PathFileType	4	(X/Y/Z)	D:\TRACE\spotREDO_2-26-24\spot_justBody_Motion_2_5-platform.trc
DataRate	CameraRate	NumFrames	NumMarkers	Units	OrigDataRate	OrigDataStartFrame	OrigNumFrames
100.00	100.00	      7000	5	mm	100.00	1	      7000
Frame#	Time	Left_Front			Right_Front			Left_Aft			Right_Aft			Post			
		X1	Y1	Z1	X2	Y2	Z2	X3	Y3	Z3	X4	Y4	Z4	X5	Y5	Z5	

1	0.000	-696.97430	-3.73272	-575.55499	717.91699	5.33412	-491.14441	-768.19055	5.02896	643.26154	801.83411	12.38427	646.62067	12.43744	623.48755	-982.01062	
2	0.010	-696.94519	-3.75352	-575.57129	717.90863	5.25528	-491.15317	-768.22821	5.05953	643.35205	801.87317	12.20926	646.66119	12.34103	623.57855	-981.90472	
3	0.020	-696.98065	-3.77410	-575.57104	717.94574	5.20631	-491.16357	-768.14203	4.90879	643.33325	801.90521	12.04700	646.74219	12.37345	623.58081	-981.75745	
4	0.030	-696.96234	-3.81019	-575.54803	717.89771	5.14480	-491.15051	-768.22406	4.74882	643.24689	801.83075	11.95142	646.77496	12.49142	623.46100	-981.66840	
5	0.040	-696.98322	-3.80145	-575.56543	717.94055	5.15471	-491.23727	-768.23206	4.74527	643.27856	801.88220	12.04209	646.73083	12.53610	623.36780	-981.57800	
6	0.050	-697.00049	-3.77061	-575.58295	717.91626	5.12878	-491.18466	-768.13202	5.01948	643.35400	801.84540	12.06597	646.70215	12.49617	623.38812	-981.66241	
7	0.060	-697.00952	-3.77413	-575.56445	717.92108	5.22565	-491.24353	-768.20782	4.99021	643.32361	801.82428	12.17578	646.63873	12.46587	623.42303	-981.72461	
8	0.070	-696.96619	-3.77085	-575.52728	717.93097	5.23278	-491.18765	-768.13684	5.01760	643.37231	801.85242	12.20721	646.61285	12.39744	623.46246	-981.90613	
9	0.080	-696.97278	-3.78926	-575.58569	717.94269	5.25267	-491.14880	-768.16754	5.01549	643.39948	801.81305	12.11537	646.68243	12.36846	623.48639	-982.16821	
10	0.090	-696.94409	-3.79770	-575.57861	717.89526	5.13033	-491.23373	-768.16187	5.00770	643.34033	801.84326	12.07010	646.69855	12.46700	623.43042	-982.27014	
11	0.100	-696.98096	-3.77959	-575.59167	717.96570	5.13606	-491.17746	-768.25208	4.79716	643.27411	801.94604	12.12602	646.71741	12.41528	623.45703	-982.34253	
12	0.110	-696.94806	-3.78408	-575.58331	717.90894	5.14905	-491.17215	-768.22095	4.82181	643.24341	801.90344	12.09166	646.69812	12.48517	623.43915	-982.38605	
13	0.120	-696.96228	-3.74275	-575.57336	717.91608	5.19706	-491.21951	-768.15228	5.04855	643.40277	801.82092	12.12197	646.68713	12.32247	623.47577	-982.29645	
14	0.130	-696.95270	-3.74246	-575.53223	717.95361	5.24401	-491.12415	-768.14777	5.07419	643.40540	801.79266	12.11086	646.67377	12.32954	623.53149	-982.12860	
15	0.140	-696.99902	-3.74082	-575.57086	717.91028	5.21966	-491.18054	-768.16028	5.10648	643.41907	801.71368	12.08812	646.68280	12.42701	623.45874	-981.85834	
16	0.150	-696.99493	-3.78396	-575.58575	717.93445	5.16022	-491.25656	-768.18103	5.04619	643.37274	801.88153	12.17278	646.67108	12.49332	623.38922	-981.73145	
17	0.160	-696.94952	-3.78560	-575.58411	717.90643	5.15572	-491.23874	-768.16296	4.99318	643.34686	801.97150	12.19898	646.65778	12.47030	623.40594	-981.59033	
18	0.170	-696.97327	-3.76520	-575.56268	717.94037	5.18372	-491.19077	-768.16577	5.03020	643.37396	801.90424	12.17591	646.65588	12.49943	623.44183	-981.59509	
19	0.180	-696.97998	-3.78012	-575.55255	717.95410	5.21025	-491.17502	-768.15289	5.04501	643.37921	801.86780	12.11824	646.70459	12.43685	623.48621	-981.67010	
20	0.190	-696.97339	-3.73744	-575.56659	717.96558	5.23231	-491.13760	-768.15613	5.04380	643.46136	801.80658	12.10109	646.70355	12.40176	623.53510	-981.71722	
21	0.200	-696.95947	-3.78503	-575.56714	717.95294	5.18479	-491.19119	-768.14398	5.02735	643.41840	801.77460	12.06044	646.72632	12.42775	623.49530	-981.87811	
22	0.210	-696.99652	-3.76287	-575.57568	717.92163	5.14057	-491.25024	-767.92102	4.16238	643.44641	801.82019	12.11015	646.69653	12.41480	623.47278	-982.05121	
23	0.220	-696.99341	-3.77601	-575.59888	717.90540	5.12189	-491.19327	-768.04010	4.38427	643.38849	801.86041	12.15721	646.67517	12.38554	623.54907	-982.15094	
24	0.230	-696.96106	-3.75789	-575.55835	717.94287	5.18309	-491.22888	-767.87335	4.51078	643.33337	801.84283	12.14690	646.67651	12.38803	623.51111	-982.19507	
25	0.240	-696.95551	-3.76905	-575.58734	717.95001	5.20947	-491.13474	-767.89471	4.65710	643.40186	801.86487	12.16246	646.67883	12.36236	623.44153	-982.16840	
26	0.250	-696.96942	-3.77860	-575.60376	717.95123	5.27240	-491.12158	-767.96106	4.70286	643.37439	801.91187	12.19315	646.66815	12.47418	623.37732	-982.15082	
27	0.260	-696.95447	-3.79345	-575.58887	717.92633	5.18467	-491.22067	-767.99408	4.80675	643.41296	801.86902	12.18093	646.64899	12.44626	623.39148	-982.02722	
28	0.270	-697.00482	-3.79847	-575.58960	717.86725	5.15717	-491.19977	-768.10022	4.88799	643.36420	801.88464	12.21256	646.61829	11.91047	623.54810	-982.00104	
29	0.280	-696.97833	-3.77643	-575.59314	717.85321	5.13620	-491.25085	-768.08807	4.86898	643.37457	801.76953	12.16849	646.63727	12.08427	623.59442	-981.95142	
30	0.290	-696.99023	-3.72242	-575.59534	717.90680	5.18280	-491.24304	-768.05725	4.85154	643.39508	801.75464	12.09453	646.69659	12.46719	623.49829	-981.87952	
31	0.300	-696.96686	-3.74518	-575.52740	717.93109	5.26773	-491.14587	-768.01727	4.89183	643.38715	801.81769	12.12308	646.69250	12.42393	623.48309	-981.79321	
32	0.310	-696.97705	-3.73765	-575.55066	717.96179	5.22806	-491.14011	-768.06647	4.90057	643.37866	801.84607	12.10287	646.70862	12.52672	623.47137	-981.77454	
33	0.320	-696.99078	-3.76840	-575.58240	717.91986	5.15911	-491.19952	-768.04950	4.85974	643.42609	801.88550	12.13051	646.67761	12.55663	623.48914	-981.73737	
34	0.330	-696.97461	-3.78948	-575.59827	717.91998	5.17435	-491.20120	-768.08032	4.85065	643.40479	801.92407	12.15287	646.67706	12.64260	623.48175	-981.70935	
