PathFileType	4	(X/Y/Z)	D:\TRACE\spotREDO_2-26-24\spot_justArm_Motion_3_2-platform.trc
DataRate	CameraRate	NumFrames	NumMarkers	Units	OrigDataRate	OrigDataStartFrame	OrigNumFrames
100.00	100.00	      7000	5	mm	100.00	1	      7000
Frame#	Time	Left_Front			Right_Front			Left_Aft			Right_Aft			Post			
		X1	Y1	Z1	X2	Y2	Z2	X3	Y3	Z3	X4	Y4	Z4	X5	Y5	Z5	

1	0.000	-736.26636	99.37769	-539.18048	678.64557	93.96649	-455.27081	-806.58527	-107.68659	662.62384	763.17151	-101.89194	666.02655	-27.36080	789.03601	-828.22089	
2	0.010	-736.27814	99.39365	-539.16235	678.57855	93.92971	-455.34454	-806.56439	-107.67058	662.65759	763.17865	-101.89598	666.03802	-27.33892	789.04993	-828.23517	
3	0.020	-736.27802	99.39060	-539.21997	678.61877	93.95776	-455.23727	-806.56219	-107.66517	662.63098	763.18677	-101.90892	666.05084	-27.32887	789.02771	-828.23364	
4	0.030	-736.29779	99.40107	-539.18652	678.57678	93.98268	-455.26868	-806.57202	-107.70724	662.61438	763.18677	-101.90196	666.04742	-27.31890	789.03326	-828.24445	
5	0.040	-736.28302	99.38424	-539.16833	678.61884	93.95356	-455.21072	-806.60168	-107.70702	662.63904	763.15741	-101.89362	666.05743	-27.32024	789.02911	-828.25000	
6	0.050	-736.29865	99.37733	-539.19299	678.63177	93.96680	-455.28302	-806.61047	-107.64674	662.64563	763.18774	-101.85564	666.05847	-27.33403	789.05023	-828.22888	
7	0.060	-736.22113	99.34966	-539.19849	678.59692	93.96869	-455.29379	-806.52301	-107.64452	662.65851	763.15802	-101.87521	666.01825	-27.33736	788.97015	-828.21301	
8	0.070	-736.29565	99.36246	-539.23761	678.57434	93.95482	-455.29938	-806.55554	-107.66758	662.65454	763.17700	-101.86891	666.03125	-27.34474	788.97510	-828.15723	
9	0.080	-736.22070	99.31403	-539.17200	678.55768	93.98698	-455.29141	-806.54529	-107.72397	662.66162	763.19958	-101.91039	666.04718	-27.36051	788.98090	-828.15906	
10	0.090	-736.27563	99.31529	-539.16882	678.58728	93.96052	-455.28751	-806.54401	-107.72986	662.65668	763.18579	-101.88511	666.04645	-27.31405	788.97253	-828.19690	
11	0.100	-736.24146	99.35238	-539.15137	678.57678	93.96805	-455.26746	-806.54828	-107.69225	662.67126	763.18408	-101.90696	666.05353	-27.35013	788.99011	-828.19055	
12	0.110	-736.26770	99.39868	-539.17896	678.63025	94.00841	-455.22403	-806.50623	-107.67154	662.61145	763.21631	-101.86880	666.04120	-27.31963	789.04321	-828.19836	
13	0.120	-736.28839	99.38378	-539.17682	678.56580	94.00911	-455.26495	-806.52203	-107.65948	662.66937	763.20203	-101.86697	666.05432	-27.33294	789.01294	-828.22925	
14	0.130	-736.31927	99.43244	-539.19031	678.59003	94.00148	-455.24210	-806.56482	-107.67370	662.63165	763.18042	-101.88029	666.03741	-27.29755	789.00781	-828.23297	
15	0.140	-736.23956	99.32581	-539.13464	678.57550	94.06925	-455.22525	-806.53491	-107.71651	662.64008	763.21387	-101.90233	666.05560	-27.32014	788.99695	-828.24414	
16	0.150	-736.27435	99.36589	-539.16644	678.58594	93.97910	-455.26974	-806.53040	-107.71229	662.66345	763.16553	-101.91228	666.04126	-27.34523	789.03412	-828.23450	
17	0.160	-736.27100	99.35259	-539.20013	678.59705	94.00696	-455.27734	-806.47485	-107.62827	662.65961	763.15582	-101.86311	666.00854	-27.34511	789.02307	-828.22357	
18	0.170	-736.26282	99.40897	-539.19025	678.60327	93.97220	-455.27161	-806.53906	-107.65416	662.60632	763.17560	-101.86627	666.06219	-27.34781	789.00195	-828.22321	
19	0.180	-736.28192	99.39623	-539.20154	678.61017	93.97190	-455.24402	-806.56140	-107.63933	662.61670	763.15637	-101.86500	666.02631	-27.33101	788.95691	-828.21509	
20	0.190	-736.27881	99.39657	-539.21252	678.56409	93.95553	-455.31415	-806.57269	-107.68427	662.61108	763.15918	-101.89627	666.03308	-27.36225	788.98718	-828.21283	
21	0.200	-736.22382	99.34946	-539.18036	678.57318	93.97216	-455.27115	-806.55206	-107.69879	662.63892	763.14874	-101.87441	666.03107	-27.33130	788.98962	-828.21844	
22	0.210	-736.27094	99.37907	-539.19531	678.57489	94.00345	-455.24518	-806.55322	-107.66684	662.61371	763.16943	-101.88475	666.04211	-27.32807	789.00281	-828.23248	
23	0.220	-736.29639	99.39352	-539.19281	678.60333	94.02865	-455.25540	-806.47986	-107.66075	662.66547	763.17938	-101.89698	666.04706	-27.33101	789.01611	-828.22858	
24	0.230	-736.30060	99.39944	-539.20294	678.66577	94.01628	-455.21936	-806.55176	-107.64613	662.65588	763.18500	-101.90832	666.04254	-27.33511	789.00635	-828.23273	
25	0.240	-736.27411	99.39018	-539.19922	678.58026	94.00782	-455.30310	-806.53717	-107.66600	662.63696	763.18634	-101.91344	666.05432	-27.35327	789.02521	-828.22687	
26	0.250	-736.24072	99.33726	-539.18671	678.56531	93.98687	-455.28677	-806.55359	-107.70383	662.66779	763.16235	-101.90256	666.04633	-27.35136	789.03613	-828.21802	
27	0.260	-736.27130	99.33731	-539.19861	678.59155	93.95902	-455.31360	-806.55786	-107.67323	662.64624	763.13818	-101.92839	666.04663	-27.32942	789.01141	-828.21918	
28	0.270	-736.25970	99.31690	-539.19366	678.61383	93.99056	-455.25110	-806.52930	-107.62624	662.66742	763.14935	-101.88081	666.04590	-27.30109	788.98871	-828.21448	
29	0.280	-736.24762	99.34586	-539.21198	678.62317	93.96896	-455.31183	-806.51819	-107.65291	662.62683	763.14911	-101.89113	666.03296	-27.32507	788.98639	-828.21472	
30	0.290	-736.30627	99.36350	-539.19867	678.62500	93.97654	-455.30350	-806.52563	-107.66241	662.63043	763.16211	-101.90933	666.04791	-27.33258	788.99976	-828.21161	
31	0.300	-736.28009	99.32090	-539.18311	678.55536	94.03396	-455.30438	-806.49847	-107.69221	662.66901	763.15057	-101.89828	666.02429	-27.35592	789.02289	-828.21686	
32	0.310	-736.25031	99.30643	-539.16046	678.64386	93.97002	-455.23819	-806.52301	-107.72672	662.66742	763.20557	-101.90223	666.05969	-27.33556	789.00360	-828.21106	
33	0.320	-736.27606	99.37193	-539.17480	678.60681	93.99735	-455.23456	-806.54327	-107.72012	662.67926	763.14050	-101.91035	666.04553	-27.34391	789.03833	-828.24518	
34	0.330	-736.33514	99.43231	-539.21259	678.58478	93.97870	-455.31540	-806.50458	-107.65883	662.62292	763.13336	-101.87452	666.04779	-27.30936	789.01776	-828.21936	
