PathFileType	4	(X/Y/Z)	D:\TRACE\spotREDO_2-26-24\spot_justBody_Motion_2_1-platform.trc
DataRate	CameraRate	NumFrames	NumMarkers	Units	OrigDataRate	OrigDataStartFrame	OrigNumFrames
100.00	100.00	      7000	5	mm	100.00	1	      7000
Frame#	Time	Left_Front			Right_Front			Left_Aft			Right_Aft			Post			
		X1	Y1	Z1	X2	Y2	Z2	X3	Y3	Z3	X4	Y4	Z4	X5	Y5	Z5	

1	0.000	-696.88190	-3.64905	-575.51801	718.15930	5.30411	-491.11667	-768.00726	4.82020	643.42114	802.43695	11.83506	646.40125	12.61662	623.43762	-982.08868	
2	0.010	-696.72028	-3.75882	-575.58557	718.15192	5.32703	-491.09454	-768.04718	4.89625	643.43994	802.42212	11.78932	646.41602	12.62762	623.42828	-982.08984	
3	0.020	-696.73364	-3.79182	-575.60718	718.15051	5.25622	-491.15219	-768.03943	4.79657	643.39294	802.40851	11.80324	646.44086	12.62272	623.45435	-982.04840	
4	0.030	-696.80396	-3.80461	-575.62000	718.01892	5.10252	-491.26926	-768.00879	4.74419	643.37531	802.41187	11.85681	646.39728	12.60486	623.51538	-982.03680	
5	0.040	-696.76697	-3.79187	-575.62976	718.04785	5.18929	-491.16858	-768.00031	4.73121	643.38391	802.49054	11.86697	646.33740	12.61627	623.47229	-981.96399	
6	0.050	-696.77728	-3.78233	-575.60022	718.09186	5.20508	-491.19150	-767.97601	4.75687	643.43073	802.49878	11.85372	646.40894	12.61456	623.42896	-981.97778	
7	0.060	-696.73444	-3.82456	-575.61774	718.14758	5.23922	-491.10123	-768.01440	4.86419	643.45551	802.50177	11.81691	646.42126	12.65386	623.37201	-981.96173	
8	0.070	-696.73260	-3.77913	-575.61304	718.12805	5.22738	-491.15771	-767.99847	4.88267	643.44513	802.44629	11.85623	646.44250	12.68868	623.34686	-982.06903	
9	0.080	-696.68402	-3.82154	-575.65424	718.08289	5.15119	-491.20319	-768.03864	4.81590	643.42828	802.46698	11.84161	646.37396	12.69657	623.36359	-982.11639	
10	0.090	-696.69080	-3.83200	-575.66217	718.05591	5.13759	-491.18805	-768.01379	4.75835	643.39178	802.39697	11.81053	646.41254	12.63864	623.42010	-982.17584	
11	0.100	-696.72003	-3.82944	-575.59857	718.05481	5.12570	-491.26511	-768.04041	4.72630	643.36798	801.89478	11.56236	647.23059	12.63617	623.41254	-982.27264	
12	0.110	-696.71881	-3.76114	-575.62762	718.08789	5.22035	-491.15924	-768.01007	4.75984	643.44934	802.37311	11.82356	646.86786	12.64681	623.48987	-982.34283	
13	0.120	-696.70459	-3.81491	-575.59363	718.20422	5.28186	-491.10889	-768.01929	4.83578	643.49139	802.14520	11.99811	646.84943	12.63430	623.47406	-982.32916	
14	0.130	-696.73126	-3.79159	-575.63031	718.14087	5.27962	-491.08984	-768.05243	4.81940	643.44385	802.19550	12.05368	646.85156	12.68605	623.42535	-982.23413	
15	0.140	-696.68512	-3.82601	-575.61292	718.10248	5.14808	-491.20053	-767.71942	4.09764	643.55005	802.35443	11.86739	646.81183	12.62215	623.42993	-982.15204	
16	0.150	-696.71582	-3.85192	-575.61749	718.06097	5.13264	-491.18582	-767.82495	4.39101	643.56396	802.13928	12.06670	646.81702	12.64134	623.41901	-981.98712	
17	0.160	-696.69885	-3.86256	-575.63666	718.05585	5.14467	-491.21918	-767.86273	4.44893	643.42053	802.31195	11.88279	646.80890	12.63353	623.37958	-981.90363	
18	0.170	-696.71393	-3.83004	-575.64063	718.14655	5.23567	-491.14008	-767.91962	4.57608	643.45740	802.38110	11.92159	646.83411	12.65753	623.38391	-981.93097	
19	0.180	-696.70599	-3.80354	-575.64075	718.11884	5.23469	-491.16260	-767.92664	4.57562	643.46838	802.36273	12.00697	646.80438	12.61505	623.45441	-981.91791	
20	0.190	-696.70422	-3.83766	-575.62988	718.11377	5.20306	-491.16101	-767.93445	4.53626	643.48267	802.37122	11.92056	646.82703	12.65514	623.44055	-981.97595	
21	0.200	-696.71198	-3.80548	-575.59314	718.06506	5.17058	-491.20740	-767.89307	4.54864	643.47522	802.34448	11.88393	646.84656	12.66983	623.46924	-982.04700	
22	0.210	-696.70367	-3.81334	-575.60425	718.05444	5.16415	-491.21097	-767.89697	4.58951	643.49121	802.19440	12.02437	646.85181	12.66665	623.42291	-982.22461	
23	0.220	-696.67566	-3.81299	-575.56982	718.11646	5.23090	-491.15594	-767.94867	4.64034	643.47913	802.35602	11.82887	646.86334	12.67257	623.42975	-982.26398	
24	0.230	-696.71710	-3.77503	-575.58704	718.13171	5.24579	-491.13504	-767.94336	4.70804	643.45428	802.35675	11.89929	646.80389	12.61456	623.44214	-982.32623	
25	0.240	-696.72906	-3.79450	-575.61951	718.10498	5.22000	-491.15179	-767.96881	4.70390	643.43329	802.30109	11.90164	646.82501	12.65470	623.42767	-982.31110	
26	0.250	-696.72229	-3.81344	-575.61469	718.09454	5.16336	-491.18420	-767.97723	4.68404	643.50867	802.32544	11.93203	646.82776	12.63928	623.41351	-982.16919	
27	0.260	-696.66473	-3.86365	-575.61420	718.06281	5.13970	-491.20090	-767.94330	4.62572	643.47113	802.35187	11.87245	646.81226	12.71531	623.39551	-982.09747	
28	0.270	-696.74524	-3.80977	-575.59717	718.10236	5.15114	-491.25809	-767.93372	4.62899	643.43207	802.32629	11.90901	646.76782	12.66538	623.40509	-982.04810	
29	0.280	-696.70673	-3.85067	-575.62811	718.12732	5.20043	-491.17307	-767.94812	4.67067	643.49854	802.43890	11.86991	646.84143	12.67993	623.37976	-982.03723	
30	0.290	-696.72699	-3.79462	-575.62567	718.10883	5.24328	-491.17020	-767.95862	4.71711	643.50659	802.36353	11.93046	646.79883	12.60427	623.40625	-982.08307	
31	0.300	-696.70996	-3.87367	-575.64246	718.11401	5.19407	-491.15295	-767.93542	4.69891	643.48840	802.36517	11.90648	646.82831	12.68338	623.38904	-982.07330	
32	0.310	-696.71313	-3.80742	-575.57440	718.08563	5.19991	-491.15564	-767.93481	4.65333	643.48676	802.33136	11.85067	646.81946	12.65735	623.42987	-982.04022	
33	0.320	-696.69720	-3.81460	-575.60809	718.08557	5.19788	-491.14896	-767.95911	4.65857	643.46045	802.33179	11.83424	646.85742	12.65587	623.43872	-982.06818	
34	0.330	-696.72821	-3.79159	-575.61145	718.09033	5.23098	-491.16296	-767.93396	4.64161	643.48547	802.33301	11.83290	646.86066	12.66593	623.44379	-982.07941	
