PathFileType	4	(X/Y/Z)	D:\TRACE\spotREDO_2-26-24\spot_justArm_Motion_2_3-platform.trc
DataRate	CameraRate	NumFrames	NumMarkers	Units	OrigDataRate	OrigDataStartFrame	OrigNumFrames
100.00	100.00	      7000	5	mm	100.00	1	      7000
Frame#	Time	Left_Front			Right_Front			Left_Aft			Right_Aft			Post			
		X1	Y1	Z1	X2	Y2	Z2	X3	Y3	Z3	X4	Y4	Z4	X5	Y5	Z5	

1	0.000	-696.96448	-3.82220	-575.61377	718.02167	5.06806	-491.28232	-767.95947	4.98059	643.53613	801.60175	11.10034	647.49701	12.76599	623.22101	-982.42249	
2	0.010	-696.97864	-3.78533	-575.58783	718.06354	5.08459	-491.22910	-767.94885	4.93560	643.52032	801.66266	11.19480	647.53400	12.74227	623.21747	-982.39807	
3	0.020	-696.95642	-3.80860	-575.58167	718.04041	5.10966	-491.21719	-768.02112	4.98999	643.52643	801.60077	11.18123	647.54602	12.70878	623.20087	-982.38000	
4	0.030	-696.99359	-3.78061	-575.61078	718.02460	5.12547	-491.24945	-767.97931	5.01339	643.48749	801.61884	11.12780	647.49628	12.80513	623.19495	-982.42877	
5	0.040	-696.93823	-3.80715	-575.59363	718.06079	5.08340	-491.26236	-767.96210	4.97210	643.54181	801.63666	11.12852	647.53021	12.74578	623.21442	-982.40070	
6	0.050	-696.98126	-3.75358	-575.58392	718.04163	5.08610	-491.28116	-767.95068	4.97517	643.54559	801.60022	11.11951	647.51538	12.77593	623.21625	-982.41296	
7	0.060	-696.90588	-3.81971	-575.57129	718.03217	5.09429	-491.20071	-767.95557	4.97665	643.56244	801.58032	11.07788	647.49670	12.70788	623.21326	-982.38367	
8	0.070	-696.92584	-3.81908	-575.60217	717.96375	5.04438	-491.28052	-767.96967	4.97963	643.53723	801.60431	11.11944	647.47626	12.75389	623.20428	-982.42444	
9	0.080	-696.95679	-3.82602	-575.60187	717.98462	5.09766	-491.30841	-767.95752	4.96954	643.51031	801.58569	11.14383	647.49933	12.71262	623.22095	-982.41010	
10	0.090	-696.97345	-3.76424	-575.57770	718.03497	5.15052	-491.24716	-767.96588	4.97471	643.48505	801.65021	11.09002	647.49084	12.76710	623.20215	-982.41998	
11	0.100	-696.97058	-3.77204	-575.59583	718.05298	5.06583	-491.24030	-767.97302	4.97033	643.48260	801.65570	11.17389	647.57904	12.72849	623.22052	-982.43384	
12	0.110	-697.00012	-3.77012	-575.58295	718.07483	5.08220	-491.21893	-767.99585	4.99065	643.51404	801.65796	11.17930	647.55969	12.76082	623.20776	-982.42712	
13	0.120	-696.96259	-3.79693	-575.58276	718.01648	5.06698	-491.21576	-767.92847	4.95054	643.54260	801.61072	11.13271	647.53607	12.76490	623.20099	-982.42407	
14	0.130	-696.95947	-3.81254	-575.59973	718.00464	5.06866	-491.27765	-767.96930	4.96869	643.51288	801.59332	11.16469	647.50348	12.75993	623.20068	-982.44513	
15	0.140	-696.95319	-3.77492	-575.57178	718.01416	5.10409	-491.23456	-767.95892	4.97121	643.50751	801.61646	11.19105	647.54590	12.79283	623.19342	-982.42267	
16	0.150	-696.94043	-3.76623	-575.57813	717.98914	5.12359	-491.23422	-767.95728	4.98887	643.53058	801.67151	11.19581	647.51111	12.74393	623.19220	-982.37531	
17	0.160	-696.96552	-3.82405	-575.61084	718.03265	5.08685	-491.23093	-767.94061	5.00360	643.56049	801.68243	11.17769	647.54340	12.75622	623.20148	-982.40833	
18	0.170	-696.95752	-3.80633	-575.57935	718.00818	5.11663	-491.25089	-768.00208	4.97697	643.54449	801.59985	11.20026	647.57520	12.70028	623.21545	-982.36176	
19	0.180	-696.93646	-3.82135	-575.60815	718.01300	5.10599	-491.26212	-767.96301	4.96008	643.53510	801.64294	11.12375	647.52332	12.74823	623.20508	-982.38159	
20	0.190	-696.96051	-3.80538	-575.57355	717.99878	5.06637	-491.27725	-767.95044	4.98096	643.53009	801.60010	11.16159	647.56860	12.74748	623.20502	-982.38049	
21	0.200	-696.93671	-3.81297	-575.59906	718.03931	5.08004	-491.22745	-767.93866	4.94517	643.52673	801.62897	11.16810	647.53784	12.70619	623.21033	-982.43115	
22	0.210	-696.96271	-3.77497	-575.58160	718.02087	5.09009	-491.23514	-767.94879	5.02920	643.53882	801.64124	11.19013	647.55640	12.73116	623.20087	-982.39874	
23	0.220	-696.98901	-3.79189	-575.57983	718.05322	5.07554	-491.22046	-767.94617	4.97901	643.57159	801.64050	11.13900	647.53864	12.76277	623.21906	-982.43555	
24	0.230	-696.98187	-3.80902	-575.60535	717.98187	5.06477	-491.29517	-767.97443	4.98281	643.51141	801.62988	11.15212	647.53162	12.76084	623.20197	-982.45746	
25	0.240	-696.90308	-3.83376	-575.56921	718.00848	5.08748	-491.25668	-767.96259	4.97436	643.54431	801.53229	11.03506	647.46259	12.75503	623.19910	-982.44647	
26	0.250	-696.94897	-3.82785	-575.57184	718.03290	5.10272	-491.30011	-767.93872	4.96980	643.55591	801.62292	11.12475	647.49518	12.78537	623.19562	-982.44592	
27	0.260	-696.94647	-3.79658	-575.61493	718.03577	5.08328	-491.22073	-767.93396	4.99475	643.54608	801.55847	11.07081	647.48352	12.73444	623.21320	-982.42456	
28	0.270	-696.98138	-3.75640	-575.59222	718.06732	5.09816	-491.21014	-767.96472	4.99243	643.54974	801.59991	11.13183	647.54413	12.75149	623.18579	-982.43726	
29	0.280	-696.95990	-3.82158	-575.58282	718.01917	5.07074	-491.26129	-767.94702	4.98771	643.52472	801.49640	11.07065	647.51477	12.75186	623.19421	-982.42322	
30	0.290	-696.94415	-3.80967	-575.60193	718.01617	5.01890	-491.26611	-767.95953	4.97245	643.57379	801.53802	11.12934	647.54779	12.72703	623.20032	-982.40009	
31	0.300	-697.00824	-3.80527	-575.58978	718.00616	5.10250	-491.24994	-767.98224	4.94967	643.53333	801.63025	11.22478	647.56152	12.76947	623.19897	-982.41797	
32	0.310	-696.98578	-3.77921	-575.59100	718.00928	5.08119	-491.28067	-767.96191	4.95093	643.55518	801.63770	11.21233	647.58862	12.67633	623.23553	-982.35785	
33	0.320	-696.94043	-3.83309	-575.60779	717.99847	5.07992	-491.27197	-767.98743	4.99394	643.55762	801.62939	11.12734	647.48187	12.72827	623.22144	-982.39948	
34	0.330	-697.00037	-3.79228	-575.60138	718.00806	5.07100	-491.28064	-767.98737	4.97358	643.53583	801.65076	11.16026	647.57080	12.74537	623.18903	-982.42462	
