PathFileType	4	(X/Y/Z)	D:\TRACE\spotREDO_2-26-24\spot_justArm_Motion_2_2-platform.trc
DataRate	CameraRate	NumFrames	NumMarkers	Units	OrigDataRate	OrigDataStartFrame	OrigNumFrames
100.00	100.00	      7000	5	mm	100.00	1	      7000
Frame#	Time	Left_Front			Right_Front			Left_Aft			Right_Aft			Post			
		X1	Y1	Z1	X2	Y2	Z2	X3	Y3	Z3	X4	Y4	Z4	X5	Y5	Z5	

1	0.000	-696.87915	-3.92350	-575.67468	717.87390	5.10293	-491.32339	-768.17004	4.98672	643.54492	801.34558	11.42815	647.81970	12.49504	623.23364	-982.37091	
2	0.010	-696.84949	-3.93610	-575.68311	717.84656	5.11207	-491.30670	-768.20270	4.94441	643.53430	801.30231	11.41149	647.79382	12.43503	623.24615	-982.37299	
3	0.020	-696.85559	-3.89860	-575.66333	717.85901	5.13731	-491.30017	-768.18591	4.91405	643.49884	801.27734	11.42227	647.82428	12.45246	623.23907	-982.35413	
4	0.030	-696.89459	-3.85064	-575.66431	717.84583	5.10374	-491.27780	-768.17755	4.93980	643.50293	801.23877	11.38591	647.79987	12.42974	623.27356	-982.36072	
5	0.040	-696.87610	-3.89709	-575.66443	717.90356	5.07811	-491.32864	-768.18939	4.89184	643.48383	801.32068	11.40694	647.78583	12.48293	623.23029	-982.40222	
6	0.050	-696.87549	-3.90142	-575.66058	717.94086	5.09509	-491.28119	-768.17310	4.94314	643.53436	801.35999	11.41777	647.80603	12.51085	623.21979	-982.38739	
7	0.060	-696.87030	-3.94065	-575.68207	717.88959	5.07845	-491.29169	-768.15680	4.88855	643.50018	801.33575	11.43228	647.83130	12.47295	623.21118	-982.37854	
8	0.070	-696.88361	-3.90085	-575.67126	717.93420	5.11763	-491.27359	-768.17950	4.95617	643.53119	801.44055	11.19013	647.51837	12.48138	623.23547	-982.38458	
9	0.080	-696.89868	-3.86833	-575.66150	717.88171	5.07189	-491.24899	-768.17529	4.91625	643.50885	801.31873	11.19197	647.54675	12.51801	623.24329	-982.36609	
10	0.090	-696.84888	-3.91055	-575.69006	717.90576	5.14089	-491.29587	-768.16901	4.90994	643.46313	801.30463	11.38605	647.78357	12.59124	623.22571	-982.46741	
11	0.100	-696.87189	-3.90047	-575.67816	717.87317	5.11702	-491.30789	-768.16248	4.91229	643.48254	801.27313	11.40277	647.82129	12.48567	623.22668	-982.40448	
12	0.110	-696.89819	-3.88247	-575.67603	717.83392	5.12056	-491.28757	-768.16595	4.94804	643.49860	801.33557	11.17333	647.49512	12.52410	623.23932	-982.38367	
13	0.120	-696.88904	-3.86835	-575.67798	717.89459	5.07346	-491.28525	-768.18146	4.93774	643.47632	801.31329	11.38084	647.80438	12.45795	623.24152	-982.40424	
14	0.130	-696.87488	-3.89127	-575.66632	717.89954	5.11465	-491.27094	-768.21899	4.96035	643.50415	801.42377	11.17405	647.52020	12.48354	623.21307	-982.37891	
15	0.140	-696.87842	-3.92568	-575.68445	717.86829	5.11238	-491.28632	-768.17639	4.91302	643.54785	801.39008	11.45029	647.78754	12.46592	623.21997	-982.39606	
16	0.150	-696.84277	-3.94005	-575.70074	717.92780	5.07506	-491.23239	-768.17889	4.91339	643.52563	801.38062	11.11244	647.44067	12.46256	623.22284	-982.37311	
17	0.160	-696.90149	-3.87290	-575.67267	717.84869	5.12771	-491.29547	-768.14020	5.19504	643.64227	801.25592	11.10913	647.46527	12.42300	623.24841	-982.34393	
18	0.170	-696.85571	-3.90521	-575.70197	717.83411	5.12444	-491.28363	-768.18335	4.94567	643.49731	801.21771	11.36383	647.79175	12.48539	623.21790	-982.36914	
19	0.180	-696.86859	-3.91639	-575.70593	717.86664	5.09456	-491.26981	-768.22412	4.95083	643.47717	801.23633	11.40295	647.80292	12.44443	623.27399	-982.39380	
20	0.190	-696.88757	-3.87474	-575.67303	717.87402	5.11207	-491.29147	-768.21179	4.93651	643.48364	801.30859	11.41567	647.82043	12.46759	623.24304	-982.38538	
21	0.200	-696.89124	-3.87104	-575.64288	717.86932	5.10134	-491.23566	-768.06268	5.07627	643.61310	801.35193	11.43795	647.82306	12.44506	623.24365	-982.37128	
22	0.210	-696.87177	-3.90676	-575.68323	717.91443	5.08586	-491.29520	-768.21484	4.91254	643.48401	801.37744	11.40143	647.79932	12.48781	623.21893	-982.39288	
23	0.220	-696.84357	-3.94946	-575.67853	717.96063	5.08280	-491.23773	-768.18457	4.91279	643.49481	801.47577	11.24525	647.56995	12.50223	623.21680	-982.43719	
24	0.230	-696.86029	-3.90667	-575.65997	717.86914	5.10107	-491.28458	-768.20593	4.95407	643.49133	801.35406	11.21290	647.54376	12.44875	623.24005	-982.40814	
25	0.240	-696.90027	-3.89412	-575.66199	717.87378	5.10834	-491.28839	-768.20593	4.90753	643.50439	801.39227	11.22691	647.55273	12.55308	623.23419	-982.38928	
26	0.250	-696.90399	-3.85547	-575.66968	717.85016	5.12742	-491.25604	-768.17847	4.94491	643.48438	801.27124	11.18948	647.50586	12.45431	623.24017	-982.38361	
27	0.260	-696.86041	-3.91619	-575.68384	717.86145	5.11634	-491.29562	-768.19800	4.94522	643.48700	801.27081	11.35023	647.76135	12.52526	623.22723	-982.37988	
28	0.270	-696.86676	-3.92041	-575.68732	717.86359	5.08650	-491.30386	-768.15393	4.89617	643.46216	801.35095	11.20453	647.53223	12.41539	623.24359	-982.37885	
29	0.280	-696.85645	-3.93321	-575.69244	717.85590	5.12221	-491.29773	-768.19373	4.92910	643.46075	801.36035	11.41445	647.80353	12.53315	623.22217	-982.39838	
30	0.290	-696.88696	-3.90701	-575.67523	717.89087	5.09398	-491.25983	-768.15527	4.94252	643.50165	801.36627	11.40130	647.82153	12.46212	623.22748	-982.38525	
31	0.300	-696.88257	-3.91660	-575.65369	717.88129	5.06907	-491.20532	-768.20349	4.95295	643.50562	801.28973	11.38649	647.78790	12.64880	623.23572	-982.45886	
32	0.310	-696.87598	-3.89724	-575.68030	717.85303	5.13080	-491.29782	-768.17432	4.90163	643.48334	801.37335	11.12282	647.51495	12.51208	623.21643	-982.39935	
33	0.320	-696.89154	-3.88085	-575.68677	717.88123	5.10927	-491.31732	-768.18188	4.93759	643.51398	801.38635	11.19210	647.50433	12.52794	623.25677	-982.39935	
34	0.330	-696.89587	-3.91041	-575.66779	717.88306	5.10407	-491.26636	-768.17493	4.89031	643.46655	801.26398	11.38093	647.79724	12.43402	623.23230	-982.41144	
