PathFileType	4	(X/Y/Z)	D:\TRACE\spot_10-12-23\spot_arm_motion_1_2-platform.trc
DataRate	CameraRate	NumFrames	NumMarkers	Units	OrigDataRate	OrigDataStartFrame	OrigNumFrames
100.00	100.00	      7000	5	mm	100.00	1	      7000
Frame#	Time	Left_Front			Right_Front			Left_Aft			Right_Aft			Post			
		X1	Y1	Z1	X2	Y2	Z2	X3	Y3	Z3	X4	Y4	Z4	X5	Y5	Z5	

1	0.000	-780.89136	6.07264	-641.51257	791.63306	10.91239	-634.81360	-698.01263	5.23628	496.43539	719.23608	9.72830	582.46039	2.02468	743.99518	-959.49811	
2	0.010	-780.82721	6.02174	-641.51764	791.63324	10.92490	-634.79303	-698.00708	5.25573	496.42371	719.24731	9.70535	582.44519	2.06156	743.96033	-959.50250	
3	0.020	-780.80194	6.02165	-641.49561	791.57721	10.92437	-634.80377	-697.99207	5.24429	496.45349	719.19727	9.69572	582.46582	2.01400	743.96313	-959.47955	
4	0.030	-780.82007	5.99810	-641.51770	791.64581	10.94022	-634.81091	-697.98114	5.20153	496.45398	719.24890	9.71044	582.43451	2.04455	743.99243	-959.53333	
5	0.040	-780.77576	5.98447	-641.50299	791.77289	10.92458	-634.64911	-697.95593	5.21501	496.46283	719.24579	9.74080	582.46429	2.01838	744.00616	-959.51349	
6	0.050	-780.82550	6.01199	-641.50702	791.76141	10.86858	-634.72809	-697.97003	5.19412	496.46780	719.25067	9.72631	582.47009	2.00888	743.99420	-959.48145	
7	0.060	-780.85822	6.05491	-641.48254	791.61969	10.89811	-634.80884	-697.98444	5.23927	496.43237	719.25677	9.70172	582.45978	2.07276	743.98346	-959.48865	
8	0.070	-780.80164	5.98066	-641.53320	791.60181	10.91369	-634.79718	-697.97552	5.21575	496.45773	719.22339	9.70914	582.44226	2.05870	743.98016	-959.44781	
9	0.080	-780.79089	5.99434	-641.49896	791.62964	10.92600	-634.78333	-697.95892	5.22374	496.45667	719.25983	9.73611	582.46167	1.99475	744.01038	-959.52252	
10	0.090	-780.83936	6.05145	-641.51019	791.62152	10.91543	-634.79718	-697.98041	5.24122	496.46405	719.23120	9.70150	582.46320	2.05213	743.97589	-959.49493	
11	0.100	-780.79596	6.01616	-641.49213	791.77179	10.87150	-634.67609	-698.02948	5.25773	496.42480	719.25146	9.75241	582.44904	2.03782	743.97516	-959.50403	
12	0.110	-780.82831	6.05866	-641.51544	791.61713	10.92334	-634.79327	-697.99677	5.25595	496.40735	719.22986	9.73271	582.46869	2.03651	743.98828	-959.52301	
13	0.120	-780.75146	5.96804	-641.48792	791.62036	10.93557	-634.79053	-697.99011	5.23292	496.42157	719.23328	9.72760	582.48297	2.03021	743.99634	-959.52765	
14	0.130	-780.78113	5.96827	-641.50525	791.62213	10.92871	-634.82178	-698.00793	5.20605	496.42047	719.23315	9.72548	582.47357	2.00083	743.98737	-959.54266	
15	0.140	-780.87122	6.05011	-641.49738	791.78473	10.88702	-634.65466	-697.99506	5.22497	496.43079	719.23346	9.71959	582.47266	2.03968	743.97180	-959.54193	
16	0.150	-780.80981	5.98489	-641.50739	791.78473	10.87393	-634.67615	-697.95062	5.22284	496.43280	719.27179	9.70577	582.48016	2.03188	744.00787	-959.52667	
17	0.160	-780.86121	6.06549	-641.47070	791.63367	10.88546	-634.79578	-698.00879	5.23385	496.41647	719.23969	9.70160	582.47003	2.04536	743.98834	-959.52106	
18	0.170	-780.81213	6.00297	-641.50812	791.59924	10.89199	-634.81226	-697.99841	5.21812	496.42368	719.25281	9.70743	582.45959	2.03587	743.97009	-959.50305	
19	0.180	-780.79980	5.98613	-641.50793	791.63324	10.88295	-634.78241	-697.97937	5.21291	496.44183	719.21887	9.71894	582.47284	2.01948	743.96521	-959.47040	
20	0.190	-780.82739	6.04560	-641.47870	791.65210	10.89954	-634.79706	-697.99054	5.23117	496.42694	719.24335	9.72156	582.47699	2.05530	743.99115	-959.48602	
21	0.200	-780.78455	6.00366	-641.50140	791.62323	10.91010	-634.83459	-697.95477	5.23754	496.38663	719.25043	9.72400	582.44379	2.05464	743.98553	-959.45276	
22	0.210	-780.82153	6.04957	-641.52399	791.80646	10.89496	-634.70581	-698.01123	5.22611	496.41959	719.24005	9.70465	582.46039	2.07102	743.97473	-959.50623	
23	0.220	-780.80908	6.05874	-641.49902	791.80634	10.87626	-634.62903	-698.01404	5.24411	496.42041	719.23132	9.70345	582.44324	2.06289	743.98236	-959.46570	
24	0.230	-780.78284	5.99390	-641.48895	791.84076	10.89933	-634.65643	-697.97260	5.22207	496.44113	719.24469	9.72406	582.46149	2.05039	743.98364	-959.46832	
25	0.240	-780.88928	6.08140	-641.50336	791.75940	10.83379	-634.69220	-697.98535	5.22200	496.40857	719.22485	9.69725	582.46936	2.04836	743.96179	-959.51276	
26	0.250	-780.82245	6.01210	-641.50287	791.57813	10.90006	-634.80475	-697.99487	5.22828	496.42303	719.24786	9.71076	582.48102	2.07432	743.96045	-959.53864	
27	0.260	-780.81421	6.04809	-641.49707	791.60419	10.93655	-634.79871	-697.96454	5.20270	496.44147	719.22479	9.69642	582.48450	2.02266	743.95874	-959.57599	
28	0.270	-780.82587	6.04156	-641.52271	791.61212	10.92158	-634.79626	-698.00049	5.20970	496.42618	719.23364	9.72358	582.48224	2.04198	743.97070	-959.48761	
29	0.280	-780.86761	6.10403	-641.52008	791.64093	10.93195	-634.78174	-697.99896	5.21134	496.42499	719.21613	9.70732	582.50049	2.01177	744.00476	-959.54419	
30	0.290	-780.81128	6.02148	-641.47070	791.79340	10.90658	-634.67395	-697.97437	5.20781	496.41409	719.23816	9.70409	582.47058	2.02343	743.99707	-959.53143	
31	0.300	-780.83698	6.10019	-641.47034	791.61188	10.91733	-634.81244	-697.99530	5.22901	496.44342	719.24561	9.73569	582.44653	2.02928	743.96759	-959.52087	
32	0.310	-780.86182	6.07806	-641.52209	791.78430	10.89894	-634.68372	-697.96649	5.24420	496.43234	719.22443	9.74679	582.45209	2.03489	743.97180	-959.50623	
33	0.320	-780.83142	6.07467	-641.48920	791.74994	10.90524	-634.71625	-697.97729	5.21587	496.45886	719.23419	9.70024	582.46558	2.04667	743.98047	-959.50812	
34	0.330	-780.83179	6.05006	-641.51233	791.60388	10.92104	-634.77478	-698.00635	5.20333	496.39282	719.22797	9.71426	582.45038	2.02016	743.97198	-959.46808	
35	0.340	-780.86194	6.03845	-641.48999	791.85663	10.88922	-634.58313	-697.95306	5.22130	496.45422	719.25031	9.70981	582.46454	2.07306	743.97235	-959.47479	
