PathFileType	4	(X/Y/Z)	D:\TRACE\spot_10-12-23\spot_arm_motion_1_4-platform.trc
DataRate	CameraRate	NumFrames	NumMarkers	Units	OrigDataRate	OrigDataStartFrame	OrigNumFrames
100.00	100.00	      7000	5	mm	100.00	1	      7000
Frame#	Time	Left_Front			Right_Front			Left_Aft			Right_Aft			Post			
		X1	Y1	Z1	X2	Y2	Z2	X3	Y3	Z3	X4	Y4	Z4	X5	Y5	Z5	

1	0.000	-780.63831	6.15794	-641.44897	791.69940	10.88092	-634.96594	-697.67133	5.27433	496.41895	719.35229	9.64685	582.52954	2.29966	743.95032	-959.53552	
2	0.010	-780.59729	6.11480	-641.49658	791.82074	10.85567	-634.86554	-697.66724	5.29631	496.35013	719.34979	9.65715	582.55420	2.30450	743.95117	-959.50342	
3	0.020	-780.59625	6.11881	-641.49304	791.71014	10.90298	-634.99835	-697.66284	5.30814	496.33160	719.37042	9.64341	582.52826	2.30870	743.95612	-959.48322	
4	0.030	-780.63507	6.15209	-641.48932	791.83282	10.88545	-634.84973	-697.66498	5.31425	496.38071	719.34753	9.64092	582.55560	2.32852	743.98999	-959.50946	
5	0.040	-780.62030	6.10051	-641.48529	791.64880	10.85636	-634.97437	-697.61609	5.23652	496.38977	719.35516	9.63631	582.53076	2.32342	743.93494	-959.49976	
6	0.050	-780.62720	6.11501	-641.49426	791.69550	10.89189	-634.97949	-697.62042	5.25639	496.38889	719.35632	9.65312	582.54877	2.29365	743.96924	-959.52960	
7	0.060	-780.61633	6.08145	-641.48364	791.70801	10.90905	-634.97986	-697.66791	5.31557	496.37756	719.35193	9.63786	582.52893	2.27865	743.97083	-959.51489	
8	0.070	-780.63495	6.11715	-641.48285	791.67999	10.87219	-634.95605	-697.63623	5.25584	496.41077	719.33826	9.64792	582.54889	2.29858	743.99078	-959.49524	
9	0.080	-780.65527	6.18203	-641.46277	791.71338	10.90816	-634.95966	-697.67883	5.32846	496.36633	719.35297	9.65768	582.51917	2.32176	743.94550	-959.49103	
10	0.090	-780.64899	6.15310	-641.50726	791.70911	10.88801	-634.95154	-697.66675	5.24774	496.34518	719.35956	9.64737	582.54303	2.32463	743.94226	-959.46771	
11	0.100	-780.65778	6.15661	-641.47156	791.71442	10.89032	-634.96454	-697.70496	5.32044	496.38202	719.35089	9.63456	582.54230	2.31788	743.96753	-959.45636	
12	0.110	-780.62933	6.12488	-641.46973	791.84772	10.87448	-634.88745	-697.66553	5.28263	496.40576	719.32172	9.65351	582.52612	2.30546	743.98328	-959.50604	
13	0.120	-780.66681	6.12997	-641.46582	791.66589	10.90433	-634.98285	-697.69525	5.32458	496.36282	719.35889	9.63695	582.54254	2.35011	743.96771	-959.48999	
14	0.130	-780.65521	6.14250	-641.48621	791.86652	10.84538	-634.82440	-697.68652	5.30498	496.40494	719.36005	9.64942	582.53473	2.34501	743.97162	-959.49451	
15	0.140	-780.60504	6.14456	-641.49878	791.87567	10.88085	-634.81598	-697.68909	5.30261	496.36401	719.34174	9.65070	582.54626	2.28945	743.97607	-959.51733	
16	0.150	-780.58173	6.11610	-641.51245	791.70880	10.92330	-634.96674	-697.63916	5.33752	496.39874	719.37354	9.65327	582.54547	2.27389	743.98108	-959.49677	
17	0.160	-780.61316	6.12189	-641.49091	791.89386	10.88430	-634.84381	-697.68909	5.28529	496.35953	719.31610	9.66302	582.55035	2.30767	743.99951	-959.52136	
18	0.170	-780.63251	6.15072	-641.50909	791.70093	10.89080	-634.95245	-697.69415	5.30595	496.40591	719.34601	9.64419	582.53357	2.33333	743.96875	-959.53400	
19	0.180	-780.62000	6.10659	-641.48407	791.87952	10.91066	-634.80225	-697.69299	5.33428	496.33984	719.33521	9.64384	582.54462	2.30617	743.95886	-959.53125	
20	0.190	-780.65967	6.17888	-641.48065	791.82513	10.86432	-634.87982	-697.66992	5.29968	496.37302	719.38489	9.64055	582.54944	2.30620	743.96991	-959.50500	
21	0.200	-780.61841	6.10418	-641.48523	791.86792	10.85322	-634.82910	-697.62183	5.27729	496.35577	719.32123	9.64039	582.54712	2.29215	743.97888	-959.46356	
22	0.210	-780.64087	6.09334	-641.45441	791.72461	10.90983	-634.96747	-697.64972	5.27286	496.40240	719.36975	9.63202	582.55609	2.33136	743.94781	-959.46387	
23	0.220	-780.59637	6.07908	-641.47125	791.87848	10.86866	-634.86145	-697.64215	5.25317	496.39734	719.34247	9.64336	582.53796	2.28249	743.96204	-959.46936	
24	0.230	-780.62781	6.08649	-641.48743	791.72394	10.92252	-634.95996	-697.71393	5.30937	496.35489	719.34613	9.65149	582.54590	2.33982	743.95245	-959.48096	
25	0.240	-780.61664	6.17361	-641.47717	791.88074	10.88660	-634.82263	-697.62744	5.26535	496.37567	719.35199	9.64886	582.55688	2.35531	743.96112	-959.48700	
26	0.250	-780.62848	6.15135	-641.49847	791.93555	10.89202	-634.82208	-697.62878	5.30093	496.37970	719.36078	9.65039	582.54602	2.30223	743.97235	-959.49432	
27	0.260	-780.64185	6.12763	-641.47162	791.73511	10.95900	-634.93323	-697.64923	5.28958	496.38858	719.35162	9.65260	582.54376	2.32538	743.96228	-959.48010	
28	0.270	-780.59167	6.08688	-641.49695	791.84613	10.85361	-634.87848	-697.65399	5.29017	496.38779	719.35468	9.62956	582.54138	2.36484	743.94714	-959.49274	
29	0.280	-780.63879	6.11371	-641.45447	791.70337	10.92612	-634.97247	-697.65430	5.30550	496.38937	719.36188	9.66010	582.54614	2.27615	743.99249	-959.53278	
30	0.290	-780.67358	6.14511	-641.48468	791.90771	10.87528	-634.85522	-697.66980	5.30728	496.35052	719.35394	9.66204	582.55133	2.30114	743.96143	-959.52753	
31	0.300	-780.64801	6.18887	-641.48022	791.85468	10.85511	-634.85681	-697.67908	5.29937	496.39157	719.32959	9.64812	582.53668	2.27556	743.96729	-959.56531	
32	0.310	-780.59021	6.13269	-641.51617	791.77307	10.91283	-634.90479	-697.67535	5.30751	496.37625	719.34113	9.63528	582.54547	2.31002	743.97919	-959.55695	
33	0.320	-780.64813	6.16916	-641.48633	791.94312	10.85282	-634.81726	-697.66034	5.27781	496.37036	719.35907	9.64678	582.54700	2.29159	743.99152	-959.52612	
34	0.330	-780.63531	6.14083	-641.51239	791.86908	10.87629	-634.84149	-697.63208	5.27645	496.37939	719.37006	9.64124	582.56812	2.30985	744.00031	-959.51672	
35	0.340	-780.61279	6.09429	-641.47833	791.70892	10.88673	-634.96063	-697.61151	5.28543	496.40170	719.33832	9.64557	582.55896	2.28644	744.02002	-959.52936	
