PathFileType	4	(X/Y/Z)	D:\TRACE\spot_10-12-23\spot_arm_motion_2_2-platform.trc
DataRate	CameraRate	NumFrames	NumMarkers	Units	OrigDataRate	OrigDataStartFrame	OrigNumFrames
100.00	100.00	      7000	5	mm	100.00	1	      7000
Frame#	Time	Left_Front			Right_Front			Left_Aft			Right_Aft			Post			
		X1	Y1	Z1	X2	Y2	Z2	X3	Y3	Z3	X4	Y4	Z4	X5	Y5	Z5	

1	0.000	-780.49524	6.21240	-641.53455	791.79968	10.88837	-635.00085	-697.63586	5.38299	496.33524	719.41974	9.72404	582.56543	2.25410	743.91400	-959.43201	
2	0.010	-780.46027	6.18942	-641.54657	791.89948	10.94391	-634.93860	-697.67456	5.40304	496.35104	719.42493	9.72552	582.55731	2.26122	743.95959	-959.39044	
3	0.020	-780.52917	6.23228	-641.49457	791.84686	10.98168	-634.91284	-697.60840	5.44310	496.35074	719.44659	9.71612	582.57983	2.21176	743.96594	-959.39801	
4	0.030	-780.46429	6.22925	-641.52917	791.96844	10.93650	-634.83881	-697.64453	5.40678	496.39450	719.40546	9.73492	582.58160	2.20208	744.02747	-959.34955	
5	0.040	-780.49121	6.23358	-641.55334	791.80994	10.90062	-634.96124	-697.61603	5.35336	496.41089	719.40015	9.70928	582.57867	2.27012	744.02118	-959.39746	
6	0.050	-780.46417	6.19103	-641.52606	791.97522	10.88084	-634.85895	-697.62366	5.30549	496.38187	719.39679	9.68639	582.57599	2.18002	744.01532	-959.43945	
7	0.060	-780.48883	6.22067	-641.52405	791.96454	10.92817	-634.85297	-697.57697	5.35235	496.37616	719.40991	9.70041	582.57745	2.23095	743.98767	-959.48761	
8	0.070	-780.50989	6.23877	-641.52527	791.97198	10.97173	-634.86487	-697.56952	5.38294	496.37943	719.38831	9.71506	582.58582	2.24253	743.98035	-959.42267	
9	0.080	-780.47247	6.19323	-641.56427	791.83374	10.91891	-634.96661	-697.54773	5.38651	496.34915	719.39734	9.71163	582.57892	2.22354	743.96381	-959.47791	
10	0.090	-780.48248	6.21082	-641.54822	791.95789	10.84201	-634.84692	-697.57233	5.37644	496.36697	719.39514	9.71112	582.57550	2.22449	743.91724	-959.49207	
11	0.100	-780.48956	6.23223	-641.54053	791.92657	10.86058	-634.88947	-697.56592	5.37348	496.35907	719.40936	9.70178	582.56708	2.20906	743.90710	-959.54730	
12	0.110	-780.46429	6.21407	-641.56970	791.86523	10.91104	-634.97614	-697.58844	5.35671	496.34711	719.39441	9.71823	582.55023	2.21185	743.92596	-959.52478	
13	0.120	-780.47369	6.20719	-641.52850	791.97101	10.91369	-634.88928	-697.65051	5.38204	496.36176	719.40430	9.70947	582.55377	2.27922	743.95337	-959.57184	
14	0.130	-780.42859	6.19378	-641.54181	791.98627	10.94695	-634.82837	-697.61432	5.37524	496.36465	719.38922	9.70783	582.58612	2.25085	744.03564	-959.55139	
15	0.140	-780.42432	6.15048	-641.52002	791.85077	10.94267	-634.95691	-697.62823	5.37139	496.40253	719.39655	9.69154	582.59027	2.26456	744.00757	-959.56354	
16	0.150	-780.47510	6.15834	-641.50464	791.79120	10.93483	-634.97540	-697.60614	5.39211	496.37817	719.36151	9.66917	582.59253	2.23262	743.99408	-959.49170	
17	0.160	-780.43317	6.18053	-641.55109	791.93860	10.88023	-634.87616	-697.59332	5.37220	496.37964	719.37860	9.69572	582.56897	2.24469	744.00879	-959.43658	
18	0.170	-780.49353	6.21726	-641.52069	791.96167	10.90526	-634.89581	-697.59741	5.40914	496.36679	719.35693	9.67634	582.57086	2.26449	743.94946	-959.37744	
19	0.180	-780.48724	6.20745	-641.54187	791.96436	10.91541	-634.88519	-697.58185	5.42925	496.38043	719.36163	9.67759	582.55481	2.21309	743.92438	-959.35681	
20	0.190	-780.46735	6.21790	-641.53009	791.94348	10.89992	-634.88293	-697.67059	5.42613	496.38919	719.34326	9.68127	582.55756	2.21310	743.95880	-959.36713	
21	0.200	-780.50214	6.21271	-641.52087	791.89526	10.85700	-634.85541	-697.60883	5.35658	496.41235	719.35498	9.66076	582.57092	2.27957	743.95233	-959.39606	
22	0.210	-780.47949	6.22267	-641.53070	792.00586	10.87443	-634.86084	-697.64209	5.36293	496.35669	719.33801	9.65871	582.57855	2.26554	743.98022	-959.44885	
23	0.220	-780.43542	6.18561	-641.55139	792.00201	10.93309	-634.86823	-697.56616	5.35483	496.40662	719.36975	9.63397	582.55920	2.30478	743.97675	-959.46918	
24	0.230	-780.47858	6.24673	-641.55652	791.99750	10.96328	-634.83795	-697.61755	5.42598	496.36102	719.34015	9.64534	582.55322	2.22792	744.00049	-959.52277	
25	0.240	-780.45422	6.22981	-641.54901	791.83331	10.98189	-634.99939	-697.60785	5.39084	496.36945	719.34949	9.62824	582.54633	2.20545	744.01306	-959.49402	
26	0.250	-780.48560	6.21523	-641.51135	791.79468	10.93366	-635.00311	-697.41486	5.22801	496.45029	719.33148	9.61720	582.53577	2.21530	743.98254	-959.56030	
27	0.260	-780.50592	6.17816	-641.54523	791.96039	10.90980	-634.91187	-697.46313	5.31090	496.31158	719.33380	9.58213	582.51434	2.24384	743.95715	-959.57709	
28	0.270	-780.48450	6.18521	-641.52655	791.81622	10.91584	-634.97687	-697.58148	5.36300	496.38980	719.15839	9.47043	582.52161	2.23843	743.93677	-959.51624	
29	0.280	-780.51312	6.21699	-641.54077	791.89130	10.94464	-634.92670	-697.49438	5.32231	496.34570	719.12817	9.45138	582.54907	2.24055	743.92517	-959.43579	
30	0.290	-780.50378	6.19745	-641.53271	791.99512	10.95429	-634.85712	-697.52020	5.33320	496.37433	719.16241	9.44997	582.54254	2.25103	743.96936	-959.47925	
31	0.300	-780.51617	6.23455	-641.52887	791.85376	10.93904	-634.96411	-697.55566	5.33027	496.37503	719.14142	9.44115	582.53583	2.21785	744.00952	-959.44226	
32	0.310	-780.49603	6.23695	-641.53717	791.97015	10.91217	-634.86407	-697.57043	5.33522	496.38950	719.10547	9.36527	582.52594	2.20202	743.98907	-959.46246	
33	0.320	-780.48993	6.21593	-641.52460	791.94202	10.94167	-634.85236	-697.53674	5.31473	496.39792	719.04077	9.32050	582.54932	2.22063	744.02466	-959.42987	
34	0.330	-780.48761	6.25893	-641.56030	791.95624	10.94980	-634.90802	-697.52875	5.31227	496.39160	719.07562	9.32452	582.53857	2.20226	744.02032	-959.42041	
35	0.340	-780.46613	6.24574	-641.54950	791.82928	10.97310	-634.92889	-697.52155	5.33491	496.37527	719.02484	9.30761	582.54761	2.28989	744.05524	-959.41998	
