__time,/mcu/command/manual_twist/angular/x,/mcu/command/manual_twist/angular/y,/mcu/command/manual_twist/angular/z,/mcu/command/manual_twist/linear/x,/mcu/command/manual_twist/linear/y,/mcu/command/manual_twist/linear/z,/mcu/state/jointURDF/0/effort,/mcu/state/jointURDF/0/position,/mcu/state/jointURDF/0/velocity,/mcu/state/jointURDF/1/effort,/mcu/state/jointURDF/1/position,/mcu/state/jointURDF/1/velocity,/mcu/state/jointURDF/10/effort,/mcu/state/jointURDF/10/position,/mcu/state/jointURDF/10/velocity,/mcu/state/jointURDF/11/effort,/mcu/state/jointURDF/11/position,/mcu/state/jointURDF/11/velocity,/mcu/state/jointURDF/2/effort,/mcu/state/jointURDF/2/position,/mcu/state/jointURDF/2/velocity,/mcu/state/jointURDF/3/effort,/mcu/state/jointURDF/3/position,/mcu/state/jointURDF/3/velocity,/mcu/state/jointURDF/4/effort,/mcu/state/jointURDF/4/position,/mcu/state/jointURDF/4/velocity,/mcu/state/jointURDF/5/effort,/mcu/state/jointURDF/5/position,/mcu/state/jointURDF/5/velocity,/mcu/state/jointURDF/6/effort,/mcu/state/jointURDF/6/position,/mcu/state/jointURDF/6/velocity,/mcu/state/jointURDF/7/effort,/mcu/state/jointURDF/7/position,/mcu/state/jointURDF/7/velocity,/mcu/state/jointURDF/8/effort,/mcu/state/jointURDF/8/position,/mcu/state/jointURDF/8/velocity,/mcu/state/jointURDF/9/effort,/mcu/state/jointURDF/9/position,/mcu/state/jointURDF/9/velocity,/mcu/state/jointURDF/header/stamp,/mcu/state/toe_array/header/stamp,/mcu/state/toe_array/toes.0/contact,/mcu/state/toe_array/toes.0/id,/mcu/state/toe_array/toes.0/position/x,/mcu/state/toe_array/toes.0/position/y,/mcu/state/toe_array/toes.0/position/z,/mcu/state/toe_array/toes.0/sphase,/mcu/state/toe_array/toes.0/valid,/mcu/state/toe_array/toes.1/contact,/mcu/state/toe_array/toes.1/id,/mcu/state/toe_array/toes.1/position/x,/mcu/state/toe_array/toes.1/position/y,/mcu/state/toe_array/toes.1/position/z,/mcu/state/toe_array/toes.1/sphase,/mcu/state/toe_array/toes.1/valid,/mcu/state/toe_array/toes.2/contact,/mcu/state/toe_array/toes.2/id,/mcu/state/toe_array/toes.2/position/x,/mcu/state/toe_array/toes.2/position/y,/mcu/state/toe_array/toes.2/position/z,/mcu/state/toe_array/toes.2/sphase,/mcu/state/toe_array/toes.2/valid,/mcu/state/toe_array/toes.3/contact,/mcu/state/toe_array/toes.3/id,/mcu/state/toe_array/toes.3/position/x,/mcu/state/toe_array/toes.3/position/y,/mcu/state/toe_array/toes.3/position/z,/mcu/state/toe_array/toes.3/sphase,/mcu/state/toe_array/toes.3/valid
1680723509.803026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1680723509.796034,1.000000,0.000000,0.341383,0.170982,-0.512461,0.954403,1.000000,1.000000,1.000000,-0.263128,0.167955,-0.513050,0.000000,1.000000,1.000000,2.000000,0.341815,-0.168513,-0.511082,0.000000,1.000000,1.000000,3.000000,-0.291940,-0.168075,-0.511380,0.951468,1.000000
1680723509.811458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1680723509.805877,1.000000,0.000000,0.341383,0.170982,-0.512461,0.954403,1.000000,1.000000,1.000000,-0.263128,0.167955,-0.513050,0.000000,1.000000,1.000000,2.000000,0.341815,-0.168513,-0.511082,0.000000,1.000000,1.000000,3.000000,-0.291940,-0.168075,-0.511380,0.951468,1.000000
1680723509.816190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1680723509.815678,1.000000,0.000000,0.341383,0.170982,-0.512461,0.954403,1.000000,1.000000,1.000000,-0.263128,0.167955,-0.513050,0.000000,1.000000,1.000000,2.000000,0.341820,-0.168514,-0.511076,0.000000,1.000000,1.000000,3.000000,-0.291940,-0.168075,-0.511380,0.951468,1.000000
1680723509.826778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1680723509.825775,1.000000,0.000000,0.341383,0.170982,-0.512461,0.954403,1.000000,1.000000,1.000000,-0.263128,0.167955,-0.513050,0.000000,1.000000,1.000000,2.000000,0.341820,-0.168514,-0.511076,0.000000,1.000000,1.000000,3.000000,-0.291940,-0.168075,-0.511380,0.951468,1.000000
1680723509.836915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1680723509.836009,1.000000,0.000000,0.341383,0.170982,-0.512461,0.954403,1.000000,1.000000,1.000000,-0.263128,0.167955,-0.513050,0.000000,1.000000,1.000000,2.000000,0.341820,-0.168514,-0.511076,0.000000,1.000000,1.000000,3.000000,-0.291940,-0.168075,-0.511380,0.951468,1.000000
1680723509.837270,,,,,,,-5.920000,0.901852,-0.000000,18.400000,1.669112,0.000000,7.780000,0.105796,0.000001,11.210000,0.106603,-0.000000,-7.910000,0.924742,0.000000,23.630000,1.673481,0.000000,-6.150000,0.899193,-0.000000,17.610000,1.661590,-0.000110,-4.830000,0.860339,0.000001,22.050000,1.658613,-0.000000,-8.220000,-0.100620,0.000000,-9.410000,-0.106487,-0.000000,1680723509.836531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680723509.846861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1680723509.845925,1.000000,0.000000,0.341383,0.170982,-0.512461,0.954403,1.000000,1.000000,1.000000,-0.263128,0.167955,-0.513050,0.000000,1.000000,1.000000,2.000000,0.341795,-0.168514,-0.511078,0.000000,1.000000,1.000000,3.000000,-0.291940,-0.168075,-0.511380,0.951468,1.000000
1680723509.855173,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680723509.856798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1680723509.855914,1.000000,0.000000,0.341383,0.170982,-0.512461,0.954403,1.000000,1.000000,1.000000,-0.263128,0.167955,-0.513050,0.000000,1.000000,1.000000,2.000000,0.341795,-0.168514,-0.511078,0.000000,1.000000,1.000000,3.000000,-0.291940,-0.168075,-0.511380,0.951468,1.000000
1680723509.866618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1680723509.865760,1.000000,0.000000,0.341383,0.170982,-0.512461,0.954403,1.000000,1.000000,1.000000,-0.263128,0.167955,-0.513050,0.000000,1.000000,1.000000,2.000000,0.341808,-0.168514,-0.511077,0.000000,1.000000,1.000000,3.000000,-0.291952,-0.168075,-0.511380,0.951468,1.000000
1680723509.876938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1680723509.875828,1.000000,0.000000,0.341383,0.170982,-0.512461,0.954403,1.000000,1.000000,1.000000,-0.263128,0.167955,-0.513050,0.000000,1.000000,1.000000,2.000000,0.341808,-0.168514,-0.511077,0.000000,1.000000,1.000000,3.000000,-0.291952,-0.168075,-0.511380,0.951468,1.000000
1680723509.877082,,,,,,,-5.890000,0.901852,-0.000000,18.320000,1.669112,0.000000,7.600000,0.105796,0.000000,10.660000,0.106603,-0.000000,-7.980000,0.924742,0.000000,23.740000,1.673481,0.000000,-6.100000,0.899169,0.000455,17.420000,1.661590,-0.000002,-5.000000,0.860316,-0.000174,22.250000,1.658613,-0.000000,-8.080000,-0.100620,0.000000,-9.760000,-0.106487,-0.000000,1680723509.876100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680723509.886398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1680723509.885754,1.000000,0.000000,0.341383,0.170982,-0.512461,0.954403,1.000000,1.000000,1.000000,-0.263128,0.167955,-0.513050,0.000000,1.000000,1.000000,2.000000,0.341820,-0.168504,-0.511078,0.000000,1.000000,1.000000,3.000000,-0.291952,-0.168075,-0.511380,0.951468,1.000000
1680723509.896555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1680723509.895968,1.000000,0.000000,0.341383,0.170982,-0.512461,0.954403,1.000000,1.000000,1.000000,-0.263128,0.167955,-0.513050,0.000000,1.000000,1.000000,2.000000,0.341820,-0.168504,-0.511078,0.000000,1.000000,1.000000,3.000000,-0.291952,-0.168075,-0.511380,0.951468,1.000000
1680723509.906509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1680723509.905901,1.000000,0.000000,0.341383,0.170982,-0.512461,0.954403,1.000000,1.000000,1.000000,-0.263128,0.167955,-0.513050,0.000000,1.000000,1.000000,2.000000,0.341820,-0.168504,-0.511078,0.000000,1.000000,1.000000,3.000000,-0.291952,-0.168075,-0.511380,0.951468,1.000000
1680723509.912202,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680723509.915967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1680723509.915666,1.000000,0.000000,0.341383,0.170982,-0.512461,0.954403,1.000000,1.000000,1.000000,-0.263128,0.167955,-0.513050,0.000000,1.000000,1.000000,2.000000,0.341820,-0.168504,-0.511078,0.000000,1.000000,1.000000,3.000000,-0.291952,-0.168075,-0.511380,0.951468,1.000000
1680723509.916220,,,,,,,-5.850000,0.901852,-0.000000,18.340000,1.669112,0.000000,7.750000,0.105815,0.000072,12.170000,0.106603,-0.000000,-7.890000,0.924742,0.000000,24.250000,1.673481,0.000000,-6.080000,0.899193,0.000106,17.640000,1.661590,-0.000000,-4.850000,0.860316,-0.000003,22.020000,1.658613,-0.000000,-7.780000,-0.100620,0.000000,-9.820000,-0.106487,-0.000000,1680723509.915948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680723509.926252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1680723509.925789,1.000000,0.000000,0.341383,0.170992,-0.512459,0.954403,1.000000,1.000000,1.000000,-0.263128,0.167955,-0.513050,0.000000,1.000000,1.000000,2.000000,0.341820,-0.168504,-0.511078,0.000000,1.000000,1.000000,3.000000,-0.291952,-0.168075,-0.511380,0.951468,1.000000
1680723509.936204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1680723509.935747,1.000000,0.000000,0.341383,0.170992,-0.512459,0.954403,1.000000,1.000000,1.000000,-0.263128,0.167955,-0.513050,0.000000,1.000000,1.000000,2.000000,0.341824,-0.168505,-0.511073,0.000000,1.000000,1.000000,3.000000,-0.291952,-0.168075,-0.511380,0.951468,1.000000
1680723509.946281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1680723509.945857,1.000000,0.000000,0.341383,0.170992,-0.512459,0.954403,1.000000,1.000000,1.000000,-0.263128,0.167955,-0.513050,0.000000,1.000000,1.000000,2.000000,0.341824,-0.168505,-0.511073,0.000000,1.000000,1.000000,3.000000,-0.291952,-0.168075,-0.511380,0.951468,1.000000
