__time,/mcu/state/jointURDF/0/effort,/mcu/state/jointURDF/0/position,/mcu/state/jointURDF/0/velocity,/mcu/state/jointURDF/1/effort,/mcu/state/jointURDF/1/position,/mcu/state/jointURDF/1/velocity,/mcu/state/jointURDF/10/effort,/mcu/state/jointURDF/10/position,/mcu/state/jointURDF/10/velocity,/mcu/state/jointURDF/11/effort,/mcu/state/jointURDF/11/position,/mcu/state/jointURDF/11/velocity,/mcu/state/jointURDF/2/effort,/mcu/state/jointURDF/2/position,/mcu/state/jointURDF/2/velocity,/mcu/state/jointURDF/3/effort,/mcu/state/jointURDF/3/position,/mcu/state/jointURDF/3/velocity,/mcu/state/jointURDF/4/effort,/mcu/state/jointURDF/4/position,/mcu/state/jointURDF/4/velocity,/mcu/state/jointURDF/5/effort,/mcu/state/jointURDF/5/position,/mcu/state/jointURDF/5/velocity,/mcu/state/jointURDF/6/effort,/mcu/state/jointURDF/6/position,/mcu/state/jointURDF/6/velocity,/mcu/state/jointURDF/7/effort,/mcu/state/jointURDF/7/position,/mcu/state/jointURDF/7/velocity,/mcu/state/jointURDF/8/effort,/mcu/state/jointURDF/8/position,/mcu/state/jointURDF/8/velocity,/mcu/state/jointURDF/9/effort,/mcu/state/jointURDF/9/position,/mcu/state/jointURDF/9/velocity,/mcu/state/jointURDF/header/stamp,/mcu/state/toe_array/header/stamp,/mcu/state/toe_array/toes.0/contact,/mcu/state/toe_array/toes.0/id,/mcu/state/toe_array/toes.0/position/x,/mcu/state/toe_array/toes.0/position/y,/mcu/state/toe_array/toes.0/position/z,/mcu/state/toe_array/toes.0/sphase,/mcu/state/toe_array/toes.0/valid,/mcu/state/toe_array/toes.1/contact,/mcu/state/toe_array/toes.1/id,/mcu/state/toe_array/toes.1/position/x,/mcu/state/toe_array/toes.1/position/y,/mcu/state/toe_array/toes.1/position/z,/mcu/state/toe_array/toes.1/sphase,/mcu/state/toe_array/toes.1/valid,/mcu/state/toe_array/toes.2/contact,/mcu/state/toe_array/toes.2/id,/mcu/state/toe_array/toes.2/position/x,/mcu/state/toe_array/toes.2/position/y,/mcu/state/toe_array/toes.2/position/z,/mcu/state/toe_array/toes.2/sphase,/mcu/state/toe_array/toes.2/valid,/mcu/state/toe_array/toes.3/contact,/mcu/state/toe_array/toes.3/id,/mcu/state/toe_array/toes.3/position/x,/mcu/state/toe_array/toes.3/position/y,/mcu/state/toe_array/toes.3/position/z,/mcu/state/toe_array/toes.3/sphase,/mcu/state/toe_array/toes.3/valid
1680728576.972785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1680728576.957792,1.000000,0.000000,0.261457,0.166821,-0.498467,0.000000,1.000000,1.000000,1.000000,-0.382431,0.172227,-0.499106,0.948457,1.000000,1.000000,2.000000,0.244047,-0.167744,-0.505028,0.957287,1.000000,1.000000,3.000000,-0.345216,-0.169373,-0.505133,0.000000,1.000000
1680728576.975477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1680728576.967739,1.000000,0.000000,0.261457,0.166821,-0.498467,0.000000,1.000000,1.000000,1.000000,-0.382431,0.172227,-0.499106,0.948457,1.000000,1.000000,2.000000,0.244052,-0.167744,-0.505025,0.957287,1.000000,1.000000,3.000000,-0.345216,-0.169373,-0.505133,0.000000,1.000000
1680728576.978328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1680728576.977866,1.000000,0.000000,0.261457,0.166821,-0.498467,0.000000,1.000000,1.000000,1.000000,-0.382431,0.172227,-0.499106,0.948457,1.000000,1.000000,2.000000,0.244052,-0.167744,-0.505025,0.957287,1.000000,1.000000,3.000000,-0.345216,-0.169373,-0.505133,0.000000,1.000000
1680728576.989674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1680728576.987669,1.000000,0.000000,0.261457,0.166812,-0.498468,0.000000,1.000000,1.000000,1.000000,-0.382431,0.172227,-0.499106,0.948457,1.000000,1.000000,2.000000,0.244052,-0.167744,-0.505025,0.957287,1.000000,1.000000,3.000000,-0.345216,-0.169373,-0.505133,0.000000,1.000000
1680728576.998499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1680728576.997761,1.000000,0.000000,0.261457,0.166812,-0.498468,0.000000,1.000000,1.000000,1.000000,-0.382431,0.172227,-0.499106,0.948457,1.000000,1.000000,2.000000,0.244052,-0.167744,-0.505025,0.957287,1.000000,1.000000,3.000000,-0.345216,-0.169373,-0.505133,0.000000,1.000000
1680728577.008283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1680728577.007659,1.000000,0.000000,0.261457,0.166812,-0.498468,0.000000,1.000000,1.000000,1.000000,-0.382431,0.172227,-0.499106,0.948457,1.000000,1.000000,2.000000,0.244052,-0.167744,-0.505025,0.957287,1.000000,1.000000,3.000000,-0.345216,-0.169373,-0.505133,0.000000,1.000000
1680728577.019067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1680728577.017746,1.000000,0.000000,0.261457,0.166812,-0.498468,0.000000,1.000000,1.000000,1.000000,-0.382431,0.172227,-0.499106,0.948457,1.000000,1.000000,2.000000,0.244052,-0.167744,-0.505025,0.957287,1.000000,1.000000,3.000000,-0.345216,-0.169384,-0.505132,0.000000,1.000000
1680728577.028551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1680728577.027625,1.000000,0.000000,0.261457,0.166812,-0.498468,0.000000,1.000000,1.000000,1.000000,-0.382431,0.172227,-0.499106,0.948457,1.000000,1.000000,2.000000,0.244052,-0.167744,-0.505025,0.957287,1.000000,1.000000,3.000000,-0.345216,-0.169384,-0.505132,0.000000,1.000000
1680728577.029317,-9.620000,0.710656,-0.000000,19.870000,1.609500,0.000000,7.700000,0.108634,0.000000,10.000000,0.105317,-0.000351,-4.790000,0.663367,-0.000000,24.250000,1.630649,0.000000,-7.580000,0.695844,-0.000000,18.760000,1.646805,-0.000003,-8.390000,0.742440,-0.000000,24.870000,1.636961,-0.000000,-6.760000,-0.111990,-0.000020,-11.450000,-0.100830,-0.000000,1680728577.028065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680728577.038510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1680728577.037640,1.000000,0.000000,0.261457,0.166812,-0.498468,0.000000,1.000000,1.000000,1.000000,-0.382431,0.172227,-0.499106,0.948457,1.000000,1.000000,2.000000,0.244040,-0.167744,-0.505023,0.957287,1.000000,1.000000,3.000000,-0.345216,-0.169384,-0.505132,0.000000,1.000000
1680728577.049187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1680728577.047768,1.000000,0.000000,0.261457,0.166821,-0.498467,0.000000,1.000000,1.000000,1.000000,-0.382431,0.172227,-0.499106,0.948457,1.000000,1.000000,2.000000,0.244040,-0.167744,-0.505023,0.957287,1.000000,1.000000,3.000000,-0.345216,-0.169384,-0.505132,0.000000,1.000000
1680728577.058558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1680728577.057682,1.000000,0.000000,0.261457,0.166821,-0.498467,0.000000,1.000000,1.000000,1.000000,-0.382431,0.172227,-0.499106,0.948457,1.000000,1.000000,2.000000,0.244040,-0.167744,-0.505023,0.957287,1.000000,1.000000,3.000000,-0.345216,-0.169384,-0.505132,0.000000,1.000000
1680728577.068550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1680728577.067737,1.000000,0.000000,0.261457,0.166821,-0.498467,0.000000,1.000000,1.000000,1.000000,-0.382431,0.172227,-0.499106,0.948457,1.000000,1.000000,2.000000,0.244040,-0.167744,-0.505023,0.957287,1.000000,1.000000,3.000000,-0.345216,-0.169384,-0.505132,0.000000,1.000000
1680728577.069003,-9.350000,0.710656,-0.000000,19.860000,1.609500,0.000000,7.870000,0.108634,0.000000,9.640000,0.105317,-0.000006,-4.610000,0.663367,-0.000000,24.330000,1.630649,0.000000,-7.600000,0.695820,-0.000087,18.420000,1.646805,-0.000000,-8.780000,0.742440,-0.000000,24.430000,1.636961,-0.000000,-6.390000,-0.111971,0.000162,-11.960000,-0.100830,-0.000000,1680728577.068427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680728577.078231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1680728577.077661,1.000000,0.000000,0.261457,0.166821,-0.498467,0.000000,1.000000,1.000000,1.000000,-0.382431,0.172227,-0.499106,0.948457,1.000000,1.000000,2.000000,0.244040,-0.167744,-0.505023,0.957287,1.000000,1.000000,3.000000,-0.345216,-0.169384,-0.505132,0.000000,1.000000
1680728577.088277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1680728577.087661,1.000000,0.000000,0.261457,0.166821,-0.498467,0.000000,1.000000,1.000000,1.000000,-0.382443,0.172227,-0.499104,0.948457,1.000000,1.000000,2.000000,0.244040,-0.167744,-0.505023,0.957287,1.000000,1.000000,3.000000,-0.345216,-0.169384,-0.505132,0.000000,1.000000
1680728577.098501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1680728577.097776,1.000000,0.000000,0.261457,0.166821,-0.498467,0.000000,1.000000,1.000000,1.000000,-0.382443,0.172227,-0.499104,0.948457,1.000000,1.000000,2.000000,0.244040,-0.167744,-0.505023,0.957287,1.000000,1.000000,3.000000,-0.345216,-0.169384,-0.505132,0.000000,1.000000
1680728577.108240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1680728577.107622,1.000000,0.000000,0.261457,0.166821,-0.498467,0.000000,1.000000,1.000000,1.000000,-0.382443,0.172227,-0.499104,0.948457,1.000000,1.000000,2.000000,0.244040,-0.167744,-0.505023,0.957287,1.000000,1.000000,3.000000,-0.345216,-0.169384,-0.505132,0.000000,1.000000
1680728577.108680,-9.090000,0.710656,-0.000000,20.000000,1.609500,0.000000,8.080000,0.108634,0.000000,9.680000,0.105317,-0.000000,-4.400000,0.663342,-0.000132,24.210000,1.630649,0.000000,-7.580000,0.695820,-0.000002,18.540000,1.646805,-0.000000,-8.630000,0.742440,-0.000000,24.930000,1.636961,-0.000000,-6.210000,-0.111971,0.000003,-11.920000,-0.100830,-0.000000,1680728577.108092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680728577.118188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1680728577.117677,1.000000,0.000000,0.261457,0.166821,-0.498467,0.000000,1.000000,1.000000,1.000000,-0.382443,0.172227,-0.499104,0.948457,1.000000,1.000000,2.000000,0.244052,-0.167744,-0.505025,0.957287,1.000000,1.000000,3.000000,-0.345216,-0.169384,-0.505132,0.000000,1.000000
1680728577.128429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1680728577.127646,1.000000,0.000000,0.261446,0.166821,-0.498466,0.000000,1.000000,1.000000,1.000000,-0.382443,0.172227,-0.499104,0.948457,1.000000,1.000000,2.000000,0.244052,-0.167744,-0.505025,0.957287,1.000000,1.000000,3.000000,-0.345216,-0.169384,-0.505132,0.000000,1.000000
1680728577.138291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1680728577.137682,1.000000,0.000000,0.261446,0.166821,-0.498466,0.000000,1.000000,1.000000,1.000000,-0.382443,0.172227,-0.499104,0.948457,1.000000,1.000000,2.000000,0.244052,-0.167744,-0.505025,0.957287,1.000000,1.000000,3.000000,-0.345216,-0.169384,-0.505132,0.000000,1.000000
1680728577.148325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1680728577.147736,1.000000,0.000000,0.261446,0.166821,-0.498466,0.000000,1.000000,1.000000,1.000000,-0.382443,0.172227,-0.499104,0.948457,1.000000,1.000000,2.000000,0.244040,-0.167744,-0.505023,0.957287,1.000000,1.000000,3.000000,-0.345216,-0.169384,-0.505132,0.000000,1.000000
1680728577.148894,-9.350000,0.710632,-0.000295,19.980000,1.609500,0.000000,8.410000,0.108634,0.000000,9.580000,0.105317,-0.000000,-4.400000,0.663342,-0.000002,24.780000,1.630649,0.000000,-7.450000,0.695820,-0.001046,18.500000,1.646805,-0.000000,-8.260000,0.742440,-0.000000,24.170000,1.636961,-0.000000,-6.720000,-0.111971,0.000000,-11.790000,-0.100830,-0.000000,1680728577.148120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680728577.158194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1680728577.157637,1.000000,0.000000,0.261446,0.166821,-0.498466,0.000000,1.000000,1.000000,1.000000,-0.382443,0.172227,-0.499104,0.948457,1.000000,1.000000,2.000000,0.244040,-0.167744,-0.505023,0.957287,1.000000,1.000000,3.000000,-0.345216,-0.169384,-0.505132,0.000000,1.000000
1680728577.168327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1680728577.167761,1.000000,0.000000,0.261446,0.166821,-0.498466,0.000000,1.000000,1.000000,1.000000,-0.382443,0.172227,-0.499104,0.948457,1.000000,1.000000,2.000000,0.244040,-0.167744,-0.505023,0.957287,1.000000,1.000000,3.000000,-0.345216,-0.169393,-0.505130,0.000000,1.000000
1680728577.178211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1680728577.177626,1.000000,0.000000,0.261446,0.166821,-0.498466,0.000000,1.000000,1.000000,1.000000,-0.382443,0.172227,-0.499104,0.948457,1.000000,1.000000,2.000000,0.244040,-0.167744,-0.505023,0.957287,1.000000,1.000000,3.000000,-0.345216,-0.169393,-0.505130,0.000000,1.000000
1680728577.189166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1680728577.187634,1.000000,0.000000,0.261446,0.166821,-0.498466,0.000000,1.000000,1.000000,1.000000,-0.382443,0.172218,-0.499106,0.948457,1.000000,1.000000,2.000000,0.244040,-0.167744,-0.505023,0.957287,1.000000,1.000000,3.000000,-0.345211,-0.169394,-0.505126,0.000000,1.000000
1680728577.189602,-9.050000,0.710632,-0.000005,19.930000,1.609500,0.000000,7.660000,0.108634,0.000000,10.080000,0.105298,-0.000221,-4.410000,0.663342,-0.000000,24.430000,1.630649,0.000000,-7.640000,0.695820,-0.000019,18.400000,1.646805,-0.000000,-8.260000,0.742440,-0.000000,24.740000,1.636941,-0.000873,-6.600000,-0.111971,0.000000,-12.000000,-0.100849,-0.000786,1680728577.188055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680728577.198421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1680728577.197771,1.000000,0.000000,0.261446,0.166821,-0.498466,0.000000,1.000000,1.000000,1.000000,-0.382443,0.172218,-0.499106,0.948457,1.000000,1.000000,2.000000,0.244040,-0.167744,-0.505023,0.957287,1.000000,1.000000,3.000000,-0.345211,-0.169394,-0.505126,0.000000,1.000000
1680728577.208431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1680728577.207647,1.000000,0.000000,0.261446,0.166821,-0.498466,0.000000,1.000000,1.000000,1.000000,-0.382454,0.172218,-0.499104,0.948457,1.000000,1.000000,2.000000,0.244028,-0.167745,-0.505022,0.957287,1.000000,1.000000,3.000000,-0.345223,-0.169394,-0.505125,0.000000,1.000000
1680728577.218273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1680728577.217707,1.000000,0.000000,0.261446,0.166821,-0.498466,0.000000,1.000000,1.000000,1.000000,-0.382454,0.172218,-0.499104,0.948457,1.000000,1.000000,2.000000,0.244028,-0.167745,-0.505022,0.957287,1.000000,1.000000,3.000000,-0.345223,-0.169394,-0.505125,0.000000,1.000000
1680728577.228231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1680728577.227622,1.000000,0.000000,0.261434,0.166821,-0.498465,0.000000,1.000000,1.000000,1.000000,-0.382454,0.172218,-0.499104,0.948457,1.000000,1.000000,2.000000,0.244028,-0.167745,-0.505022,0.957287,1.000000,1.000000,3.000000,-0.345223,-0.169394,-0.505125,0.000000,1.000000
1680728577.228663,-9.550000,0.710608,-0.001153,19.950000,1.609500,0.000000,8.000000,0.108634,0.000000,10.130000,0.105298,-0.000004,-4.460000,0.663318,-0.000295,24.650000,1.630649,0.000000,-7.550000,0.695796,-0.000190,18.420000,1.646805,-0.000000,-8.550000,0.742415,-0.000267,25.180000,1.636941,-0.000016,-6.810000,-0.111971,0.000000,-11.490000,-0.100849,-0.000014,1680728577.228082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680728577.238295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1680728577.237800,1.000000,0.000000,0.261434,0.166821,-0.498465,0.000000,1.000000,1.000000,1.000000,-0.382454,0.172218,-0.499104,0.948457,1.000000,1.000000,2.000000,0.244028,-0.167745,-0.505022,0.957287,1.000000,1.000000,3.000000,-0.345223,-0.169394,-0.505125,0.000000,1.000000
1680728577.248338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1680728577.247752,1.000000,0.000000,0.261434,0.166821,-0.498465,0.000000,1.000000,1.000000,1.000000,-0.382454,0.172218,-0.499104,0.948457,1.000000,1.000000,2.000000,0.244028,-0.167745,-0.505022,0.957287,1.000000,1.000000,3.000000,-0.345223,-0.169394,-0.505125,0.000000,1.000000
