PathFileType	4	(X/Y/Z)	D:\TRACE\v60_Jaco2_6-2-23\JustBodyDRS_Motion3_10-platform.trc
DataRate	CameraRate	NumFrames	NumMarkers	Units	OrigDataRate	OrigDataStartFrame	OrigNumFrames
100.00	100.00	      7000	5	mm	100.00	1	      7000
Frame#	Time	Left_Front			Right_Front			Left_Aft			Right_Aft			Post			
		X1	Y1	Z1	X2	Y2	Z2	X3	Y3	Z3	X4	Y4	Z4	X5	Y5	Z5	

1	0.000	-814.57886	128.37288	-611.94586	755.89758	125.70125	-588.86664	-745.72083	-74.02500	504.33960	668.69885	-92.26446	608.20465	-21.39773	1462.16199	-684.38989	
2	0.010	-814.59607	128.44188	-611.96802	755.89685	125.74540	-588.86700	-745.87170	-73.79615	504.23596	668.69202	-92.25749	608.21936	-21.38083	1462.17944	-684.36865	
3	0.020	-814.62238	128.43584	-611.95264	755.91876	125.72828	-588.88385	-745.82367	-73.84430	504.26819	668.73059	-92.26503	608.21057	-21.35567	1462.17200	-684.36462	
4	0.030	-814.59119	128.41808	-611.97058	755.89148	125.72672	-588.88684	-745.86847	-73.80817	504.25577	668.63751	-92.27475	608.20471	-21.34805	1462.17395	-684.39288	
5	0.040	-814.60522	128.40730	-611.95081	755.86438	125.71642	-588.87640	-745.88049	-73.82214	504.27927	668.60059	-92.29981	608.22101	-21.40345	1462.15271	-684.40491	
6	0.050	-814.58673	128.40273	-611.96692	755.90167	125.70016	-588.86829	-745.88074	-73.84763	504.26227	668.66113	-92.27821	608.21271	-21.40248	1462.16052	-684.35529	
7	0.060	-814.57855	128.37071	-611.97339	755.90985	125.71863	-588.85712	-745.85944	-73.87000	504.33310	668.69464	-92.27641	608.18549	-21.38046	1462.18420	-684.38574	
8	0.070	-814.62616	128.42601	-611.91205	755.89233	125.70670	-588.85974	-745.85291	-73.85650	504.32056	668.62604	-92.28693	608.18311	-21.38022	1462.14172	-684.40387	
9	0.080	-814.59003	128.36942	-611.97626	755.87793	125.73917	-588.86505	-745.82507	-73.87099	504.28732	668.68951	-92.26233	608.20233	-21.39558	1462.13818	-684.36749	
10	0.090	-814.58319	128.38306	-611.96741	755.90192	125.70410	-588.86298	-745.85199	-73.84680	504.28696	668.64325	-92.28656	608.20520	-21.36078	1462.11279	-684.33667	
11	0.100	-814.57275	128.38371	-611.97284	755.86707	125.72343	-588.90289	-745.84546	-73.84422	504.28873	668.63770	-92.29299	608.19012	-21.36261	1462.15356	-684.39154	
12	0.110	-814.59015	128.37810	-611.97534	755.89154	125.71471	-588.87140	-745.85120	-73.83638	504.23578	668.66534	-92.29497	608.17462	-21.34380	1462.15039	-684.33441	
13	0.120	-814.61328	128.41595	-611.94751	755.87830	125.72969	-588.86932	-745.87250	-73.82156	504.27115	668.66455	-92.27557	608.19415	-21.39863	1462.17419	-684.39984	
14	0.130	-814.60480	128.42496	-611.96869	755.88074	125.74291	-588.88916	-745.75879	-73.95213	504.25931	668.72375	-92.26771	608.21649	-21.40082	1462.18164	-684.39508	
15	0.140	-814.59869	128.44006	-611.96094	755.87164	125.74232	-588.89722	-745.84357	-73.84910	504.31799	668.67059	-92.26349	608.22113	-21.38551	1462.15356	-684.36737	
16	0.150	-814.59125	128.39297	-611.95465	755.89105	125.73781	-588.86652	-745.85065	-73.84859	504.26251	668.65002	-92.28444	608.19568	-21.37719	1462.13684	-684.30334	
17	0.160	-814.60840	128.40942	-611.93689	755.88953	125.71221	-588.88605	-745.85291	-73.81959	504.22418	668.62659	-92.27025	608.20599	-21.35193	1462.16040	-684.38257	
18	0.170	-814.56213	128.38463	-611.96301	755.88287	125.70638	-588.90277	-745.85059	-73.81201	504.22632	668.63818	-92.30379	608.17560	-21.36296	1462.13208	-684.37537	
19	0.180	-814.60419	128.38136	-611.96722	755.89178	125.73552	-588.87469	-745.86658	-73.83463	504.27283	668.59448	-92.28547	608.21124	-21.36531	1462.16528	-684.38336	
20	0.190	-814.57336	128.37805	-611.98883	755.91595	125.71615	-588.86353	-745.76141	-73.96935	504.29745	668.65485	-92.27566	608.18829	-21.34759	1462.17224	-684.34497	
21	0.200	-814.58026	128.38266	-611.96045	755.87933	125.69092	-588.86169	-745.72131	-74.00652	504.32428	668.63452	-92.28086	608.20465	-21.42073	1462.15515	-684.42133	
22	0.210	-814.57562	128.37068	-611.93176	755.87628	125.69273	-588.89709	-745.74005	-74.00478	504.31650	668.69354	-92.27696	608.21777	-21.38743	1462.15869	-684.38586	
23	0.220	-814.57794	128.38821	-611.94989	755.91266	125.70535	-588.87207	-745.86200	-73.85595	504.30920	668.63977	-92.30658	608.18921	-21.40878	1462.14856	-684.39264	
24	0.230	-814.54840	128.35635	-611.97864	755.88312	125.69558	-588.87225	-745.83716	-73.84604	504.26611	668.63300	-92.30530	608.17902	-21.43035	1462.15686	-684.38336	
25	0.240	-814.59595	128.40759	-611.94635	755.89301	125.70510	-588.89105	-745.71863	-73.98669	504.30579	668.65900	-92.28432	608.21997	-21.36680	1462.18860	-684.36542	
26	0.250	-814.59503	128.39380	-611.97229	755.90375	125.70158	-588.84497	-745.74170	-74.00797	504.31305	668.65680	-92.30070	608.16589	-21.41765	1462.16797	-684.41553	
27	0.260	-814.60040	128.40294	-611.94885	755.87988	125.70436	-588.86523	-745.76434	-73.95157	504.27570	668.68542	-92.27183	608.19928	-21.40473	1462.12183	-684.40082	
28	0.270	-814.59064	128.38008	-611.95569	755.87543	125.70424	-588.86395	-745.85486	-73.83921	504.27295	668.66107	-92.29898	608.16779	-21.42100	1462.17603	-684.38733	
29	0.280	-814.60864	128.42316	-611.93518	755.91907	125.70441	-588.85919	-745.87213	-73.84557	504.27371	668.68030	-92.28789	608.19318	-21.38194	1462.18762	-684.39764	
30	0.290	-814.56830	128.35619	-611.97607	755.88367	125.69905	-588.89075	-745.85052	-73.84267	504.24149	668.70013	-92.28334	608.20172	-21.38713	1462.19666	-684.39789	
31	0.300	-814.60297	128.41333	-611.94153	755.87061	125.71609	-588.89783	-745.85748	-73.81236	504.25491	668.68134	-92.28403	608.22211	-21.35217	1462.15857	-684.37671	
32	0.310	-814.59625	128.41422	-611.95984	755.88287	125.71674	-588.83948	-745.85309	-73.82218	504.27451	668.66705	-92.27012	608.21753	-21.39269	1462.16248	-684.40289	
33	0.320	-814.62360	128.41399	-611.95453	755.90082	125.71726	-588.85901	-745.85596	-73.84784	504.28131	668.67175	-92.27084	608.21741	-21.41344	1462.16284	-684.37817	
