PathFileType	4	(X/Y/Z)	D:\TRACE\v60_Jaco2_6-2-23\JustArmDRS_Motion2_2-platform.trc
DataRate	CameraRate	NumFrames	NumMarkers	Units	OrigDataRate	OrigDataStartFrame	OrigNumFrames
100.00	100.00	      7005	5	mm	100.00	1	      7005
Frame#	Time	Left_Front			Right_Front			Left_Aft			Right_Aft			Post			
		X1	Y1	Z1	X2	Y2	Z2	X3	Y3	Z3	X4	Y4	Z4	X5	Y5	Z5	

1	0.000	-800.59351	8.83275	-638.91949	769.33258	10.11866	-644.40942	-708.66711	7.82249	496.13828	733.48792	7.00789	505.84195	-14.26580	1308.04871	-961.89838	
2	0.010	-800.59326	8.84215	-638.90747	769.38544	10.11817	-644.34705	-708.66547	7.84855	496.13693	733.20874	7.02869	505.97653	-14.21143	1308.02991	-961.88861	
3	0.020	-800.64465	8.85271	-638.88281	769.39703	10.08435	-644.36798	-708.62634	7.83267	496.15848	733.45026	6.94724	505.85913	-14.16326	1308.02283	-961.89227	
4	0.030	-800.64624	8.76381	-638.91406	769.37000	10.05526	-644.35706	-708.67328	7.82859	496.15759	733.04761	6.95389	506.00336	-14.17791	1308.02295	-961.92273	
5	0.040	-800.62042	8.80491	-638.94049	769.37152	10.07231	-644.37073	-708.67523	7.84011	496.15070	733.39069	6.94607	505.86844	-14.17115	1308.01233	-961.89923	
6	0.050	-800.60742	8.80727	-638.94653	769.46033	10.04523	-644.34778	-708.66583	7.80656	496.09445	733.45435	6.95558	505.84106	-14.21824	1308.05579	-961.91565	
7	0.060	-800.64667	8.76714	-638.92737	769.41882	10.07876	-644.36981	-708.68359	7.82461	496.13678	733.47388	6.99249	505.87680	-14.22628	1308.05591	-961.90967	
8	0.070	-800.64624	8.74403	-638.90198	769.38782	10.06842	-644.39233	-708.63208	7.79790	496.16678	733.42633	6.98199	505.85425	-14.19092	1308.04248	-961.92725	
9	0.080	-800.57849	8.75047	-638.98315	769.39185	10.06583	-644.36731	-708.64795	7.80329	496.18045	733.17206	6.99497	505.99075	-14.22524	1308.05457	-961.90295	
10	0.090	-800.62500	8.77995	-638.95618	769.32715	10.08796	-644.39630	-708.69354	7.84456	496.17337	733.18231	7.03273	506.00537	-14.29436	1308.11243	-961.88794	
11	0.100	-800.57538	8.80366	-638.96741	769.32947	10.14681	-644.36261	-708.66675	7.82790	496.11609	733.15942	7.02060	505.98706	-14.26048	1308.12793	-961.86017	
12	0.110	-800.55005	8.81333	-638.99066	769.39728	10.10987	-644.38068	-708.67902	7.84290	496.10809	733.47101	6.99610	505.84381	-14.28961	1308.12598	-961.88727	
13	0.120	-800.59454	8.85231	-638.95447	769.35333	10.11798	-644.33008	-708.71521	7.85764	496.14453	733.18372	7.04151	505.98782	-14.30393	1308.11401	-961.89746	
14	0.130	-800.57068	8.82110	-638.93384	769.39484	10.09616	-644.36859	-708.66443	7.84483	496.11563	733.44769	6.96217	505.85117	-14.27431	1308.09399	-961.91016	
15	0.140	-800.61212	8.79856	-638.92529	769.35962	10.09358	-644.36017	-708.69775	7.86538	496.15958	733.16852	7.01300	505.97177	-14.25969	1308.08374	-961.87170	
16	0.150	-800.56836	8.79794	-638.98340	769.40759	10.07590	-644.35382	-708.69910	7.86782	496.10806	733.47797	6.98121	505.83838	-14.31736	1308.10461	-961.89026	
17	0.160	-800.58453	8.80507	-638.99030	769.45728	10.09859	-644.32782	-708.65137	7.82544	496.13785	733.44104	6.98606	505.86810	-14.27741	1308.15222	-961.91278	
18	0.170	-800.62219	8.77911	-638.94434	769.29675	10.12253	-644.37622	-708.66113	7.83158	496.14325	733.17078	7.01480	506.00098	-14.30086	1308.09387	-961.86938	
19	0.180	-800.59241	8.75232	-638.94586	769.40076	10.06060	-644.34723	-708.65295	7.81143	496.12381	733.12189	6.99526	505.99820	-14.24420	1308.03833	-961.86981	
20	0.190	-800.65674	8.79177	-638.94611	769.29718	10.12700	-644.35840	-708.67859	7.82374	496.14221	733.36835	6.92409	505.87155	-14.24185	1308.03491	-961.88489	
21	0.200	-800.62482	8.76701	-638.93372	769.31677	10.10652	-644.35211	-708.66638	7.81257	496.15344	733.09210	7.00057	506.01471	-14.23865	1308.03931	-961.88489	
22	0.210	-800.60254	8.81256	-638.96063	769.38873	10.06723	-644.36798	-708.68494	7.87825	496.13712	733.17377	6.98753	506.01239	-14.18873	1308.06628	-961.89752	
23	0.220	-800.63043	8.79547	-638.94843	769.27429	10.11105	-644.38721	-708.67346	7.82710	496.17297	733.12030	6.99743	506.00049	-14.27713	1308.08069	-961.86230	
24	0.230	-800.65015	8.80100	-638.91357	769.38483	10.08004	-644.36127	-708.64227	7.82402	496.17673	733.14056	7.03659	505.99014	-14.24440	1308.06372	-961.89246	
25	0.240	-800.56708	8.77819	-638.96228	769.39374	10.08499	-644.37268	-708.66278	7.80803	496.12735	733.16321	7.05282	506.01596	-14.29590	1308.04822	-961.89520	
26	0.250	-800.61798	8.82682	-638.90588	769.33972	10.08926	-644.33661	-708.68646	7.84400	496.14484	733.18549	7.01814	505.96353	-14.27974	1308.07983	-961.87921	
27	0.260	-800.56311	8.86267	-639.00244	769.28906	10.12268	-644.43073	-708.73047	7.85386	496.14246	733.22278	7.04397	505.96973	-14.23556	1308.10486	-961.88104	
28	0.270	-800.56885	8.88404	-639.02338	769.33801	10.10778	-644.34949	-708.64551	7.87184	496.13617	733.18829	7.04085	505.96216	-14.24788	1308.13489	-961.88147	
29	0.280	-800.56250	8.81080	-639.01056	769.35846	10.13517	-644.36676	-708.65253	7.84295	496.17465	733.17004	7.04420	505.98047	-14.29406	1308.12695	-961.94031	
30	0.290	-800.58264	8.80379	-638.97595	769.27740	10.10368	-644.41937	-708.67334	7.82803	496.13153	733.46985	6.99259	505.87790	-14.23905	1308.10999	-961.93713	
31	0.300	-800.63660	8.82617	-638.92377	769.35217	10.15328	-644.36816	-708.66705	7.83953	496.12149	733.45026	6.99385	505.85400	-14.29741	1308.09473	-961.88361	
32	0.310	-800.60553	8.86573	-638.95142	769.43396	10.09462	-644.37280	-708.71393	7.86444	496.16016	733.46783	6.96867	505.85718	-14.23808	1308.11060	-961.91150	
33	0.320	-800.55920	8.85511	-638.94916	769.32068	10.14913	-644.37079	-708.67773	7.89033	496.12451	733.24182	7.04257	505.98383	-14.24952	1308.10815	-961.91968	
34	0.330	-800.60327	8.83740	-638.96289	769.35638	10.14456	-644.38141	-708.68561	7.85767	496.13165	733.45374	7.00048	505.89307	-14.26730	1308.08191	-961.93256	
