PathFileType	4	(X/Y/Z)	D:\TRACE\v60_Jaco2_6-2-23\JustArmDRS_Motion2_5-platform.trc
DataRate	CameraRate	NumFrames	NumMarkers	Units	OrigDataRate	OrigDataStartFrame	OrigNumFrames
100.00	100.00	      7011	5	mm	100.00	1	      7011
Frame#	Time	Left_Front			Right_Front			Left_Aft			Right_Aft			Post			
		X1	Y1	Z1	X2	Y2	Z2	X3	Y3	Z3	X4	Y4	Z4	X5	Y5	Z5	

1	0.000	-800.58539	8.82517	-638.94086	769.37775	10.09227	-644.36890	-708.61432	7.78767	496.00247	733.14630	7.04474	505.97534	-14.39816	1308.05908	-961.83405	
2	0.010	-800.58582	8.78479	-638.97986	769.37091	10.15176	-644.33478	-708.57269	7.79122	496.07932	733.19257	7.06155	505.97760	-14.34436	1308.05176	-961.82507	
3	0.020	-800.61682	8.78185	-638.93170	769.31769	10.12329	-644.35529	-708.57074	7.78543	496.04224	733.21112	7.07604	505.98132	-14.42004	1308.02734	-961.82404	
4	0.030	-800.62341	8.77481	-638.92725	769.33685	10.11498	-644.38800	-708.59119	7.76518	496.02463	733.17657	7.04181	505.99411	-14.36154	1308.00879	-961.85785	
5	0.040	-800.59772	8.74974	-638.94977	769.34576	10.09339	-644.34979	-708.55817	7.75031	496.03790	733.18182	7.03497	505.96799	-14.34794	1308.01514	-961.81689	
6	0.050	-800.57373	8.79100	-638.93292	769.34045	10.14775	-644.34119	-708.56866	7.77222	496.05588	733.54132	7.03931	505.84955	-14.39804	1308.05566	-961.86127	
7	0.060	-800.58472	8.84717	-638.96228	769.31653	10.14986	-644.37408	-708.58051	7.78666	496.01578	733.19257	7.04341	505.94711	-14.33832	1308.00525	-961.79620	
8	0.070	-800.57385	8.80043	-638.96899	769.46393	10.10574	-644.32208	-708.56750	7.78933	496.04831	733.51501	7.02699	505.85889	-14.28903	1308.02222	-961.85254	
9	0.080	-800.59625	8.82402	-638.91766	769.45758	10.09231	-644.35107	-708.61487	7.78999	496.03262	733.20923	7.08496	505.97144	-14.29008	1307.99939	-961.86365	
10	0.090	-800.57782	8.79825	-638.92236	769.39185	10.08695	-644.35071	-708.53156	7.77328	496.05994	733.20465	7.04448	505.97571	-14.38972	1308.03979	-961.84564	
11	0.100	-800.59698	8.80594	-638.96918	769.40961	10.06756	-644.35400	-708.54120	7.76945	496.05258	733.14929	7.06986	506.00436	-14.41248	1308.02051	-961.85492	
12	0.110	-800.58026	8.80967	-638.94769	769.32288	10.12741	-644.39240	-708.59741	7.78938	496.03354	733.19312	7.05717	505.99426	-14.37563	1308.03357	-961.80286	
13	0.120	-800.59918	8.82133	-638.90771	769.39386	10.09551	-644.37585	-708.57617	7.78992	496.05347	733.46582	6.99298	505.83353	-14.40413	1308.01721	-961.82587	
14	0.130	-800.57123	8.76073	-638.95483	769.30341	10.14341	-644.36914	-708.61823	7.79743	496.02890	733.47461	7.01488	505.86807	-14.40340	1308.03430	-961.83002	
15	0.140	-800.57935	8.80241	-638.98145	769.32452	10.14778	-644.37640	-708.58563	7.78169	496.04514	733.46692	7.00335	505.84332	-14.34323	1308.00793	-961.85419	
16	0.150	-800.61713	8.80226	-638.94226	769.43317	10.07412	-644.36633	-708.57379	7.80545	496.00021	733.53992	7.05191	505.84738	-14.38062	1308.04797	-961.84058	
17	0.160	-800.59729	8.84529	-638.96509	769.42670	10.11236	-644.35596	-708.59399	7.79101	496.03122	733.26611	7.09083	505.96027	-14.34956	1308.02808	-961.88788	
18	0.170	-800.58667	8.81026	-638.95361	769.31897	10.11948	-644.37915	-708.61798	7.80976	496.02298	733.28967	7.08938	505.96298	-14.39826	1308.03882	-961.86377	
19	0.180	-800.58484	8.80364	-638.96069	769.34064	10.12550	-644.35114	-708.59094	7.75808	496.01929	733.24176	7.08253	505.95990	-14.34953	1308.02661	-961.84888	
20	0.190	-800.58820	8.79840	-638.96460	769.38702	10.08893	-644.36475	-708.60297	7.82951	496.01031	733.51447	7.02968	505.86685	-14.34738	1308.02429	-961.83624	
21	0.200	-800.58600	8.81657	-638.95605	769.47980	10.07537	-644.35980	-708.57550	7.80581	496.00159	733.28241	7.09501	505.95618	-14.32553	1308.03174	-961.86133	
22	0.210	-800.58887	8.85791	-638.94122	769.32678	10.11221	-644.39771	-708.56720	7.83761	495.98560	733.23975	7.07131	505.96100	-14.36674	1308.03784	-961.83112	
23	0.220	-800.58514	8.81387	-638.94647	769.29718	10.11294	-644.39850	-708.58124	7.78095	496.00558	733.20746	7.05310	505.94797	-14.37212	1308.02625	-961.83459	
24	0.230	-800.58026	8.76868	-638.98389	769.41321	10.08546	-644.35925	-708.58228	7.79919	496.02176	733.48669	7.01737	505.88156	-14.31884	1307.99036	-961.83929	
25	0.240	-800.63654	8.82679	-638.91187	769.42426	10.08401	-644.34808	-708.56836	7.79147	496.03613	733.22510	7.05947	505.95978	-14.33189	1307.98108	-961.84033	
26	0.250	-800.60620	8.77592	-638.94452	769.43048	10.09535	-644.37274	-708.55682	7.77482	496.03732	733.20721	7.06408	505.97867	-14.36212	1308.03638	-961.83661	
27	0.260	-800.60510	8.84421	-638.97522	769.34839	10.10644	-644.35065	-708.57617	7.79126	496.01199	733.29193	7.09319	505.96033	-14.34695	1308.00769	-961.82581	
28	0.270	-800.57318	8.79401	-638.95996	769.35254	10.09707	-644.36176	-708.58887	7.74175	495.98938	733.21350	7.03930	505.95239	-14.34025	1308.01282	-961.84760	
29	0.280	-800.59167	8.81669	-638.97754	769.33984	10.13246	-644.38293	-708.56049	7.77839	495.99863	733.26959	7.08810	505.96234	-14.31699	1308.02942	-961.85968	
30	0.290	-800.60120	8.81127	-638.99512	769.42639	10.07272	-644.36230	-708.57043	7.78551	496.02472	733.18146	7.07408	505.98865	-14.35058	1308.01038	-961.84631	
31	0.300	-800.58618	8.81347	-638.98468	769.32501	10.13626	-644.37909	-708.57721	7.75658	496.03696	733.20465	7.04514	505.96207	-14.34300	1308.01904	-961.86371	
32	0.310	-800.54944	8.75672	-639.01831	769.37946	10.13596	-644.30518	-708.58282	7.80302	495.98749	733.50555	7.01502	505.83392	-14.31006	1308.03064	-961.87213	
33	0.320	-800.56732	8.82615	-638.98187	769.38373	10.13492	-644.37085	-708.55231	7.79191	496.03793	733.22162	7.05683	505.94232	-14.40075	1308.03760	-961.80243	
34	0.330	-800.58319	8.78182	-638.92957	769.41425	10.07013	-644.36713	-708.55060	7.81970	496.02451	733.22784	7.06897	505.94858	-14.36476	1308.04102	-961.84387	
