PathFileType	4	(X/Y/Z)	D:\TRACE\v60_Jaco2_6-2-23\BothDRS_Motion1_9-platform.trc
DataRate	CameraRate	NumFrames	NumMarkers	Units	OrigDataRate	OrigDataStartFrame	OrigNumFrames
100.00	100.00	      7500	5	mm	100.00	1	      7500
Frame#	Time	Left_Front			Right_Front			Left_Aft			Right_Aft			Post			
		X1	Y1	Z1	X2	Y2	Z2	X3	Y3	Z3	X4	Y4	Z4	X5	Y5	Z5	

1	0.000	-800.61963	8.72590	-638.97736	769.18713	9.95302	-644.27893	-708.97412	8.17003	496.14810	733.14954	7.08998	505.30469	-14.31276	1307.72864	-962.31097	
2	0.010	-800.62946	8.79356	-638.95734	769.24713	9.92785	-644.29041	-708.95355	8.17309	496.14154	733.20599	7.11252	505.31281	-14.31833	1307.77173	-962.32434	
3	0.020	-800.62268	8.73791	-638.95795	769.29846	9.90145	-644.32135	-708.92358	8.18925	496.15842	733.19098	7.08413	505.32343	-14.29254	1307.73755	-962.34515	
4	0.030	-800.66132	8.72433	-638.90759	769.22955	9.95901	-644.28174	-708.93799	8.16275	496.14148	733.16602	7.05018	505.29379	-14.34472	1307.76477	-962.33130	
5	0.040	-800.64087	8.67985	-638.94208	769.24689	9.86778	-644.35028	-708.97375	8.17646	496.13708	733.11206	7.03715	505.31076	-14.41722	1307.76758	-962.32336	
6	0.050	-800.64935	8.66554	-638.91827	769.25665	9.89072	-644.29926	-708.91339	8.15024	496.19193	733.16821	7.04652	505.32562	-14.35385	1307.73120	-962.31042	
7	0.060	-800.59131	8.72055	-638.93323	769.24341	9.91000	-644.34064	-708.95966	8.17207	496.16809	733.18311	7.12186	505.29968	-14.39761	1307.79639	-962.33203	
8	0.070	-800.61157	8.77698	-638.93982	769.27179	9.92038	-644.33356	-708.89941	8.15600	496.19254	733.24066	7.11796	505.32251	-14.31717	1307.77148	-962.31476	
9	0.080	-800.64380	8.76295	-638.95905	769.22211	9.93957	-644.28992	-708.92181	8.16552	496.16330	733.17950	7.04691	505.33603	-14.25547	1307.74353	-962.30743	
10	0.090	-800.61761	8.71763	-638.91016	769.28931	9.88993	-644.31006	-708.96033	8.18183	496.14230	733.15747	7.04128	505.33234	-14.26951	1307.71338	-962.34906	
11	0.100	-800.63098	8.60980	-638.92963	769.23688	9.90275	-644.33105	-708.96655	8.13489	496.14731	732.93457	6.91564	505.32007	-14.25367	1307.70203	-962.33667	
12	0.110	-800.62677	8.64484	-638.92950	769.25177	9.89966	-644.36041	-708.95569	8.17759	496.14453	733.05347	6.98200	505.33713	-14.31172	1307.73279	-962.32037	
13	0.120	-800.65613	8.77008	-638.96460	769.27179	9.92523	-644.31287	-708.95184	8.15741	496.10425	733.17224	7.08186	505.29352	-14.27491	1307.68945	-962.32666	
14	0.130	-800.60437	8.69561	-638.89276	769.26837	9.87428	-644.31415	-708.93689	8.16844	496.16037	733.13110	7.03195	505.29471	-14.30486	1307.70972	-962.33417	
15	0.140	-800.64868	8.72988	-638.92206	769.26208	9.88989	-644.34094	-708.95917	8.21119	496.13098	733.18628	7.05544	505.26654	-14.31038	1307.72668	-962.35345	
16	0.150	-800.67365	8.68097	-638.88904	769.24677	9.91933	-644.29034	-708.93756	8.14479	496.09839	733.05078	6.96903	505.33405	-14.29941	1307.73291	-962.32770	
17	0.160	-800.62970	8.69869	-638.92737	769.25873	9.91187	-644.28308	-708.93628	8.14680	496.14584	733.15601	7.06747	505.35037	-14.30838	1307.71277	-962.33209	
18	0.170	-800.61670	8.73589	-639.00256	769.27814	9.88832	-644.34698	-708.95032	8.16859	496.15726	733.20709	7.05962	505.29810	-14.30231	1307.76270	-962.35614	
19	0.180	-800.57574	8.69084	-638.96814	769.28424	9.93624	-644.32684	-708.94977	8.22005	496.12091	733.25543	7.12571	505.31668	-14.35686	1307.78796	-962.35193	
20	0.190	-800.59137	8.75808	-638.95453	769.30426	9.88615	-644.33533	-708.88599	8.14517	496.15048	733.25958	7.11213	505.30273	-14.32115	1307.78687	-962.33923	
21	0.200	-800.61847	8.70902	-638.93042	769.26001	9.94534	-644.29321	-708.93317	8.17348	496.16388	733.15918	7.04752	505.30365	-14.29505	1307.74719	-962.34039	
22	0.210	-800.63647	8.70560	-638.93311	769.25970	9.90622	-644.34973	-708.91644	8.13013	496.16382	733.09680	7.03086	505.30011	-14.34866	1307.72217	-962.31226	
23	0.220	-800.64771	8.71713	-638.93848	769.22205	9.87793	-644.34247	-708.95203	8.15040	496.15002	733.08203	7.03266	505.30157	-14.34677	1307.75269	-962.33411	
24	0.230	-800.60962	8.76963	-638.96173	769.23193	9.88836	-644.32654	-708.93616	8.13512	496.14368	733.16455	7.08281	505.31000	-14.31156	1307.74707	-962.34552	
25	0.240	-800.61932	8.77391	-638.95026	769.21918	9.93903	-644.29706	-708.90668	8.17949	496.09958	733.21136	7.08775	505.27762	-14.27201	1307.76489	-962.31311	
26	0.250	-800.65717	8.73434	-638.93250	769.25482	9.89138	-644.32721	-708.91571	8.14047	496.21280	733.09521	7.02466	505.33020	-14.32388	1307.74438	-962.31409	
27	0.260	-800.65320	8.71180	-638.91296	769.26550	9.92435	-644.30518	-708.94287	8.16263	496.13492	733.07562	6.97096	505.32620	-14.27031	1307.72083	-962.32068	
28	0.270	-800.63428	8.68203	-638.91095	769.21436	9.93009	-644.30176	-708.90668	8.14902	496.18079	733.01123	6.96438	505.33453	-14.30282	1307.71362	-962.32617	
29	0.280	-800.59888	8.74500	-638.96332	769.28156	9.90414	-644.35559	-708.93127	8.18634	496.13547	733.11780	7.01184	505.32999	-14.27980	1307.73022	-962.35559	
30	0.290	-800.62482	8.75045	-638.97479	769.23663	9.87792	-644.35229	-709.00684	8.22923	496.12964	733.14996	7.06407	505.32010	-14.31229	1307.78040	-962.30121	
31	0.300	-800.59259	8.73310	-638.92291	769.25183	9.95131	-644.29590	-708.91180	8.17080	496.16013	733.18970	7.09704	505.31866	-14.31522	1307.72681	-962.33643	
32	0.310	-800.65619	8.72973	-638.90588	769.28186	9.90146	-644.32642	-708.93878	8.15965	496.13846	733.08154	7.02361	505.33432	-14.29858	1307.72559	-962.30597	
33	0.320	-800.62079	8.66272	-638.95941	769.25378	9.88326	-644.36200	-708.95355	8.17540	496.15018	733.01855	6.98215	505.30457	-14.29840	1307.72913	-962.33771	
34	0.330	-800.66626	8.71554	-638.94891	769.23773	9.88506	-644.33142	-708.98401	8.21786	496.14880	733.03217	6.97977	505.30356	-14.35086	1307.75403	-962.33069	
