PathFileType	4	(X/Y/Z)	D:\TRACE\v60_Jaco2_6-2-23\JustBodyDRS_Motion1_3-platform.trc
DataRate	CameraRate	NumFrames	NumMarkers	Units	OrigDataRate	OrigDataStartFrame	OrigNumFrames
100.00	100.00	      6892	5	mm	100.00	1	      6892
Frame#	Time	Left_Front			Right_Front			Left_Aft			Right_Aft			Post			
		X1	Y1	Z1	X2	Y2	Z2	X3	Y3	Z3	X4	Y4	Z4	X5	Y5	Z5	

1	0.000	-800.70251	8.81985	-638.91217	769.22070	10.09122	-644.39038	-708.95691	7.92309	496.23270	733.09894	7.05813	506.00714	-14.46049	1307.99695	-961.89276	
2	0.010	-800.69946	8.71807	-638.90057	769.24573	10.08550	-644.35962	-708.94800	7.90764	496.22379	733.14215	7.03977	505.99860	-14.40173	1307.94519	-961.88654	
3	0.020	-800.70245	8.76649	-638.92181	769.25299	10.10123	-644.34814	-708.96069	7.94351	496.23129	733.09772	7.02876	506.01312	-14.41491	1307.97876	-961.90131	
4	0.030	-800.67316	8.76622	-638.92291	769.22235	10.10335	-644.38519	-708.98431	7.96882	496.20441	733.07214	7.06088	506.03497	-14.42461	1307.97058	-961.88611	
5	0.040	-800.66406	8.73337	-638.86493	769.22333	10.09848	-644.37598	-708.97723	7.94267	496.21426	733.10040	7.02416	505.98071	-14.41389	1307.97034	-961.85992	
6	0.050	-800.64996	8.78010	-638.94714	769.30847	10.10490	-644.35297	-708.94952	7.95266	496.22339	733.13068	7.01984	505.98975	-14.43020	1307.97668	-961.89978	
7	0.060	-800.68445	8.77446	-638.85767	769.21985	10.13125	-644.34241	-708.98004	7.92590	496.20941	733.10602	7.04516	505.99600	-14.39006	1307.96497	-961.90991	
8	0.070	-800.68390	8.71500	-638.88293	769.25354	10.08362	-644.34973	-708.96307	7.95802	496.21063	733.04749	7.02214	506.03030	-14.40623	1307.96643	-961.91156	
9	0.080	-800.70087	8.74182	-638.92993	769.22046	10.10417	-644.37128	-708.94299	7.93269	496.25702	733.09674	7.03652	506.01450	-14.40213	1307.94312	-961.88098	
10	0.090	-800.68591	8.76408	-638.88068	769.19086	10.09072	-644.37463	-708.95642	7.92527	496.22662	733.13708	7.06303	506.01135	-14.45020	1307.98267	-961.90942	
11	0.100	-800.64111	8.76527	-638.91528	769.28961	10.12856	-644.34979	-708.95557	7.95965	496.19424	733.16223	7.04262	506.00015	-14.46109	1307.99609	-961.84955	
12	0.110	-800.65833	8.77647	-638.91876	769.28778	10.11406	-644.37140	-708.97229	7.97953	496.20807	733.12488	7.05959	505.99747	-14.50278	1308.01709	-961.89478	
13	0.120	-800.73370	8.73407	-638.88873	769.27435	10.15065	-644.31201	-709.01251	7.97761	496.20135	733.07172	7.03376	506.00391	-14.46773	1308.00378	-961.88593	
14	0.130	-800.69666	8.79479	-638.82977	769.34589	10.06917	-644.35291	-709.00122	7.96961	496.23529	733.09851	7.01955	505.99521	-14.49973	1308.01794	-961.90240	
15	0.140	-800.70605	8.75737	-638.87903	769.18115	10.12251	-644.41284	-708.92712	7.94034	496.24246	733.06354	7.02559	506.00693	-14.45722	1307.98938	-961.85718	
16	0.150	-800.66498	8.75685	-638.93396	769.29205	10.12692	-644.36505	-708.93707	7.95642	496.26978	733.10529	7.02842	506.01300	-14.40676	1307.98767	-961.90643	
17	0.160	-800.66907	8.76094	-638.98212	769.28491	10.09467	-644.33234	-708.96271	7.94224	496.22592	733.13086	7.04783	506.00162	-14.45432	1308.02795	-961.91840	
18	0.170	-800.66858	8.75599	-638.90802	769.27112	10.10711	-644.38843	-708.94373	7.97783	496.22214	733.12579	7.02087	506.00378	-14.43779	1308.01416	-961.92297	
19	0.180	-800.69861	8.74167	-638.83990	769.23871	10.09577	-644.39343	-708.98444	7.98108	496.20215	733.15497	7.01728	505.98376	-14.41900	1307.98962	-961.90869	
20	0.190	-800.70685	8.73503	-638.86310	769.29303	10.09817	-644.35297	-708.98114	7.90034	496.24515	733.06482	7.02011	506.00229	-14.37762	1307.97888	-961.91467	
21	0.200	-800.68695	8.74545	-638.89679	769.25006	10.07445	-644.37323	-708.97150	7.93785	496.23117	733.06427	7.03575	506.03738	-14.43472	1307.94531	-961.92529	
22	0.210	-800.68164	8.75226	-638.96014	769.29254	10.08783	-644.36066	-708.93164	7.95128	496.23877	733.07953	6.99622	506.01761	-14.39751	1307.95776	-961.89789	
23	0.220	-800.66125	8.75618	-638.90417	769.28351	10.10474	-644.34003	-708.98114	7.95610	496.21747	733.09637	7.03723	506.01758	-14.44660	1308.00647	-961.93842	
24	0.230	-800.68127	8.78767	-638.86658	769.23077	10.09887	-644.39838	-708.96503	7.96121	496.25827	733.08698	6.99346	506.00943	-14.42745	1307.96851	-961.87018	
25	0.240	-800.71790	8.78787	-638.91595	769.27039	10.13815	-644.33746	-708.97028	7.97415	496.22263	733.08905	6.97991	505.99905	-14.41087	1307.95569	-961.84607	
26	0.250	-800.66858	8.73259	-638.92084	769.24774	10.08991	-644.38849	-708.96021	7.95489	496.21719	733.06909	7.01520	506.00705	-14.45603	1307.96802	-961.88879	
27	0.260	-800.68695	8.75965	-638.92383	769.25415	10.10484	-644.38702	-708.98657	7.94848	496.22220	733.10632	7.01147	506.03125	-14.47718	1307.97266	-961.90741	
28	0.270	-800.66144	8.73892	-638.91626	769.26630	10.14013	-644.37817	-708.98407	7.96221	496.19742	733.14423	7.03741	505.98703	-14.45016	1308.00732	-961.89203	
29	0.280	-800.68475	8.75853	-638.89600	769.27228	10.14828	-644.35706	-708.95587	7.95819	496.23782	733.11304	7.03714	506.00168	-14.46850	1308.00879	-961.90063	
30	0.290	-800.68884	8.75247	-638.87561	769.25360	10.09660	-644.36633	-708.97528	7.94798	496.22696	733.10980	7.02711	505.96805	-14.40785	1307.98645	-961.93011	
31	0.300	-800.66638	8.76553	-638.93329	769.22772	10.10842	-644.40509	-709.00519	7.95983	496.21207	733.14484	7.06518	505.99057	-14.46263	1308.01257	-961.88391	
32	0.310	-800.66376	8.76112	-638.89246	769.21680	10.14427	-644.37555	-708.98950	7.93552	496.22473	733.08081	7.04763	506.00247	-14.44768	1307.99866	-961.93524	
33	0.320	-800.66693	8.80182	-638.90851	769.24469	10.11989	-644.39606	-708.96838	7.97517	496.21335	733.17090	7.05631	505.96545	-14.41749	1308.01843	-961.89325	
34	0.330	-800.66791	8.81872	-638.86749	769.33887	10.10326	-644.35693	-708.98029	7.95178	496.21402	733.17651	7.07838	505.97775	-14.42601	1308.01782	-961.91931	
