PathFileType	4	(X/Y/Z)	D:\TRACE\v60_Jaco2_6-2-23\BothDRS_Motion2_9-platform.trc
DataRate	CameraRate	NumFrames	NumMarkers	Units	OrigDataRate	OrigDataStartFrame	OrigNumFrames
100.00	100.00	      7500	5	mm	100.00	1	      7500
Frame#	Time	Left_Front			Right_Front			Left_Aft			Right_Aft			Post			
		X1	Y1	Z1	X2	Y2	Z2	X3	Y3	Z3	X4	Y4	Z4	X5	Y5	Z5	

1	0.000	-800.77936	8.84844	-638.75513	769.30579	10.25049	-644.29572	-708.92596	8.17945	496.14432	733.32220	7.00900	505.77240	-14.88211	1308.05652	-961.59863	
2	0.010	-800.79352	9.03976	-638.75348	769.21136	10.26903	-644.30658	-708.82874	8.12957	496.19574	733.08948	7.11422	505.92203	-14.86867	1308.11401	-961.69788	
3	0.020	-800.79199	9.14027	-638.69916	769.19708	10.31019	-644.29889	-708.77649	8.12310	496.22021	733.42865	7.10098	505.75836	-14.85404	1308.16223	-961.81653	
4	0.030	-800.89935	9.08284	-638.63434	769.22223	10.34325	-644.30804	-708.82697	8.14586	496.16840	733.37146	7.02620	505.76382	-14.87054	1308.19373	-961.88904	
5	0.040	-800.87561	9.06021	-638.59808	769.26831	10.34660	-644.30334	-708.89246	8.11772	496.17450	733.36316	7.04295	505.75876	-14.81632	1308.14160	-961.90668	
6	0.050	-800.82104	8.97907	-638.70142	769.25549	10.33255	-644.31171	-708.87994	8.11322	496.17401	733.38013	7.04310	505.75034	-14.83258	1308.11182	-961.80072	
7	0.060	-800.81934	8.95998	-638.79688	769.25549	10.23577	-644.31421	-708.83832	8.16423	496.18939	733.36169	7.05578	505.75934	-14.84354	1308.11670	-961.71576	
8	0.070	-800.79846	8.96999	-638.77985	769.31195	10.25483	-644.27032	-708.82117	8.18701	496.14615	733.45099	7.13837	505.73520	-14.93373	1308.11096	-961.73120	
9	0.080	-800.81616	9.03425	-638.61176	769.30725	10.29676	-644.30664	-708.78809	8.16639	496.12717	733.14331	7.17109	505.86212	-14.91261	1308.11401	-961.78741	
10	0.090	-800.85419	8.97902	-638.61176	769.31012	10.32405	-644.29663	-708.80139	8.12647	496.21301	733.40717	7.08991	505.75473	-14.90215	1308.09790	-961.81458	
11	0.100	-800.82733	8.87984	-638.66132	769.19098	10.34126	-644.36932	-708.85107	8.05165	496.24982	733.10309	7.10545	505.86771	-14.80903	1308.15564	-961.88928	
12	0.110	-800.77466	9.11422	-638.68433	769.22369	10.37939	-644.28809	-708.79846	8.01186	496.20712	733.33557	7.03243	505.77881	-14.81814	1308.17773	-961.86493	
13	0.120	-800.71735	9.30298	-638.69916	769.19855	10.37096	-644.21527	-708.78973	8.06691	496.23465	733.05139	7.11541	505.95779	-14.85274	1308.17725	-961.81848	
14	0.130	-800.78003	9.25932	-638.59515	769.33881	10.17218	-644.23511	-708.75494	8.02357	496.21783	733.39227	7.11287	505.78656	-14.95224	1308.16663	-961.71393	
15	0.140	-800.84082	8.85700	-638.67230	769.35126	10.03576	-644.19684	-708.74530	7.96660	496.20590	733.12909	7.15932	505.91022	-15.07089	1308.16467	-961.57532	
16	0.150	-800.87488	8.82199	-638.60205	769.27838	10.16761	-644.28253	-708.84442	7.99217	496.18707	733.14191	7.16445	505.91418	-14.98561	1308.06665	-961.35516	
17	0.160	-800.83051	8.88298	-638.65692	769.32379	10.19566	-644.29108	-708.85736	7.96603	496.20340	733.43030	7.14869	505.75757	-14.93388	1307.98828	-961.23987	
18	0.170	-800.72266	9.11873	-638.75281	769.29388	10.16538	-644.31659	-708.79938	8.10087	496.15240	733.21246	7.20812	505.88010	-15.00928	1308.05688	-961.43707	
19	0.180	-800.74005	9.15741	-638.69861	769.27905	10.14701	-644.30591	-708.76715	8.14111	496.14838	733.49438	7.21492	505.75266	-15.01523	1308.10144	-961.68451	
20	0.190	-800.84143	9.05383	-638.66876	769.27679	10.22635	-644.30902	-708.79968	8.16345	496.13754	733.19659	7.22407	505.87570	-14.84224	1308.15894	-961.92999	
21	0.200	-800.87354	8.94827	-638.65839	769.32428	10.21521	-644.23187	-708.91870	8.06989	496.10208	733.09778	7.15722	505.89017	-14.71945	1308.16614	-962.12134	
22	0.210	-800.83685	9.02237	-638.65955	769.33887	10.20519	-644.24652	-708.78247	7.70937	496.19836	733.00714	7.08847	505.95993	-14.69036	1308.13208	-962.26477	
23	0.220	-800.78882	9.20694	-638.74969	769.24164	10.24407	-644.23639	-708.69861	7.68678	496.23251	733.03497	7.11272	505.94040	-14.51190	1308.19556	-962.20178	
24	0.230	-800.74469	9.35203	-638.67261	769.25452	10.22519	-644.27997	-708.63947	7.83436	496.22458	733.15131	7.19429	505.92984	-14.59582	1308.23474	-962.12079	
25	0.240	-800.75647	9.30527	-638.64557	769.29486	10.24959	-644.27393	-708.65906	7.91432	496.15872	733.19617	7.25304	505.85425	-14.85122	1308.21582	-961.94354	
26	0.250	-800.87018	9.08531	-638.60248	769.26129	10.30066	-644.26135	-708.70679	7.84935	496.12708	733.13000	7.20367	505.88550	-15.02166	1308.15381	-961.70972	
27	0.260	-800.81500	8.96815	-638.65631	769.28979	10.16817	-644.27423	-708.76276	7.75153	496.17990	733.39471	7.10183	505.75568	-14.98292	1308.07825	-961.46216	
28	0.270	-800.81610	9.01463	-638.72339	769.25195	10.15224	-644.29565	-708.74847	7.77211	496.19196	733.34143	7.08474	505.76602	-14.99973	1308.03687	-961.29413	
29	0.280	-800.76385	9.07337	-638.71454	769.19604	10.16187	-644.31024	-708.64362	7.79016	496.17551	733.10327	7.20124	505.89185	-15.09389	1308.06604	-961.30865	
30	0.290	-800.74707	9.10253	-638.64319	769.35474	10.16920	-644.26544	-708.59729	7.84347	496.15179	733.46088	7.18654	505.75778	-15.05422	1308.11157	-961.55548	
31	0.300	-800.85248	9.07270	-638.60553	769.19928	10.24168	-644.30249	-708.60004	7.77316	496.19983	733.08588	7.16967	505.89871	-14.98419	1308.16211	-961.70813	
32	0.310	-800.86627	9.07960	-638.60925	769.25879	10.21562	-644.27142	-708.64093	7.63776	496.23102	733.01563	7.09513	505.91159	-14.90279	1308.17688	-961.91608	
33	0.320	-800.85553	9.07240	-638.61011	769.27490	10.20072	-644.25037	-708.73932	7.63884	496.22934	732.95251	7.05517	505.95126	-14.81940	1308.15576	-961.98694	
34	0.330	-800.84460	9.05308	-638.68658	769.21240	10.21494	-644.29694	-708.69086	7.69121	496.21509	733.29895	7.05145	505.81186	-14.83279	1308.15820	-961.96436	
