PathFileType	4	(X/Y/Z)	D:\TRACE\v60_Jaco2_6-2-23\JustBodyDRS_Motion2_7-platform.trc
DataRate	CameraRate	NumFrames	NumMarkers	Units	OrigDataRate	OrigDataStartFrame	OrigNumFrames
100.00	100.00	      6847	5	mm	100.00	1	      6847
Frame#	Time	Left_Front			Right_Front			Left_Aft			Right_Aft			Post			
		X1	Y1	Z1	X2	Y2	Z2	X3	Y3	Z3	X4	Y4	Z4	X5	Y5	Z5	

1	0.000	-800.67712	8.70763	-639.01483	769.36481	10.00630	-644.24744	-708.64886	7.55187	496.20056	733.03180	7.06386	505.57376	-14.45611	1307.87036	-962.36414	
2	0.010	-800.66785	8.73013	-638.95496	769.49536	9.99240	-644.16638	-708.60919	7.56155	496.16766	733.01447	7.05825	505.58685	-14.43596	1307.88037	-962.31958	
3	0.020	-800.74420	8.68347	-638.97107	769.39008	10.03874	-644.24634	-708.68207	7.53768	496.19070	732.99902	7.01038	505.60458	-14.40422	1307.84680	-962.32672	
4	0.030	-800.70905	8.67072	-638.94214	769.44794	9.99591	-644.19324	-708.63647	7.51034	496.21680	732.99316	7.02666	505.61591	-14.45069	1307.84399	-962.33392	
5	0.040	-800.71552	8.65738	-638.95667	769.51288	10.02427	-644.18262	-708.61084	7.50744	496.20578	733.02734	7.07091	505.60059	-14.44225	1307.86816	-962.35474	
6	0.050	-800.69708	8.76768	-638.96680	769.50891	10.01566	-644.14368	-708.68097	7.61015	496.18192	733.03241	7.04868	505.56879	-14.38990	1307.87292	-962.33191	
7	0.060	-800.66974	8.74951	-639.00269	769.49237	9.99106	-644.20508	-708.64496	7.52945	496.16531	733.04150	7.07111	505.58386	-14.36345	1307.87463	-962.34546	
8	0.070	-800.71753	8.70214	-638.89319	769.43292	9.99131	-644.17578	-708.65674	7.53443	496.21320	733.02350	7.04086	505.59894	-14.38665	1307.84338	-962.31976	
9	0.080	-800.73547	8.67594	-638.97540	769.35626	10.04276	-644.22058	-708.60687	7.50455	496.20563	733.04156	7.08151	505.60599	-14.37839	1307.82654	-962.31024	
10	0.090	-800.71686	8.75389	-638.94287	769.30408	10.00873	-644.21289	-708.66833	7.53714	496.21939	733.02283	7.09163	505.59055	-14.42964	1307.85486	-962.33429	
11	0.100	-800.66187	8.73573	-638.99957	769.37036	10.01708	-644.21667	-708.63434	7.56766	496.19421	732.96570	7.04046	505.59277	-14.44836	1307.85229	-962.34711	
12	0.110	-800.69232	8.77196	-638.96735	769.38776	10.02067	-644.17859	-708.62653	7.54747	496.18759	733.09375	7.09168	505.58890	-14.39974	1307.86865	-962.30737	
13	0.120	-800.68164	8.75469	-638.93951	769.42316	10.03764	-644.18896	-708.62170	7.51312	496.19852	732.98865	7.04705	505.62292	-14.39360	1307.85828	-962.30969	
14	0.130	-800.73608	8.72673	-638.95990	769.44867	9.99510	-644.18329	-708.63879	7.53932	496.19611	733.00385	7.07021	505.62155	-14.36845	1307.83521	-962.30823	
15	0.140	-800.71527	8.70585	-638.93732	769.43927	9.97153	-644.16492	-708.63007	7.57075	496.21655	733.03674	7.08730	505.60962	-14.40338	1307.85449	-962.32318	
16	0.150	-800.69208	8.69757	-639.00708	769.50305	10.00497	-644.18597	-708.62195	7.49169	496.21692	733.02802	7.03998	505.58783	-14.44114	1307.87781	-962.35980	
17	0.160	-800.69928	8.71437	-638.98260	769.41266	10.04209	-644.19067	-708.63861	7.52677	496.17136	733.03003	7.05901	505.59766	-14.39847	1307.87695	-962.34192	
18	0.170	-800.70294	8.74795	-638.96729	769.49890	10.00262	-644.13196	-708.67145	7.58797	496.18109	732.96649	7.01516	505.60223	-14.40630	1307.88745	-962.32874	
19	0.180	-800.72833	8.68632	-638.90582	769.36792	10.05036	-644.20404	-708.67242	7.53191	496.22986	732.97162	7.04869	505.61121	-14.48144	1307.84485	-962.33508	
20	0.190	-800.70593	8.70743	-638.92126	769.50592	9.98681	-644.14441	-708.65680	7.54822	496.17694	732.94971	7.02608	505.62469	-14.44051	1307.86340	-962.32477	
21	0.200	-800.69006	8.72612	-638.89294	769.35596	10.05043	-644.22290	-708.69525	7.60291	496.17902	732.98804	7.02794	505.59576	-14.37101	1307.88501	-962.33881	
22	0.210	-800.67078	8.71842	-638.95831	769.53375	10.02808	-644.16882	-708.65692	7.55299	496.18002	733.01971	7.06552	505.58325	-14.38207	1307.86877	-962.33600	
23	0.220	-800.64050	8.68813	-638.97827	769.47308	9.98591	-644.17334	-708.65381	7.55679	496.19797	733.05762	7.07745	505.57785	-14.43545	1307.90247	-962.32849	
24	0.230	-800.69708	8.75517	-638.92584	769.44427	10.01789	-644.18054	-708.59210	7.53395	496.20038	732.96527	7.05691	505.59683	-14.38187	1307.81824	-962.35968	
25	0.240	-800.71021	8.69614	-638.91455	769.43378	9.99923	-644.20770	-708.64417	7.51995	496.21057	732.94012	7.02552	505.61499	-14.38299	1307.85681	-962.32050	
26	0.250	-800.69641	8.70216	-638.90308	769.49658	9.98302	-644.14630	-708.60913	7.49143	496.20947	733.03375	7.06459	505.61203	-14.38932	1307.84412	-962.33618	
27	0.260	-800.66229	8.69287	-638.97241	769.39307	10.05269	-644.17682	-708.65521	7.56123	496.17889	732.97534	7.05104	505.61633	-14.38675	1307.86902	-962.31183	
28	0.270	-800.65387	8.72949	-639.02362	769.41919	10.01586	-644.18872	-708.64545	7.51674	496.18274	733.01807	7.08958	505.60950	-14.39381	1307.88489	-962.30463	
29	0.280	-800.67841	8.74229	-638.91742	769.36475	10.05241	-644.21161	-708.64233	7.54157	496.19803	733.00751	7.07912	505.60364	-14.37619	1307.84094	-962.32141	
30	0.290	-800.71814	8.68036	-638.90674	769.45477	10.00500	-644.16925	-708.63470	7.51464	496.21469	732.98145	7.04005	505.60910	-14.39401	1307.82458	-962.34479	
31	0.300	-800.71021	8.65532	-638.96857	769.41803	9.96687	-644.18774	-708.64172	7.50720	496.22635	732.92194	7.03984	505.64316	-14.40327	1307.80420	-962.33539	
32	0.310	-800.73364	8.73421	-638.87665	769.42151	9.99871	-644.15948	-708.63910	7.56046	496.18936	732.95709	7.04225	505.61139	-14.36654	1307.81775	-962.31335	
33	0.320	-800.70831	8.74417	-638.92664	769.29089	10.03183	-644.24097	-708.66064	7.53950	496.16876	732.96918	7.07137	505.59323	-14.44179	1307.87610	-962.34271	
34	0.330	-800.63629	8.75967	-638.98419	769.29791	10.01031	-644.30493	-708.65326	7.55778	496.18427	733.00781	7.05302	505.59583	-14.42889	1307.86975	-962.34436	
