PathFileType	4	(X/Y/Z)	D:\TRACE\v60_Jaco2_6-2-23\JustBodyDRS_Motion2_2-platform.trc
DataRate	CameraRate	NumFrames	NumMarkers	Units	OrigDataRate	OrigDataStartFrame	OrigNumFrames
100.00	100.00	      6898	5	mm	100.00	1	      6898
Frame#	Time	Left_Front			Right_Front			Left_Aft			Right_Aft			Post			
		X1	Y1	Z1	X2	Y2	Z2	X3	Y3	Z3	X4	Y4	Z4	X5	Y5	Z5	

1	0.000	-800.57666	8.77399	-638.94910	769.59259	10.04402	-644.16937	-708.13898	7.36349	496.36963	733.48511	7.07860	505.83524	-14.24805	1307.84753	-962.12775	
2	0.010	-800.53723	8.78398	-638.95953	769.74493	10.03378	-644.08600	-708.16248	7.31272	496.38620	733.47626	7.05632	505.85242	-14.26630	1307.86926	-962.10962	
3	0.020	-800.57214	8.77427	-638.95313	769.69305	10.01368	-644.09277	-708.18018	7.35914	496.32620	733.48016	7.06292	505.87769	-14.23525	1307.81750	-962.11414	
4	0.030	-800.58246	8.80074	-638.95905	769.75018	10.03826	-644.06622	-708.11188	7.35517	496.36481	733.51160	7.06718	505.87390	-14.22284	1307.86194	-962.08502	
5	0.040	-800.55017	8.81519	-638.94727	769.73914	10.04219	-644.10004	-708.14667	7.39513	496.34940	733.72369	7.04725	505.74835	-14.23904	1307.87903	-962.12665	
6	0.050	-800.56244	8.80990	-639.00745	769.72333	10.02948	-644.06836	-708.19904	7.34316	496.36603	733.51178	7.07784	505.83487	-14.22138	1307.85083	-962.11151	
7	0.060	-800.54529	8.82399	-638.90924	769.76031	10.03590	-644.08508	-708.12927	7.33478	496.31512	733.54083	7.07165	505.84799	-14.22386	1307.84729	-962.08478	
8	0.070	-800.56323	8.85899	-638.93109	769.77039	10.06823	-644.04993	-708.12939	7.32693	496.40521	733.47235	7.06802	505.84921	-14.20276	1307.85718	-962.10828	
9	0.080	-800.56610	8.78930	-638.93024	769.74915	10.01498	-644.05005	-708.16351	7.31422	496.37247	733.54456	7.07036	505.83115	-14.26217	1307.85437	-962.13342	
10	0.090	-800.52667	8.72087	-639.00647	769.75177	10.05646	-644.10309	-708.09937	7.30001	496.36755	733.56207	7.06207	505.85257	-14.23329	1307.85669	-962.13855	
11	0.100	-800.54120	8.79218	-638.97009	769.74628	10.03915	-644.08801	-708.14893	7.35609	496.38596	733.46771	7.04845	505.85556	-14.29450	1307.89990	-962.14966	
12	0.110	-800.57275	8.80616	-638.96851	769.77588	10.05886	-644.02820	-708.17590	7.32981	496.32593	733.50055	7.08745	505.84109	-14.22992	1307.86792	-962.13727	
13	0.120	-800.53510	8.72813	-639.03857	769.77509	10.06734	-644.07092	-708.11395	7.31431	496.35019	733.51984	7.07474	505.85577	-14.20587	1307.88049	-962.14423	
14	0.130	-800.58179	8.80805	-638.90454	769.70819	10.02714	-644.13245	-708.15887	7.33028	496.39859	733.46429	7.04735	505.85913	-14.24135	1307.85632	-962.11218	
15	0.140	-800.56738	8.79196	-638.90582	769.73187	10.04028	-644.07660	-708.08081	7.23675	496.37817	733.74792	7.03335	505.73560	-14.24386	1307.88074	-962.13147	
16	0.150	-800.55621	8.81389	-638.94818	769.57294	10.08006	-644.13550	-708.08185	7.28177	496.32889	733.49005	7.05432	505.84137	-14.25357	1307.86719	-962.14215	
17	0.160	-800.57153	8.78175	-638.96698	769.69476	10.02787	-644.13049	-708.08496	7.28812	496.37595	733.70905	7.04519	505.74033	-14.27340	1307.87561	-962.15680	
18	0.170	-800.55017	8.77602	-638.96466	769.74194	10.02743	-644.09753	-708.10632	7.27655	496.32639	733.70996	7.03754	505.72534	-14.25219	1307.88416	-962.12689	
19	0.180	-800.55280	8.77692	-638.98627	769.55658	10.08896	-644.16174	-708.08673	7.24245	496.37201	733.50848	7.05179	505.85214	-14.29989	1307.88562	-962.14551	
20	0.190	-800.54547	8.75519	-638.94135	769.68933	10.01131	-644.11389	-708.12189	7.28574	496.40799	733.46417	7.05126	505.85336	-14.23941	1307.85571	-962.15826	
21	0.200	-800.55066	8.78736	-638.95026	769.72888	10.02468	-644.09241	-708.02515	7.18825	496.44727	733.49969	7.07577	505.84198	-14.22652	1307.84351	-962.14221	
22	0.210	-800.55078	8.75688	-638.96698	769.72467	10.02542	-644.08331	-708.07715	7.23384	496.38794	733.49829	7.06275	505.85864	-14.20112	1307.83142	-962.13489	
23	0.220	-800.55963	8.79586	-638.94629	769.74335	10.03803	-644.11615	-707.90839	7.08992	496.32614	733.56775	7.08291	505.81766	-14.23678	1307.84631	-962.11340	
24	0.230	-800.56372	8.82435	-638.95374	769.71753	10.03818	-644.07251	-707.95349	7.11725	496.40414	733.48547	7.06272	505.85388	-14.24060	1307.85974	-962.12445	
25	0.240	-800.54889	8.73232	-638.93677	769.74072	10.03623	-644.07996	-708.69049	8.01434	496.07486	733.46423	7.05213	505.85034	-14.25447	1307.85962	-962.14685	
26	0.250	-800.57806	8.80590	-638.90485	769.72260	10.04000	-644.10126	-708.68481	8.02009	496.05707	733.48083	7.06119	505.84851	-14.23338	1307.85083	-962.11841	
27	0.260	-800.57251	8.83468	-638.96722	769.74048	10.05430	-644.08032	-708.70337	8.02322	496.01813	733.49445	7.07458	505.84900	-14.23577	1307.87183	-962.13287	
28	0.270	-800.55499	8.79228	-638.98511	769.74133	10.06289	-644.10028	-708.68347	8.08792	496.04352	733.56519	7.07958	505.81631	-14.27093	1307.90540	-962.13153	
29	0.280	-800.55841	8.84618	-638.96942	769.75024	10.06944	-644.09729	-708.65045	8.06017	496.02017	733.55255	7.08363	505.83878	-14.22409	1307.86694	-962.09888	
30	0.290	-800.57257	8.81162	-638.92896	769.71942	10.03658	-644.10339	-708.66205	8.02387	496.05219	733.56055	7.08143	505.81665	-14.27336	1307.86169	-962.11133	
31	0.300	-800.56372	8.80586	-639.01868	769.72308	10.03124	-644.10840	-708.63464	8.00830	496.08115	733.49744	7.07178	505.84717	-14.26536	1307.84717	-962.15161	
32	0.310	-800.56738	8.80073	-638.95624	769.73175	10.04009	-644.07129	-708.70844	8.07207	496.02814	733.47607	7.04367	505.85342	-14.22998	1307.85144	-962.14050	
33	0.320	-800.54218	8.79688	-638.95789	769.74097	10.04472	-644.08240	-708.68848	8.04808	496.03604	733.48889	7.06516	505.84012	-14.22170	1307.86011	-962.13568	
34	0.330	-800.53815	8.78224	-638.95880	769.75494	10.03579	-644.09424	-708.67926	8.03861	495.99957	733.53412	7.07082	505.84125	-14.22471	1307.85120	-962.14197	
