PathFileType	4	(X/Y/Z)	D:\TRACE\v60_Jaco2_6-2-23\JustBodyDRS_Motion1_10-platform.trc
DataRate	CameraRate	NumFrames	NumMarkers	Units	OrigDataRate	OrigDataStartFrame	OrigNumFrames
100.00	100.00	      6963	5	mm	100.00	1	      6963
Frame#	Time	Left_Front			Right_Front			Left_Aft			Right_Aft			Post			
		X1	Y1	Z1	X2	Y2	Z2	X3	Y3	Z3	X4	Y4	Z4	X5	Y5	Z5	

1	0.000	-800.50348	8.85172	-638.95099	769.50854	10.06640	-644.32922	-708.55170	7.86817	496.14319	733.48199	7.07581	505.95737	-14.11712	1307.96301	-961.95703	
2	0.010	-800.51910	8.84697	-638.98645	769.48315	10.07122	-644.33051	-708.60596	7.87480	496.12509	733.39233	7.03897	505.97592	-14.17572	1307.95947	-961.96570	
3	0.020	-800.50867	8.77923	-639.01630	769.42853	10.10648	-644.32330	-708.57831	7.89231	496.13712	733.62067	6.97347	505.84946	-14.15183	1307.93054	-961.93188	
4	0.030	-800.53052	8.84922	-638.97455	769.63098	10.05645	-644.25311	-708.58624	7.90091	496.12964	733.42548	7.00978	505.98233	-14.18600	1307.94580	-961.94452	
5	0.040	-800.54541	8.81836	-638.97620	769.59747	10.05077	-644.29895	-708.55939	7.83786	496.14969	733.67914	7.02719	505.84518	-14.14845	1307.91663	-961.96338	
6	0.050	-800.50323	8.79613	-638.97125	769.53235	10.07376	-644.31750	-708.54523	7.84621	496.17151	733.44049	7.00097	505.95020	-14.14833	1307.92053	-961.97681	
7	0.060	-800.53650	8.85408	-638.93420	769.63586	10.05566	-644.27478	-708.54669	7.86771	496.16788	733.47644	7.00818	505.94827	-14.10453	1307.93164	-961.96729	
8	0.070	-800.52020	8.84621	-638.97913	769.58813	10.04227	-644.29114	-708.59613	7.84091	496.15530	733.37817	7.00890	505.96597	-14.12717	1307.93018	-961.97052	
9	0.080	-800.52924	8.86771	-638.93536	769.59503	10.03975	-644.28534	-708.56891	7.87744	496.13205	733.60803	6.94744	505.86209	-14.10583	1307.98047	-962.00275	
10	0.090	-800.50525	8.76179	-639.00610	769.58063	10.04877	-644.30371	-708.57666	7.88788	496.15622	733.40381	6.99917	505.97263	-14.10856	1307.93237	-961.98169	
11	0.100	-800.53375	8.89866	-638.90399	769.60846	10.02595	-644.28229	-708.57916	7.85399	496.20691	733.42731	7.06675	505.98126	-14.12012	1307.92139	-961.98779	
12	0.110	-800.54553	8.85512	-638.91766	769.48810	10.09368	-644.32153	-708.55707	7.84534	496.18591	733.45197	7.01503	505.95871	-14.11524	1307.93396	-961.97498	
13	0.120	-800.53363	8.82664	-638.94232	769.60150	10.05189	-644.29443	-708.55090	7.87882	496.18634	733.43890	7.01240	505.95114	-14.14769	1307.94092	-961.96942	
14	0.130	-800.52759	8.83977	-638.95319	769.60052	10.04879	-644.31165	-708.54602	7.85718	496.16608	733.45142	7.02572	505.96695	-14.17526	1307.94092	-961.97858	
15	0.140	-800.50562	8.86100	-638.95587	769.59808	10.04056	-644.28491	-708.55841	7.89158	496.14932	733.48444	7.01737	505.95331	-14.07833	1307.90771	-961.95984	
16	0.150	-800.50024	8.78169	-638.99188	769.48499	10.03640	-644.33569	-708.57178	7.85903	496.14441	733.39447	7.04361	505.95526	-14.08843	1307.93750	-961.99731	
17	0.160	-800.50153	8.80653	-639.01331	769.58087	10.06559	-644.29663	-708.57111	7.85510	496.13434	733.42328	7.03434	505.95535	-14.21031	1307.95972	-961.98181	
18	0.170	-800.50977	8.80451	-639.00476	769.59863	10.03423	-644.31610	-708.55713	7.87236	496.14697	733.39722	7.02338	505.95117	-14.16713	1307.92676	-961.95770	
19	0.180	-800.51025	8.77709	-639.00330	769.59631	10.04491	-644.29120	-708.55414	7.81199	496.18344	733.49219	7.03459	505.95026	-14.09828	1307.90881	-961.94598	
20	0.190	-800.50531	8.82665	-638.95740	769.61249	10.04985	-644.30457	-708.55109	7.86909	496.16306	733.46674	7.04566	505.95505	-14.10259	1307.94287	-961.98132	
21	0.200	-800.48291	8.78961	-638.99329	769.49738	10.07950	-644.33081	-708.56641	7.87173	496.14395	733.48108	7.05035	505.96664	-14.09668	1307.91565	-961.97528	
22	0.210	-800.51428	8.82579	-638.95880	769.62866	10.03408	-644.29431	-708.55109	7.85048	496.10934	733.49573	7.03141	505.95111	-14.06560	1307.92419	-961.97998	
23	0.220	-800.46478	8.75096	-639.00006	769.58728	10.04380	-644.26996	-708.56250	7.85802	496.14700	733.44183	7.02169	505.96628	-14.13015	1307.92163	-961.94550	
24	0.230	-800.51978	8.82364	-639.01385	769.58643	10.02157	-644.30585	-708.63324	7.89576	496.13174	733.41455	7.05245	505.97455	-14.11973	1307.89819	-961.97003	
25	0.240	-800.49927	8.80963	-638.99518	769.54095	10.03805	-644.29266	-708.61346	7.93166	496.13245	733.46021	7.04346	505.94382	-14.13701	1307.95898	-961.98395	
26	0.250	-800.47681	8.81633	-638.97186	769.59277	10.03712	-644.27051	-708.55695	7.87456	496.10022	733.41815	7.00134	505.95844	-14.14222	1307.93701	-961.96344	
27	0.260	-800.55817	8.85576	-638.96460	769.48425	10.12279	-644.33643	-708.62305	7.89202	496.14719	733.45148	7.03400	505.97708	-14.10717	1307.93823	-961.96063	
28	0.270	-800.52307	8.76885	-638.96356	769.49707	10.07523	-644.32990	-708.55469	7.84667	496.16309	733.50476	7.01183	505.96597	-14.07383	1307.94080	-962.01215	
29	0.280	-800.53064	8.82899	-638.94983	769.43585	10.08001	-644.35541	-708.53302	7.79829	496.18094	733.51398	7.03531	505.98514	-14.10525	1307.93689	-961.98663	
30	0.290	-800.47925	8.78767	-639.00958	769.65784	10.04957	-644.25732	-708.54395	7.85996	496.13724	733.49219	7.05309	505.96570	-14.13820	1307.92322	-961.95068	
31	0.300	-800.50067	8.76863	-639.01379	769.47577	10.06190	-644.31525	-708.60291	7.87595	496.14987	733.43805	7.04457	505.95538	-14.12662	1307.93579	-961.98474	
32	0.310	-800.50763	8.83239	-639.03528	769.61353	10.05098	-644.26996	-708.59619	7.92268	496.14960	733.40521	7.05310	505.97641	-14.09816	1307.95422	-961.96704	
33	0.320	-800.49396	8.78607	-639.01129	769.56940	10.05217	-644.28516	-708.59869	7.86625	496.12662	733.39136	7.01749	505.97101	-14.17581	1307.95215	-961.95520	
34	0.330	-800.49438	8.85675	-638.93677	769.47443	10.08206	-644.36829	-708.60559	7.86546	496.13748	733.45160	7.04594	505.98148	-14.09286	1307.92297	-961.95477	
