PathFileType	4	(X/Y/Z)	D:\TRACE\v60_Jaco2_6-2-23\BothDRS_Motion3_7-platform.trc
DataRate	CameraRate	NumFrames	NumMarkers	Units	OrigDataRate	OrigDataStartFrame	OrigNumFrames
100.00	100.00	      7000	5	mm	100.00	1	      7000
Frame#	Time	Left_Front			Right_Front			Left_Aft			Right_Aft			Post			
		X1	Y1	Z1	X2	Y2	Z2	X3	Y3	Z3	X4	Y4	Z4	X5	Y5	Z5	

1	0.000	-814.68658	128.46849	-611.85706	755.77124	125.73924	-588.93689	-745.37372	-73.63103	506.72562	668.55103	-92.57413	607.97046	-22.08984	1462.19482	-684.63672	
2	0.010	-814.67493	128.45682	-611.85846	755.81396	125.75971	-588.86182	-745.40149	-73.64986	506.72455	668.69440	-92.54636	607.91400	-22.13501	1462.21057	-684.63892	
3	0.020	-814.69977	128.48706	-611.80499	755.78931	125.74252	-588.91028	-745.37219	-73.62940	506.74442	668.73840	-92.51215	607.88141	-22.13174	1462.20642	-684.64954	
4	0.030	-814.64697	128.42447	-611.83606	755.77997	125.73203	-588.91687	-745.37781	-73.67702	506.73746	668.75330	-92.50627	607.91785	-22.09622	1462.19995	-684.65820	
5	0.040	-814.66852	128.43335	-611.85529	755.78711	125.76409	-588.91077	-745.36139	-73.64063	506.73035	668.74341	-92.54474	607.89124	-22.07267	1462.20776	-684.61548	
6	0.050	-814.69385	128.42821	-611.85742	755.79700	125.75779	-588.89075	-745.34644	-73.64118	506.71072	668.77466	-92.53647	607.89960	-22.10646	1462.18018	-684.65375	
7	0.060	-814.65533	128.43437	-611.82574	755.79456	125.76465	-588.91486	-745.36578	-73.61571	506.71964	668.75391	-92.49303	607.90259	-22.13054	1462.18750	-684.65961	
8	0.070	-814.65735	128.43114	-611.84326	755.76697	125.74347	-588.94513	-745.38434	-73.65517	506.73477	668.66974	-92.54082	607.94922	-22.17118	1462.14978	-684.66559	
9	0.080	-814.68201	128.44193	-611.83685	755.78101	125.72437	-588.89697	-745.37897	-73.63638	506.77292	668.72174	-92.46743	607.97974	-22.14021	1462.15967	-684.65918	
10	0.090	-814.66687	128.44084	-611.83325	755.76355	125.75684	-588.91663	-745.37122	-73.61830	506.71356	668.78003	-92.41861	607.98749	-22.13333	1462.19092	-684.67963	
11	0.100	-814.69940	128.46733	-611.82892	755.81079	125.76047	-588.87946	-745.40387	-73.64283	506.68506	668.77667	-92.55240	607.86993	-22.09743	1462.19556	-684.66217	
12	0.110	-814.67383	128.45908	-611.84967	755.76001	125.76201	-588.93988	-745.41626	-73.61118	506.73843	668.76086	-92.46934	607.95520	-22.08448	1462.20544	-684.66272	
13	0.120	-814.69940	128.45493	-611.80957	755.81104	125.73769	-588.91327	-745.38055	-73.65169	506.72705	668.72937	-92.49167	607.93842	-22.12120	1462.18201	-684.65625	
14	0.130	-814.66583	128.42993	-611.88239	755.81018	125.72294	-588.92035	-745.38336	-73.66680	506.72025	668.75214	-92.49413	607.95416	-22.10998	1462.18774	-684.64117	
15	0.140	-814.66785	128.43524	-611.82001	755.79773	125.73638	-588.92792	-745.39691	-73.66071	506.71146	668.66882	-92.56380	607.91772	-22.14143	1462.17920	-684.66016	
16	0.150	-814.67645	128.46585	-611.85309	755.82349	125.75788	-588.86407	-745.41852	-73.58572	506.71591	668.78900	-92.43784	607.98767	-22.10698	1462.19995	-684.65149	
17	0.160	-814.69897	128.47380	-611.83618	755.81787	125.73522	-588.88989	-745.41943	-73.65903	506.75317	668.75061	-92.56566	607.85834	-22.10197	1462.19800	-684.64941	
18	0.170	-814.68311	128.47105	-611.85699	755.79224	125.74165	-588.91315	-745.38141	-73.62010	506.69803	668.73645	-92.47782	607.95905	-22.09595	1462.17981	-684.65521	
19	0.180	-814.65997	128.43042	-611.85889	755.78241	125.73849	-588.91632	-745.40955	-73.64880	506.73706	668.76093	-92.50128	607.91156	-22.11982	1462.18762	-684.63647	
20	0.190	-814.68207	128.44388	-611.83575	755.78302	125.75591	-588.90448	-745.40332	-73.65997	506.73630	668.77124	-92.40340	607.99548	-22.11223	1462.15808	-684.65576	
21	0.200	-814.66473	128.44229	-611.84009	755.78668	125.72788	-588.87769	-745.36652	-73.65459	506.72571	668.73517	-92.51514	607.94019	-22.12107	1462.17590	-684.64038	
22	0.210	-814.64056	128.40263	-611.87885	755.77734	125.75463	-588.88403	-745.39691	-73.64104	506.73712	668.84369	-92.42709	607.93536	-22.11053	1462.18640	-684.66779	
23	0.220	-814.69165	128.48048	-611.82074	755.80969	125.76364	-588.89276	-745.38269	-73.66682	506.72134	668.63306	-92.51151	607.99219	-22.11717	1462.17126	-684.64722	
24	0.230	-814.65259	128.43504	-611.85736	755.78229	125.74664	-588.91541	-745.38513	-73.66080	506.75671	668.67468	-92.65859	607.84375	-22.14368	1462.17554	-684.67145	
25	0.240	-814.66473	128.44640	-611.86566	755.79474	125.73550	-588.92139	-745.41284	-73.64722	506.72641	668.77936	-92.45586	607.98944	-22.11974	1462.16687	-684.66650	
26	0.250	-814.67401	128.46347	-611.81952	755.78296	125.73566	-588.92792	-745.37543	-73.66894	506.72198	668.73767	-92.48173	607.93817	-22.09219	1462.18713	-684.65338	
27	0.260	-814.64581	128.42847	-611.86615	755.82141	125.72443	-588.90784	-745.38055	-73.66362	506.72763	668.80084	-92.46676	607.94891	-22.09138	1462.16809	-684.66693	
28	0.270	-814.67664	128.44281	-611.84985	755.79620	125.75688	-588.91754	-745.35590	-73.65048	506.73093	668.69543	-92.47658	607.96667	-22.08950	1462.20032	-684.65820	
29	0.280	-814.64081	128.42551	-611.87543	755.75720	125.74702	-588.90607	-745.38232	-73.66055	506.72861	668.60046	-92.60350	607.91632	-22.12431	1462.17969	-684.66455	
30	0.290	-814.68542	128.44742	-611.85431	755.77661	125.74899	-588.91803	-745.39349	-73.65596	506.72327	668.65649	-92.55123	607.94849	-22.11401	1462.17102	-684.65875	
31	0.300	-814.66058	128.46429	-611.82916	755.76855	125.71233	-588.92059	-745.43945	-73.64275	506.70654	668.69702	-92.55526	607.87451	-22.12183	1462.16699	-684.66791	
32	0.310	-814.69904	128.46194	-611.84314	755.79413	125.74641	-588.91016	-745.39581	-73.65382	506.71204	668.67389	-92.52466	607.96027	-22.10495	1462.18054	-684.67133	
33	0.320	-814.68451	128.46637	-611.84503	755.78644	125.74270	-588.93463	-745.35699	-73.62681	506.74503	668.72754	-92.56731	607.90179	-22.07640	1462.20776	-684.65076	
