PathFileType	4	(X/Y/Z)	D:\TRACE\v60_Jaco2_6-2-23\BothDRS_Motion1_10-platform.trc
DataRate	CameraRate	NumFrames	NumMarkers	Units	OrigDataRate	OrigDataStartFrame	OrigNumFrames
100.00	100.00	      7500	5	mm	100.00	1	      7500
Frame#	Time	Left_Front			Right_Front			Left_Aft			Right_Aft			Post			
		X1	Y1	Z1	X2	Y2	Z2	X3	Y3	Z3	X4	Y4	Z4	X5	Y5	Z5	

1	0.000	-800.70819	8.71154	-638.95764	769.23499	9.94194	-644.22516	-709.07111	8.00184	496.27731	733.11182	7.09477	505.93433	-14.44676	1307.73462	-962.31293	
2	0.010	-800.69550	8.75404	-638.90851	769.24585	9.95641	-644.20502	-709.02008	8.01122	496.31143	733.10034	7.10421	505.95428	-14.44034	1307.75195	-962.34772	
3	0.020	-800.65021	8.74046	-638.95203	769.28925	9.96251	-644.19702	-709.03455	8.00203	496.28824	733.11316	7.10961	505.95587	-14.46115	1307.76221	-962.30481	
4	0.030	-800.72510	8.74049	-638.96814	769.26892	9.98565	-644.17975	-709.02875	8.02125	496.27515	733.08746	7.10238	505.93359	-14.39875	1307.73657	-962.32111	
5	0.040	-800.72595	8.67666	-638.90094	769.24554	9.90758	-644.19452	-708.99091	7.96744	496.28729	733.02924	7.07365	505.97433	-14.47755	1307.68726	-962.32861	
6	0.050	-800.74225	8.69919	-638.90796	769.18134	9.95098	-644.22156	-709.01367	7.97637	496.30685	733.01514	7.08150	505.95447	-14.40043	1307.69897	-962.34845	
7	0.060	-800.72357	8.72779	-638.92035	769.29163	9.94973	-644.21997	-709.03027	8.02394	496.29892	733.03418	7.09933	505.95074	-14.38342	1307.69373	-962.31812	
8	0.070	-800.64575	8.71655	-638.94519	769.22168	9.95692	-644.22687	-709.02887	8.04537	496.29578	733.09161	7.09109	505.93900	-14.39678	1307.71997	-962.33472	
9	0.080	-800.71283	8.74600	-638.94678	769.21527	9.96162	-644.22253	-709.01068	8.02071	496.31339	733.11255	7.10833	505.94998	-14.39919	1307.74280	-962.34094	
10	0.090	-800.73145	8.73518	-638.89594	769.20593	9.95959	-644.20435	-709.04669	7.99964	496.28687	733.07550	7.08747	505.94403	-14.38309	1307.69495	-962.33624	
11	0.100	-800.75305	8.66415	-638.87592	769.26367	9.93334	-644.19983	-709.00214	7.97554	496.33252	732.99207	7.06252	505.97910	-14.42582	1307.71460	-962.30701	
12	0.110	-800.76233	8.72078	-638.88043	769.28625	9.94310	-644.19873	-708.97009	7.94321	496.33905	733.01685	7.06522	505.96069	-14.42339	1307.69788	-962.33490	
13	0.120	-800.67908	8.73245	-638.95325	769.20929	9.94773	-644.22424	-709.00708	7.96263	496.28711	733.08386	7.10699	505.94891	-14.40890	1307.71204	-962.32739	
14	0.130	-800.69196	8.72621	-638.97375	769.27905	9.91281	-644.19977	-709.03070	8.01663	496.31042	733.10504	7.10625	505.93716	-14.43087	1307.74475	-962.30969	
15	0.140	-800.71375	8.73916	-638.92529	769.24463	9.94702	-644.20197	-709.00726	7.95686	496.34814	733.08002	7.10130	505.93655	-14.45561	1307.70593	-962.33368	
16	0.150	-800.77240	8.72435	-638.86023	769.24103	9.95880	-644.21350	-709.04303	8.01065	496.27112	733.01581	7.08587	505.95001	-14.42310	1307.72961	-962.32751	
17	0.160	-800.71796	8.68991	-638.91071	769.18005	9.96855	-644.18848	-709.03015	7.95747	496.29324	733.04657	7.06646	505.96091	-14.40877	1307.70483	-962.30127	
18	0.170	-800.70612	8.72764	-638.89679	769.21893	10.00563	-644.19397	-709.04895	7.98092	496.28934	733.05396	7.10155	505.94315	-14.47903	1307.75977	-962.32953	
19	0.180	-800.71130	8.74370	-638.93207	769.29279	9.93836	-644.20673	-709.01782	7.98715	496.32809	733.10156	7.11286	505.93726	-14.47164	1307.76270	-962.32971	
20	0.190	-800.66498	8.79273	-638.91638	769.27643	9.94239	-644.19415	-708.98676	8.00044	496.31418	733.10706	7.11203	505.92538	-14.42152	1307.71558	-962.33301	
21	0.200	-800.74658	8.67903	-638.91382	769.18164	9.96828	-644.21613	-709.02313	7.97503	496.27499	733.09821	7.10130	505.94315	-14.45747	1307.74146	-962.34772	
22	0.210	-800.73480	8.69384	-638.87036	769.22583	9.94259	-644.23346	-708.99023	7.98009	496.32242	733.05139	7.08486	505.94714	-14.41862	1307.72559	-962.32471	
23	0.220	-800.73590	8.70672	-638.88074	769.15662	9.96953	-644.22150	-709.04681	8.01520	496.30664	733.05371	7.08032	505.93625	-14.47134	1307.71899	-962.35370	
24	0.230	-800.71216	8.76340	-638.95679	769.18909	9.99451	-644.20062	-709.03192	8.01491	496.27921	733.09735	7.11368	505.94785	-14.45570	1307.74597	-962.36456	
25	0.240	-800.69067	8.74408	-638.96130	769.27411	9.95271	-644.20325	-709.01331	7.98802	496.31873	733.07733	7.10179	505.94763	-14.45894	1307.75708	-962.35272	
26	0.250	-800.69135	8.68477	-638.90979	769.28815	9.93647	-644.20911	-709.01721	8.00434	496.30310	733.05383	7.08814	505.95654	-14.45905	1307.74133	-962.34827	
27	0.260	-800.76501	8.72668	-638.82257	769.24646	9.91739	-644.18707	-708.96844	7.94939	496.35794	733.02728	7.05110	505.96439	-14.47237	1307.70239	-962.32184	
28	0.270	-800.76385	8.68294	-638.84711	769.18787	9.95179	-644.20782	-708.96240	7.94039	496.33304	733.02356	7.05972	505.95947	-14.39025	1307.71375	-962.35626	
29	0.280	-800.72906	8.72048	-638.86853	769.22760	9.96571	-644.18823	-709.00671	8.01543	496.29477	733.06848	7.08825	505.95950	-14.36727	1307.70703	-962.35132	
30	0.290	-800.66711	8.69941	-638.96960	769.21484	9.97325	-644.23096	-709.04315	7.98294	496.29922	733.10358	7.10826	505.93976	-14.31595	1307.75806	-962.36664	
31	0.300	-800.70300	8.74057	-638.93573	769.19751	9.97936	-644.20935	-709.02588	8.00670	496.31784	733.10779	7.10999	505.92624	-14.42904	1307.74902	-962.35754	
32	0.310	-800.74896	8.70733	-638.87897	769.23865	9.97196	-644.20837	-708.98279	7.95799	496.31403	733.05365	7.09050	505.94943	-14.36547	1307.71875	-962.37146	
33	0.320	-800.75116	8.70122	-638.89032	769.19781	9.96299	-644.20898	-709.00555	7.98650	496.33606	733.04395	7.07548	505.95947	-14.46242	1307.71655	-962.34772	
34	0.330	-800.74878	8.73414	-638.86945	769.17920	9.94548	-644.25793	-708.99469	7.93790	496.32181	733.08734	7.08945	505.94507	-14.37663	1307.71118	-962.34674	
