PathFileType	4	(X/Y/Z)	D:\TRACE\v60_Jaco2_6-2-23\JustBodyDRS_Motion2_5-platform.trc
DataRate	CameraRate	NumFrames	NumMarkers	Units	OrigDataRate	OrigDataStartFrame	OrigNumFrames
100.00	100.00	      6867	5	mm	100.00	1	      6867
Frame#	Time	Left_Front			Right_Front			Left_Aft			Right_Aft			Post			
		X1	Y1	Z1	X2	Y2	Z2	X3	Y3	Z3	X4	Y4	Z4	X5	Y5	Z5	

1	0.000	-800.59644	8.80127	-638.95691	769.63989	10.05288	-644.10925	-708.97363	8.20873	495.90070	731.90228	5.98663	505.20322	-14.42291	1307.88855	-962.24719	
2	0.010	-800.57544	8.77827	-638.99866	769.46606	10.09769	-644.16577	-708.96069	8.21286	495.87070	731.94092	6.00831	505.22598	-14.34354	1307.85962	-962.23676	
3	0.020	-800.62445	8.71508	-638.96124	769.39435	10.05529	-644.20490	-708.98120	8.21964	495.92810	731.88342	5.98492	505.22580	-14.37447	1307.86145	-962.23352	
4	0.030	-800.62909	8.71595	-638.93750	769.57556	10.03247	-644.15527	-708.94360	8.16081	495.90198	731.81903	5.93787	505.26331	-14.27784	1307.79102	-962.28046	
5	0.040	-800.63959	8.76505	-638.91730	769.41302	10.04914	-644.21448	-708.95038	8.15671	495.97321	731.85809	5.93436	505.23325	-14.33556	1307.81201	-962.23694	
6	0.050	-800.59515	8.75829	-638.95435	769.61652	10.04319	-644.14325	-708.95215	8.18685	495.92130	731.95764	5.96959	505.24576	-14.35640	1307.83838	-962.24786	
7	0.060	-800.59412	8.79622	-638.96625	769.61536	10.03167	-644.12775	-708.98779	8.19803	495.92719	731.91248	5.96408	505.18250	-14.35608	1307.82800	-962.22833	
8	0.070	-800.61816	8.76840	-638.94543	769.64142	10.04472	-644.07623	-708.96344	8.14699	495.94153	731.92810	5.97054	505.15750	-14.33314	1307.82483	-962.26459	
9	0.080	-800.64288	8.72918	-638.90924	769.55688	10.01245	-644.08813	-708.96643	8.18932	495.98154	731.81146	5.94994	505.24139	-14.27750	1307.78625	-962.24207	
10	0.090	-800.64685	8.71722	-638.93793	769.56030	10.00526	-644.11182	-708.94818	8.16097	495.99158	731.76587	5.91396	505.25427	-14.29870	1307.77100	-962.24664	
11	0.100	-800.63464	8.71349	-638.95056	769.48096	10.00977	-644.15771	-708.96625	8.22357	495.94904	731.88190	5.96911	505.26962	-14.31323	1307.81213	-962.21448	
12	0.110	-800.59705	8.75165	-639.04517	769.61127	10.03383	-644.10736	-708.96906	8.18321	495.94620	731.96576	6.01499	505.17383	-14.28545	1307.81177	-962.21930	
13	0.120	-800.60199	8.80745	-638.96210	769.58826	10.02738	-644.10193	-708.95898	8.21280	495.92841	731.99481	6.01034	505.20679	-14.37412	1307.85168	-962.22412	
14	0.130	-800.59308	8.77591	-638.96191	769.55573	10.01324	-644.18610	-708.95697	8.19715	495.91025	731.98230	5.98928	505.14880	-14.25357	1307.79028	-962.22369	
15	0.140	-800.64270	8.77807	-638.91949	769.55426	10.03230	-644.11920	-708.91840	8.16050	495.97299	731.95135	5.98232	505.23209	-14.34689	1307.82837	-962.21991	
16	0.150	-800.61566	8.74267	-638.92535	769.46832	10.04959	-644.16046	-708.92194	8.12857	495.95483	731.93152	5.97909	505.21017	-14.25678	1307.82373	-962.24622	
17	0.160	-800.59656	8.79423	-638.94458	769.41376	10.05283	-644.21240	-709.00360	8.20784	495.92673	731.90948	6.02127	505.17712	-14.35023	1307.80713	-962.22424	
18	0.170	-800.59637	8.79170	-638.96826	769.59070	10.04294	-644.12567	-708.97955	8.20591	495.86752	731.95349	6.02580	505.15009	-14.31054	1307.84033	-962.25183	
19	0.180	-800.58502	8.75167	-638.96741	769.56714	10.02073	-644.11505	-708.96344	8.23025	495.87115	731.92773	6.01924	505.22614	-14.27990	1307.81213	-962.20581	
20	0.190	-800.63361	8.73906	-638.96619	769.56842	10.02483	-644.11340	-708.92444	8.15648	495.94901	731.83801	5.96786	505.16446	-14.31904	1307.78870	-962.22546	
21	0.200	-800.64520	8.75556	-638.88300	769.35474	10.03730	-644.19910	-708.96204	8.16080	495.96091	731.85602	5.93492	505.17575	-14.34193	1307.76697	-962.21790	
22	0.210	-800.59802	8.75930	-638.98059	769.44397	10.05503	-644.18469	-708.93909	8.19427	495.94745	731.86957	5.96506	505.15952	-14.32457	1307.78516	-962.22919	
23	0.220	-800.59802	8.77455	-638.93652	769.60931	10.03632	-644.10815	-708.93860	8.20609	495.90750	731.84827	5.94321	505.09488	-14.29575	1307.80347	-962.20825	
24	0.230	-800.60632	8.78385	-638.98181	769.56543	10.03543	-644.15009	-708.93451	8.17728	495.94943	731.89441	6.00295	505.24084	-14.31191	1307.77869	-962.22406	
25	0.240	-800.62439	8.74088	-638.95349	769.54834	10.03404	-644.12665	-708.99866	8.20415	495.86511	731.78241	5.92163	505.14859	-14.27569	1307.80444	-962.20166	
26	0.250	-800.63623	8.74842	-638.93732	769.51971	10.00993	-644.12225	-708.98590	8.19185	495.91678	731.71191	5.93103	505.11810	-14.34533	1307.80530	-962.24274	
27	0.260	-800.62152	8.75445	-638.94861	769.52124	10.01376	-644.14667	-708.96198	8.19577	495.91458	731.80115	5.92650	505.14569	-14.29666	1307.81592	-962.25012	
28	0.270	-800.59534	8.81362	-638.95453	769.58160	10.02510	-644.11993	-708.93134	8.19243	495.94995	731.86328	5.99278	505.17255	-14.26847	1307.79944	-962.22559	
29	0.280	-800.61908	8.79492	-638.92969	769.54755	10.01967	-644.11676	-708.98346	8.20446	495.90411	731.90845	5.99642	505.13068	-14.31084	1307.82910	-962.24939	
30	0.290	-800.62280	8.78531	-638.92133	769.58875	10.01369	-644.08325	-708.95337	8.20237	495.95642	731.85461	5.93040	505.16589	-14.32689	1307.80505	-962.26825	
31	0.300	-800.66473	8.70882	-638.94238	769.50360	10.00239	-644.13702	-708.95667	8.20595	495.93469	731.74591	5.90663	505.17593	-14.25628	1307.74097	-962.20618	
32	0.310	-800.64874	8.76284	-638.95673	769.51068	10.01751	-644.14551	-708.92212	8.15268	495.96478	731.76031	5.92699	505.20126	-14.31645	1307.79004	-962.22266	
33	0.320	-800.59235	8.73892	-639.00690	769.50171	10.01582	-644.16931	-708.97711	8.23083	495.94260	731.85883	5.95741	505.11649	-14.31621	1307.81799	-962.24725	
34	0.330	-800.58130	8.72959	-639.00317	769.52606	10.02060	-644.13959	-708.99274	8.18081	495.89951	731.85980	5.99755	505.23404	-14.27267	1307.80725	-962.19531	
