PathFileType	4	(X/Y/Z)	D:\TRACE\v60_Jaco2_6-2-23\JustBodyDRS_Motion2_10-platform.trc
DataRate	CameraRate	NumFrames	NumMarkers	Units	OrigDataRate	OrigDataStartFrame	OrigNumFrames
100.00	100.00	      7500	5	mm	100.00	1	      7500
Frame#	Time	Left_Front			Right_Front			Left_Aft			Right_Aft			Post			
		X1	Y1	Z1	X2	Y2	Z2	X3	Y3	Z3	X4	Y4	Z4	X5	Y5	Z5	

1	0.000	-800.58197	8.75812	-638.98444	769.63843	10.02677	-644.08832	-708.81000	8.08800	496.03604	733.29065	6.99859	505.81485	-14.28385	1307.94348	-962.08038	
2	0.010	-800.64038	8.76805	-638.93774	769.57397	9.98591	-644.09125	-708.78998	8.06256	496.04568	733.20172	6.97618	505.82111	-14.27979	1307.92102	-962.04846	
3	0.020	-800.64557	8.76796	-638.91278	769.44373	10.02105	-644.15790	-708.79443	8.07537	496.07394	733.23218	7.00012	505.84702	-14.24907	1307.90234	-962.10486	
4	0.030	-800.63873	8.71484	-638.87018	769.60516	10.00107	-644.13824	-708.75366	8.03045	496.08701	733.24451	6.99469	505.82831	-14.28487	1307.90857	-962.09265	
5	0.040	-800.60950	8.71951	-638.95844	769.59711	9.99544	-644.09058	-708.76611	8.08992	496.05664	733.31250	7.01231	505.83414	-14.30201	1307.97205	-962.10645	
6	0.050	-800.59650	8.78457	-638.96661	769.61951	10.02566	-644.11249	-708.70624	8.01620	496.08655	733.36359	7.03762	505.80167	-14.24965	1307.95667	-962.11694	
7	0.060	-800.61359	8.77986	-638.88507	769.60608	10.02061	-644.11890	-708.81927	8.06685	495.98370	733.30475	7.02492	505.83618	-14.29223	1307.97412	-962.08270	
8	0.070	-800.61499	8.69841	-638.89484	769.61975	10.00483	-644.11304	-708.79993	8.04318	496.01440	733.30707	7.00207	505.80554	-14.30980	1307.92249	-962.08990	
9	0.080	-800.60724	8.73999	-638.90619	769.65991	10.01198	-644.08044	-708.77411	8.05435	496.05087	733.30774	7.02885	505.83038	-14.31996	1307.94275	-962.09851	
10	0.090	-800.59216	8.74967	-638.94580	769.57501	10.00372	-644.10260	-708.77747	8.02725	496.09790	733.30914	7.00742	505.81009	-14.32816	1307.98694	-962.10309	
11	0.100	-800.57904	8.78956	-638.99823	769.65063	10.01713	-644.05457	-708.72333	8.03128	496.06824	733.40527	7.07160	505.80005	-14.30583	1307.99158	-962.09821	
12	0.110	-800.62213	8.80019	-638.91748	769.61023	9.99546	-644.07849	-708.82538	8.11662	496.00900	733.27545	7.03858	505.79843	-14.29014	1307.94946	-962.09100	
13	0.120	-800.62244	8.73311	-638.90363	769.61090	10.00984	-644.11914	-708.80194	8.01215	496.04037	733.31744	7.02668	505.82336	-14.32390	1307.98132	-962.09296	
14	0.130	-800.62994	8.76532	-638.96252	769.46155	10.03682	-644.14941	-708.79858	8.03959	496.06885	733.27258	7.04204	505.82739	-14.36643	1307.93738	-962.08905	
15	0.140	-800.62360	8.77572	-638.91510	769.62811	10.01094	-644.08246	-708.76312	7.98482	496.08722	733.27686	7.03957	505.85394	-14.32171	1307.97632	-962.11578	
16	0.150	-800.62366	8.74376	-638.90833	769.44403	10.01715	-644.16260	-708.80707	8.06004	496.03339	733.33112	7.02967	505.80447	-14.34834	1307.99060	-962.11603	
17	0.160	-800.59821	8.77203	-638.94391	769.50049	10.04399	-644.16821	-708.77765	8.06336	496.04865	733.35156	7.03245	505.84042	-14.31390	1307.99365	-962.11536	
18	0.170	-800.62183	8.75624	-638.89581	769.48541	10.03295	-644.15503	-708.77582	8.01496	496.04755	733.27441	6.99860	505.82828	-14.30498	1307.95093	-962.12640	
19	0.180	-800.59570	8.71841	-638.93890	769.58899	9.99888	-644.10864	-708.80737	8.07063	496.04443	733.25250	6.99199	505.83560	-14.24360	1307.94910	-962.11591	
20	0.190	-800.65082	8.75636	-638.89417	769.57739	9.99969	-644.07739	-708.81769	8.05546	496.00824	733.20978	7.02056	505.83258	-14.32213	1307.96228	-962.12897	
21	0.200	-800.63251	8.78770	-638.94360	769.58899	9.99554	-644.12024	-708.79761	8.08290	496.03439	733.32983	7.03779	505.80841	-14.30880	1307.95203	-962.10431	
22	0.210	-800.61462	8.80593	-638.89984	769.64014	10.01577	-644.10431	-708.80707	8.07930	496.05441	733.29053	7.04205	505.83707	-14.23498	1307.93481	-962.14026	
23	0.220	-800.61688	8.78897	-638.88470	769.69019	10.01893	-644.05688	-708.82623	8.05922	496.04306	733.33124	7.01830	505.82574	-14.20197	1307.95068	-962.06213	
24	0.230	-800.64246	8.72997	-638.94446	769.63037	10.02534	-644.08087	-708.78357	8.03869	496.07004	733.24969	6.97248	505.84686	-14.27889	1307.95496	-962.08368	
25	0.240	-800.63361	8.74697	-638.90350	769.62610	9.99915	-644.08252	-708.78375	8.00408	496.04169	733.24231	6.97644	505.81799	-14.33149	1307.91284	-962.13013	
26	0.250	-800.59546	8.74213	-638.97058	769.64801	10.02520	-644.06445	-708.83374	8.09894	496.02969	733.29034	7.01182	505.83646	-14.19110	1307.91589	-962.05786	
27	0.260	-800.59045	8.77575	-638.96039	769.65540	10.02665	-644.07855	-708.78259	8.03711	496.04730	733.28479	7.01624	505.79691	-14.27812	1307.97107	-962.10809	
28	0.270	-800.60657	8.79082	-638.94574	769.62067	10.02136	-644.09296	-708.80835	8.08609	496.02759	733.29852	7.02245	505.82578	-14.34301	1307.99146	-962.12811	
29	0.280	-800.61017	8.78351	-638.89679	769.58478	10.02383	-644.11810	-708.82837	8.06676	496.03082	733.24738	6.99874	505.79269	-14.29518	1307.93933	-962.09955	
30	0.290	-800.61292	8.74895	-638.94080	769.56073	10.00097	-644.12939	-708.80389	8.04033	496.07996	733.14063	6.99648	505.84409	-14.35106	1307.96533	-962.11243	
31	0.300	-800.59967	8.76641	-638.96320	769.61597	10.01890	-644.07898	-708.79492	8.04566	496.01132	733.28589	7.03327	505.78912	-14.28574	1307.93457	-962.12646	
32	0.310	-800.59186	8.71655	-638.97540	769.63306	10.01752	-644.09406	-708.73798	8.02870	496.07239	733.26263	7.00120	505.81329	-14.33444	1307.95508	-962.13055	
33	0.320	-800.59131	8.76344	-638.95770	769.62787	10.00671	-644.09357	-708.75244	8.04190	496.04538	733.31512	7.02250	505.80734	-14.26871	1307.96643	-962.10168	
34	0.330	-800.60553	8.79708	-638.92426	769.66199	10.01656	-644.03851	-708.81866	8.09500	496.05920	733.27405	7.00282	505.80774	-14.27612	1307.96130	-962.12787	
