PathFileType	4	(X/Y/Z)	D:\TRACE\v60_Jaco2_6-2-23\JustBodyDRS_Motion1_7-platform.trc
DataRate	CameraRate	NumFrames	NumMarkers	Units	OrigDataRate	OrigDataStartFrame	OrigNumFrames
100.00	100.00	      7015	5	mm	100.00	1	      7015
Frame#	Time	Left_Front			Right_Front			Left_Aft			Right_Aft			Post			
		X1	Y1	Z1	X2	Y2	Z2	X3	Y3	Z3	X4	Y4	Z4	X5	Y5	Z5	

1	0.000	-800.61078	8.81290	-638.98022	769.18951	10.10650	-644.31763	-708.72803	7.71122	496.04416	732.92242	6.89028	505.34845	-14.52374	1307.95923	-961.96423	
2	0.010	-800.62103	8.73991	-639.07062	769.18341	10.08193	-644.36365	-708.72028	7.70944	496.02615	732.86285	6.85378	505.35596	-14.62014	1308.00366	-961.99469	
3	0.020	-800.61731	8.79155	-639.01202	769.26727	10.04564	-644.32739	-708.71472	7.66744	496.03683	732.80353	6.80169	505.34189	-14.47854	1307.94763	-961.96021	
4	0.030	-800.64471	8.81778	-639.04681	769.20905	10.05134	-644.33105	-708.73358	7.67002	496.04642	732.76685	6.77482	505.38861	-14.47771	1307.93884	-961.93658	
5	0.040	-800.63464	8.79539	-639.05719	769.17194	10.02661	-644.38055	-708.77289	7.70353	496.05084	732.71863	6.77773	505.36588	-14.49497	1307.95728	-961.94312	
6	0.050	-800.60352	8.80328	-639.02728	769.17865	10.04270	-644.39807	-708.71881	7.68574	496.04413	732.80292	6.80761	505.35330	-14.50743	1308.00977	-961.98383	
7	0.060	-800.59637	8.83440	-639.06818	769.19312	10.08052	-644.34064	-708.78381	7.73087	496.01837	732.85883	6.88453	505.37112	-14.58023	1307.96240	-961.92157	
8	0.070	-800.60626	8.76147	-639.04358	769.24237	10.08703	-644.33380	-708.75720	7.70850	496.03232	732.76740	6.81032	505.33878	-14.55253	1307.99377	-961.94586	
9	0.080	-800.60675	8.85271	-639.02252	769.24591	10.04587	-644.29443	-708.73175	7.70745	496.03265	732.89960	6.87743	505.36169	-14.56129	1307.97791	-961.94727	
10	0.090	-800.62177	8.81079	-639.05219	769.21802	10.04165	-644.34644	-708.73486	7.75114	496.04898	732.91046	6.88868	505.32629	-14.48252	1307.98877	-961.98438	
11	0.100	-800.63580	8.87630	-639.04120	769.26843	10.03429	-644.35406	-708.73206	7.70997	496.04364	732.87701	6.88288	505.33920	-14.54138	1307.98157	-961.98431	
12	0.110	-800.56067	8.80351	-639.04529	769.22046	10.07985	-644.33386	-708.75000	7.70272	496.02890	732.90771	6.88108	505.35345	-14.47246	1307.96265	-961.98553	
13	0.120	-800.61639	8.81951	-639.04834	769.15796	10.05760	-644.37476	-708.78247	7.75117	496.02802	732.78223	6.82151	505.33786	-14.54364	1307.98621	-961.98859	
14	0.130	-800.59357	8.82123	-639.10278	769.18555	10.05821	-644.34882	-708.76160	7.73624	496.03033	732.90491	6.87145	505.32663	-14.52170	1308.00146	-961.98004	
15	0.140	-800.57941	8.83539	-639.02399	769.18097	10.05789	-644.38196	-708.75311	7.72175	496.02219	732.91302	6.86493	505.34125	-14.47403	1307.95789	-961.96600	
16	0.150	-800.58752	8.77795	-639.06549	769.14001	10.05239	-644.34412	-708.74487	7.72845	496.04669	732.80859	6.84684	505.34116	-14.49923	1307.95532	-961.94403	
17	0.160	-800.59619	8.80799	-639.04730	769.23553	10.01614	-644.38165	-708.70685	7.64673	496.05280	732.88086	6.84122	505.34109	-14.44958	1307.92517	-961.95538	
18	0.170	-800.60541	8.83384	-639.05963	769.18054	10.04093	-644.34875	-708.73907	7.64258	496.01630	732.86273	6.88386	505.35657	-14.45768	1307.95081	-961.97662	
19	0.180	-800.64063	8.79392	-639.06738	769.16681	10.03920	-644.36163	-708.72894	7.68167	496.01950	732.74658	6.78099	505.34372	-14.49608	1307.94836	-961.93738	
20	0.190	-800.63873	8.79884	-639.01245	769.17804	10.07141	-644.33887	-708.71533	7.69546	496.02686	732.75427	6.77440	505.36203	-14.43721	1307.95361	-962.00787	
21	0.200	-800.64063	8.83093	-639.03857	769.12622	10.04547	-644.39136	-708.72107	7.69904	496.06161	732.65582	6.75366	505.36465	-14.52648	1307.95178	-961.96210	
22	0.210	-800.58197	8.78833	-639.02924	769.24811	10.03490	-644.34772	-708.73694	7.73242	496.06473	732.73865	6.78180	505.36493	-14.50383	1307.96143	-961.98071	
23	0.220	-800.58020	8.79327	-639.03619	769.17633	10.06339	-644.37140	-708.72070	7.67070	496.03519	732.82605	6.81449	505.31564	-14.52304	1307.98718	-961.98016	
24	0.230	-800.60046	8.79040	-639.01178	769.21576	10.05930	-644.36078	-708.74457	7.68742	496.05045	732.81805	6.79975	505.33899	-14.46781	1307.96399	-961.97839	
25	0.240	-800.60760	8.86593	-639.00537	769.23730	10.10140	-644.33972	-708.68890	7.69313	496.06818	732.85138	6.84637	505.33041	-14.55768	1307.97998	-961.99261	
26	0.250	-800.57141	8.77662	-639.07623	769.19135	10.05353	-644.39099	-708.71777	7.69282	496.02145	732.85291	6.85074	505.35391	-14.50077	1307.98328	-961.95886	
27	0.260	-800.58777	8.81247	-639.06769	769.19672	10.06720	-644.37415	-708.72406	7.67963	496.02692	732.77362	6.78226	505.37976	-14.56438	1307.98291	-961.97650	
28	0.270	-800.58978	8.86047	-639.06213	769.21655	10.08460	-644.38525	-708.74304	7.74451	496.05624	732.87726	6.85849	505.34805	-14.48344	1308.00195	-961.98315	
29	0.280	-800.58002	8.86379	-639.09442	769.22058	10.08986	-644.33759	-708.78308	7.76022	496.00934	732.80194	6.79968	505.33951	-14.52382	1307.99121	-961.98126	
30	0.290	-800.60309	8.84264	-639.07654	769.19098	10.02483	-644.35352	-708.80304	7.76193	495.98343	732.84399	6.81891	505.32108	-14.48370	1307.98438	-962.00604	
31	0.300	-800.62213	8.80647	-639.07098	769.19672	10.03782	-644.35883	-708.69604	7.65784	496.06918	732.78833	6.79972	505.32968	-14.53519	1307.95862	-961.98938	
32	0.310	-800.64618	8.79433	-639.02496	769.19897	10.02574	-644.36456	-708.70673	7.62304	496.05862	732.74841	6.78913	505.36005	-14.56564	1307.93591	-961.98810	
33	0.320	-800.61206	8.78404	-639.04126	769.20300	10.04488	-644.35901	-708.72009	7.67753	496.06003	732.76349	6.80023	505.37360	-14.54060	1307.95032	-961.92969	
34	0.330	-800.61066	8.80146	-638.97925	769.20044	10.08933	-644.36798	-708.73883	7.72362	496.03098	732.78601	6.82720	505.36041	-14.44792	1307.94043	-961.96869	
