PathFileType	4	(X/Y/Z)	D:\TRACE\v60_Jaco2_6-2-23\JustBodyDRS_Motion2_9-platform.trc
DataRate	CameraRate	NumFrames	NumMarkers	Units	OrigDataRate	OrigDataStartFrame	OrigNumFrames
100.00	100.00	      6895	5	mm	100.00	1	      6895
Frame#	Time	Left_Front			Right_Front			Left_Aft			Right_Aft			Post			
		X1	Y1	Z1	X2	Y2	Z2	X3	Y3	Z3	X4	Y4	Z4	X5	Y5	Z5	

1	0.000	-800.53412	8.66431	-638.96124	769.60834	10.01174	-644.09576	-708.34784	7.43287	496.79019	733.20691	7.05687	505.30457	-14.27817	1307.93079	-962.14941	
2	0.010	-800.51868	8.68565	-638.97168	769.59595	10.00100	-644.08429	-708.36920	7.40565	496.72754	733.22375	7.02730	505.33670	-14.27393	1307.88574	-962.15808	
3	0.020	-800.55981	8.63682	-638.95917	769.56384	10.00223	-644.08636	-708.39844	7.43662	496.77161	733.12518	7.01103	505.32642	-14.31819	1307.86914	-962.13684	
4	0.030	-800.56482	8.65841	-638.90289	769.59277	9.99480	-644.08722	-708.37292	7.40673	496.76959	733.06586	6.94509	505.37573	-14.32634	1307.86707	-962.16632	
5	0.040	-800.57635	8.66620	-638.92676	769.41479	9.97615	-644.18170	-708.38263	7.43762	496.78870	733.16040	6.96776	505.33472	-14.30171	1307.87378	-962.18860	
6	0.050	-800.53326	8.57644	-639.02301	769.55249	10.01254	-644.11523	-708.34198	7.39360	496.79596	733.10583	6.94931	505.31345	-14.32735	1307.84045	-962.15967	
7	0.060	-800.54797	8.67028	-638.92578	769.55475	10.00103	-644.09100	-708.33759	7.44519	496.79630	733.21661	7.01083	505.30875	-14.24973	1307.86438	-962.15161	
8	0.070	-800.50653	8.62667	-639.03052	769.47583	10.04648	-644.17816	-708.37952	7.42757	496.80826	733.13489	6.95984	505.32587	-14.31901	1307.84961	-962.16846	
9	0.080	-800.55219	8.62140	-638.97931	769.54639	9.99891	-644.08673	-708.37097	7.39265	496.79630	732.99420	6.90578	505.32730	-14.31216	1307.87988	-962.18909	
10	0.090	-800.50256	8.61864	-638.99603	769.58453	10.01568	-644.10730	-708.33344	7.40845	496.79907	733.10138	6.93946	505.33026	-14.32944	1307.88135	-962.17487	
11	0.100	-800.55005	8.64730	-638.98950	769.42487	10.04000	-644.14429	-708.35632	7.40230	496.75140	733.09576	6.98510	505.34979	-14.35483	1307.86804	-962.14423	
12	0.110	-800.51703	8.65846	-638.98346	769.57654	9.99799	-644.08435	-708.32556	7.40444	496.76648	733.19086	6.99526	505.30090	-14.29953	1307.89282	-962.15240	
13	0.120	-800.52173	8.64046	-638.98700	769.59808	10.00276	-644.10535	-708.36310	7.46282	496.79056	733.12372	6.98853	505.34207	-14.30045	1307.87109	-962.13953	
14	0.130	-800.49780	8.68067	-639.00024	769.55652	10.00328	-644.11346	-708.33624	7.44564	496.81149	733.06421	6.94091	505.31265	-14.34973	1307.89465	-962.15686	
15	0.140	-800.54034	8.62693	-638.94714	769.52856	10.00088	-644.10529	-708.34058	7.41890	496.82712	733.05505	6.93410	505.33530	-14.28756	1307.86853	-962.15137	
16	0.150	-800.52460	8.64525	-638.99347	769.58032	10.00135	-644.10272	-708.33380	7.37543	496.81906	733.11865	6.97225	505.32462	-14.36636	1307.86169	-962.16260	
17	0.160	-800.53986	8.65167	-638.97211	769.60596	10.00959	-644.06165	-708.33380	7.41564	496.81494	733.13275	6.97140	505.32736	-14.27960	1307.88501	-962.13318	
18	0.170	-800.52844	8.64320	-639.00635	769.44995	10.04653	-644.17413	-708.31451	7.39139	496.82544	733.13403	6.98432	505.33347	-14.33058	1307.88782	-962.16656	
19	0.180	-800.51599	8.65142	-638.98615	769.59100	9.99492	-644.08319	-708.32556	7.37498	496.82147	733.04596	6.87132	505.31403	-14.30062	1307.87537	-962.11047	
20	0.190	-800.52710	8.64633	-638.97778	769.57678	9.98816	-644.08502	-708.33435	7.37522	496.80356	733.10333	6.93581	505.32507	-14.27194	1307.87085	-962.14697	
21	0.200	-800.54114	8.59735	-639.01025	769.56689	9.99487	-644.09082	-708.33649	7.39286	496.79944	733.00604	6.89390	505.32870	-14.28540	1307.86621	-962.13550	
22	0.210	-800.52008	8.65956	-639.01086	769.45990	10.01951	-644.12506	-708.30902	7.39741	496.81961	733.17090	6.98804	505.29877	-14.31950	1307.86060	-962.14264	
23	0.220	-800.51343	8.64231	-638.96436	769.57593	9.99699	-644.06281	-708.31964	7.39221	496.83710	733.12805	6.96723	505.30423	-14.32332	1307.91772	-962.14154	
24	0.230	-800.50128	8.59972	-638.98828	769.57776	10.00118	-644.10028	-708.26746	7.36116	496.81757	733.08618	6.94820	505.28644	-14.31556	1307.89087	-962.14795	
25	0.240	-800.51404	8.65815	-638.95404	769.44220	10.06035	-644.15936	-708.30029	7.38495	496.80103	733.15350	6.95538	505.29175	-14.24654	1307.88684	-962.16223	
26	0.250	-800.51648	8.64892	-638.98474	769.57263	10.00157	-644.09033	-708.31207	7.34846	496.81635	733.12708	6.97879	505.29840	-14.32165	1307.84607	-962.15515	
27	0.260	-800.49640	8.66445	-638.99298	769.62451	10.02844	-644.07208	-708.31342	7.41548	496.79175	733.18970	7.00518	505.29047	-14.25882	1307.80432	-962.14490	
28	0.270	-800.48303	8.63475	-639.01056	769.57312	9.99028	-644.09668	-708.31586	7.35505	496.78961	733.22168	7.03793	505.32224	-14.32806	1307.86658	-962.15930	
29	0.280	-800.53662	8.66440	-638.94513	769.43909	10.04734	-644.15765	-708.30371	7.36841	496.82031	733.08734	6.96780	505.32086	-14.29124	1307.85986	-962.15601	
30	0.290	-800.53571	8.62381	-638.94757	769.54102	9.99112	-644.11011	-708.32367	7.38848	496.84808	733.04797	6.97936	505.32700	-14.30527	1307.84558	-962.14050	
31	0.300	-800.49902	8.61920	-638.99908	769.58435	10.01193	-644.09003	-708.32440	7.37379	496.82080	733.02484	6.91915	505.29034	-14.24402	1307.85706	-962.16144	
32	0.310	-800.52228	8.64261	-638.97681	769.55847	10.01603	-644.11322	-708.35956	7.37559	496.78680	733.15802	6.98811	505.29156	-14.34406	1307.89722	-962.16003	
33	0.320	-800.53424	8.68640	-638.97852	769.56238	10.00805	-644.10327	-708.29431	7.39518	496.84448	733.14508	6.98110	505.29605	-14.28363	1307.86926	-962.14209	
34	0.330	-800.51215	8.68811	-638.97681	769.59705	10.00889	-644.07373	-708.32324	7.38065	496.82742	733.15863	6.98206	505.28635	-14.33961	1307.88806	-962.17145	
